115年03月03日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","30474","28799"
"2","凱基","20640","19079"
"3","富邦","14692","14886"
"4","統一","10309","9642"
"5","國泰綜合","8158","7990"
"6","永豐金","7500","7883"
"7","國票","7623","4765"
"8","群益","5698","6125"
"9","摩根大通","4593","3996"
"10","華南永昌","3726","4183"
"2","茂迪(6244)"
"1","元大","20802","18144"
"2","凱基","8626","10692"
"3","富邦","6157","5171"
"4","國泰綜合","6459","4737"
"5","永豐金","4024","3520"
"6","群益","3560","3112"
"7","統一","2599","3446"
"8","華南永昌","2931","2687"
"9","摩根士丹利","1158","3812"
"10","元富","2661","1690"
"3","世界(5347)"
"1","元大","6336","5398"
"2","凱基","4561","2994"
"3","星洲瑞銀","2282","2390"
"4","新光","512","3751"
"5","群益","1957","2273"
"6","摩根士丹利","908","2630"
"7","富邦","2021","1263"
"8","美商高盛亞","1478","1205"
"9","永豐金","1494","1063"
"10","國泰綜合","1242","878"
"4","宏捷科(8086)"
"1","富邦","6071","5701"
"2","元大","5608","5674"
"3","凱基","3293","3080"
"4","台新","1529","989"
"5","統一","1250","1178"
"6","群益","1219","1003"
"7","永豐金","1097","1069"
"8","國泰綜合","916","1134"
"9","華南永昌","1098","811"
"10","元富","863","1006"
"5","金居(8358)"
"1","元大","6912","5301"
"2","凱基","3747","3549"
"3","永豐金","1677","2214"
"4","美商高盛亞","1503","2295"
"5","富邦","2043","1509"
"6","群益","1581","1436"
"7","國泰綜合","1737","1202"
"8","台新","1032","1379"
"9","新光","741","1124"
"10","華南永昌","989","805"
"6","聯光通(4903)"
"1","元大","5332","5565"
"2","凱基","5012","5081"
"3","永豐金","2735","2729"
"4","富邦","2222","2322"
"5","統一","1309","1327"
"6","群益","1425","1195"
"7","元富","1290","1179"
"8","華南永昌","754","819"
"9","新光","606","708"
"10","星洲瑞銀","784","522"
"7","凱崴(5498)"
"1","元大","6157","6086"
"2","凱基","2252","2202"
"3","富邦","2103","1595"
"4","永豐金","1217","1203"
"5","統一","1111","1264"
"6","國泰綜合","1242","1117"
"7","群益","1126","996"
"8","美商高盛亞","568","1313"
"9","摩根士丹利","389","1210"
"10","台新","877","709"
"8","新復興(4909)"
"1","元大","5818","5393"
"2","凱基","2443","2551"
"3","富邦","1987","1860"
"4","永豐金","1335","1423"
"5","群益","1205","1236"
"6","國泰綜合","1242","1150"
"7","統一","763","1058"
"8","星洲瑞銀","832","926"
"9","華南永昌","899","807"
"10","元富","927","661"
"9","威剛(3260)"
"1","元大","3361","3208"
"2","凱基","2352","2931"
"3","美商高盛亞","1752","1268"
"4","永豐金","1409","1010"
"5","富邦","1204","974"
"6","群益","1331","695"
"7","國泰綜合","870","929"
"8","上海匯豐","0","1314"
"9","摩根大通","294","869"
"10","星洲瑞銀","424","607"
"10","前鼎(4908)"
"1","元大","3478","3405"
"2","凱基","2151","1533"
"3","富邦","1780","1720"
"4","統一","1253","1099"
"5","國票","822","855"
"6","永豐金","558","774"
"7","群益","499","715"
"8","元富","548","633"
"9","華南永昌","393","559"
"10","國泰綜合","441","486"
"11","台嘉碩(3221)"
"1","元大","3127","2542"
"2","凱基","1589","1582"
"3","富邦","1359","744"
"4","國泰綜合","839","1107"
"5","群益","786","848"
"6","永豐金","685","774"
"7","統一","526","630"
"8","華南永昌","540","473"
"9","美商高盛亞","511","496"
"10","元富","568","423"
"12","系統電(5309)"
"1","元大","2980","2588"
"2","富邦","1833","1191"
"3","凱基","1252","1379"
"4","星洲瑞銀","255","1360"
"5","群益","773","589"
"6","國泰綜合","863","370"
"7","統一","528","589"
"8","摩根大通","48","1040"
"9","永豐金","740","278"
"10","華南永昌","480","504"
"13","正德(2641)"
"1","元大","2702","1913"
"2","凱基","1576","1173"
"3","富邦","1014","1560"
"4","群益","613","799"
"5","華南永昌","613","774"
"6","永豐金","406","861"
"7","星洲瑞銀","811","381"
"8","摩根士丹利","833","251"
"9","美商高盛亞","771","267"
"10","元富","472","530"
"14","協易機(4533)"
"1","元大","2625","2507"
"2","凱基","1706","1686"
"3","富邦","889","1080"
"4","永豐金","903","963"
"5","群益","861","623"
"6","統一","816","468"
"7","摩根大通","826","203"
"8","國泰綜合","403","589"
"9","台新","473","500"
"10","星洲瑞銀","519","295"
"15","泰藝(8289)"
"1","元大","3005","2987"
"2","凱基","1444","1527"
"3","富邦","1067","1102"
"4","元富","735","864"
"5","永豐金","689","649"
"6","華南永昌","425","867"
"7","摩根大通","653","634"
"8","群益","569","513"
"9","國泰綜合","665","404"
"10","統一","399","489"
"16","康和證(6016)"
"1","元大","4677","1990"
"2","富邦","520","3541"
"3","群益","1249","715"
"4","凱基","1047","650"
"5","永豐金","717","288"
"6","美商高盛亞","511","489"
"7","星洲瑞銀","702","210"
"8","元富","262","619"
"9","國泰綜合","348","370"
"10","美林證券","628","5"
"17","擎亞(8096)"
"1","元大","2208","2043"
"2","凱基","1622","1294"
"3","永豐金","672","1599"
"4","富邦","1016","1180"
"5","群益","766","756"
"6","星洲瑞銀","704","593"
"7","國泰綜合","685","527"
"8","元富","378","589"
"9","美林證券","0","931"
"10","台新","396","317"
"18","立碁(8111)"
"1","元大","2584","2671"
"2","凱基","1317","1374"
"3","富邦","1121","1001"
"4","群益","871","826"
"5","永豐金","659","628"
"6","統一","588","517"
"7","美商高盛亞","527","539"
"8","華南永昌","446","535"
"9","元富","490","433"
"10","兆豐","522","325"
"19","穩懋(3105)"
"1","凱基","1817","1691"
"2","元大","936","1941"
"3","摩根士丹利","2164","358"
"4","統一","1095","1285"
"5","富邦","830","998"
"6","永豐金","909","695"
"7","群益","424","789"
"8","國票","411","503"
"9","華南永昌","307","438"
"10","國泰綜合","349","340"
"20","宜特(3289)"
"1","元大","2556","2336"
"2","凱基","1051","1442"
"3","富邦","1040","728"
"4","群益","968","746"
"5","永豐金","899","520"
"6","統一","424","724"
"7","國泰綜合","594","431"
"8","元富","529","451"
"9","星洲瑞銀","237","586"
"10","美商高盛亞","249","427"
"21","創威(6530)"
"1","元大","2579","3225"
"2","富邦","1610","1229"
"3","凱基","843","1011"
"4","永豐金","773","578"
"5","統一","908","393"
"6","元富","557","576"
"7","群益","498","482"
"8","華南永昌","436","447"
"9","美商高盛亞","342","446"
"10","星洲瑞銀","306","463"
"22","佶優(5452)"
"1","元大","3308","2498"
"2","凱基","1248","2011"
"3","富邦","843","469"
"4","群益","555","745"
"5","永豐金","739","547"
"6","國泰綜合","627","416"
"7","美商高盛亞","356","548"
"8","統一","323","457"
"9","華南永昌","404","265"
"10","元富","332","306"
"23","良維(6290)"
"1","凱基","1527","1884"
"2","元大","1603","1711"
"3","富邦","859","770"
"4","國泰綜合","1221","326"
"5","兆豐","655","659"
"6","美商高盛亞","283","955"
"7","群益","439","713"
"8","新光","639","436"
"9","星洲瑞銀","631","442"
"10","中國信託證","783","119"
"24","元太(8069)"
"1","元大","1951","881"
"2","星洲瑞銀","382","2449"
"3","美商高盛亞","1400","782"
"4","摩根大通","473","1124"
"5","凱基","601","661"
"6","富邦","938","276"
"7","花旗環球","40","1139"
"8","華南永昌","447","648"
"9","永豐金","607","414"
"10","摩根士丹利","235","500"
"25","欣銓(3264)"
"1","元大","1604","1548"
"2","凱基","1285","1002"
"3","美商高盛亞","1175","845"
"4","富邦","803","565"
"5","群益","483","854"
"6","永豐金","416","863"
"7","國泰綜合","628","635"
"8","合庫","60","596"
"9","星洲瑞銀","478","168"
"10","兆豐","304","323"
"26","晟德(4123)"
"1","元大","2228","1312"
"2","凱基","1174","1851"
"3","富邦","1083","573"
"4","永豐金","828","487"
"5","群益","668","311"
"6","玉山證券","369","449"
"7","國票","137","651"
"8","美商高盛亞","208","524"
"9","摩根大通","32","667"
"10","華南永昌","386","298"
"27","鈺創(5351)"
"1","元大","2521","1808"
"2","凱基","983","838"
"3","富邦","790","813"
"4","美商高盛亞","593","682"
"5","元富","586","650"
"6","群益","479","541"
"7","永豐金","364","525"
"8","星洲瑞銀","196","658"
"9","統一","325","511"
"10","國泰綜合","394","414"
"28","雷科(6207)"
"1","元大","1985","1893"
"2","凱基","1652","1424"
"3","群益","613","864"
"4","富邦","668","673"
"5","國泰綜合","488","593"
"6","永豐金","501","497"
"7","華南永昌","439","374"
"8","美商高盛亞","377","386"
"9","元富","319","403"
"10","兆豐","372","320"
"29","順達(3211)"
"1","元大","1896","1950"
"2","凱基","1426","1626"
"3","永豐金","1062","689"
"4","富邦","700","636"
"5","群益","637","614"
"6","國泰綜合","437","470"
"7","統一","510","280"
"8","華南永昌","310","401"
"9","元富","314","385"
"10","美商高盛亞","301","336"
"30","萬泰科(6190)"
"1","元大","1858","1899"
"2","凱基","1271","1025"
"3","國泰綜合","571","714"
"4","富邦","669","605"
"5","美商高盛亞","439","713"
"6","統一","499","638"
"7","永豐金","493","487"
"8","群益","502","450"
"9","華南永昌","482","307"
"10","台新","286","348"
"共300筆"
