115年03月27日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","光洋科(1785)"
"1","元大","11589","10317"
"2","凱基","5828","5343"
"3","富邦","3479","4700"
"4","元富","3633","1696"
"5","國泰綜合","1894","3191"
"6","群益","1930","2142"
"7","永豐金","1344","2006"
"8","台新","1894","953"
"9","美商高盛亞","1676","1096"
"10","華南永昌","1380","1321"
"2","頎邦(6147)"
"1","凱基","7244","5831"
"2","元大","6464","4665"
"3","摩根士丹利","627","3913"
"4","永豐金","3329","985"
"5","國票","1378","2669"
"6","星洲瑞銀","203","2944"
"7","富邦","2007","1126"
"8","國泰綜合","1965","811"
"9","美商高盛亞","1061","1491"
"10","群益","1153","927"
"3","穩懋(3105)"
"1","元大","7559","6931"
"2","凱基","3608","4446"
"3","富邦","2269","1780"
"4","國泰綜合","1904","1657"
"5","群益","1778","1671"
"6","永豐金","1666","1471"
"7","美商高盛亞","785","1363"
"8","華南永昌","747","1072"
"9","兆豐","964","785"
"10","星洲瑞銀","417","1269"
"4","金居(8358)"
"1","元大","4869","5748"
"2","凱基","1934","1817"
"3","永豐金","1169","893"
"4","國泰綜合","1253","757"
"5","富邦","1235","649"
"6","群益","987","791"
"7","摩根士丹利","156","1017"
"8","統一","347","731"
"9","美商高盛亞","237","820"
"10","美林證券","41","993"
"5","世界(5347)"
"1","凱基","2805","2559"
"2","永豐金","2618","2411"
"3","元大","1747","2099"
"4","星洲瑞銀","1070","1645"
"5","富邦","623","1213"
"6","摩根士丹利","1147","317"
"7","美商高盛亞","693","627"
"8","中國信託證","92","911"
"9","國泰綜合","511","487"
"10","群益","423","423"
"6","順達(3211)"
"1","元大","3188","2938"
"2","凱基","2494","2064"
"3","富邦","1847","845"
"4","國泰綜合","940","903"
"5","永豐金","841","842"
"6","群益","765","703"
"7","華南永昌","746","553"
"8","星洲瑞銀","112","995"
"9","美林證券","50","961"
"10","統一","518","472"
"7","富喬(1815)"
"1","元大","3239","3439"
"2","凱基","1687","1091"
"3","國泰綜合","888","1320"
"4","富邦","939","1184"
"5","群益","792","749"
"6","摩根士丹利","1143","316"
"7","統一","533","906"
"8","星洲瑞銀","1236","187"
"9","永豐金","536","778"
"10","國票","267","973"
"8","台嘉碩(3221)"
"1","凱基","4209","3506"
"2","元大","2570","3010"
"3","富邦","1293","1642"
"4","元富","718","711"
"5","華南永昌","622","762"
"6","國票","636","610"
"7","群益","630","572"
"8","國泰綜合","471","578"
"9","永豐金","341","636"
"10","港商野村","679","59"
"9","鈦昇(8027)"
"1","元大","2536","2869"
"2","富邦","1387","2166"
"3","凱基","1267","1201"
"4","群益","902","672"
"5","星洲瑞銀","796","514"
"6","永豐金","709","542"
"7","美商高盛亞","754","441"
"8","國泰綜合","702","406"
"9","康和","77","800"
"10","統一","322","366"
"10","擎亞(8096)"
"1","元大","2514","2502"
"2","凱基","1064","1113"
"3","富邦","635","953"
"4","國泰綜合","558","781"
"5","群益","432","718"
"6","永豐金","331","432"
"7","統一","336","396"
"8","華南永昌","287","312"
"9","元富","259","326"
"10","新光","293","291"
"11","聯光通(4903)"
"1","元大","2300","2028"
"2","凱基","1005","1076"
"3","富邦","580","698"
"4","群益","427","624"
"5","永豐金","329","280"
"6","元富","313","271"
"7","美林證券","144","373"
"8","美商高盛亞","261","254"
"9","華南永昌","267","228"
"10","統一","180","295"
"12","台燿(6274)"
"1","元大","1582","1640"
"2","凱基","918","901"
"3","永豐金","459","701"
"4","國泰綜合","521","472"
"5","富邦","495","352"
"6","群益","362","481"
"7","星洲瑞銀","412","344"
"8","華南永昌","240","290"
"9","元富","266","233"
"10","美商高盛亞","293","197"
"13","泰谷(3339)"
"1","元大","1709","1438"
"2","凱基","845","899"
"3","永豐金","377","752"
"4","群益","429","478"
"5","國泰綜合","465","301"
"6","富邦","369","352"
"7","台新","228","330"
"8","統一","263","257"
"9","元富","271","228"
"10","華南永昌","129","289"
"14","群聯(8299)"
"1","元大","1023","1321"
"2","富邦","587","969"
"3","凱基","772","676"
"4","美商高盛亞","464","233"
"5","國泰綜合","233","458"
"6","永豐金","307","378"
"7","摩根大通","585","87"
"8","群益","238","272"
"9","兆豐","173","320"
"10","國票","63","389"
"15","IET-KY(4971)"
"1","元大","1227","1514"
"2","凱基","855","1113"
"3","富邦","517","488"
"4","永豐金","321","567"
"5","國泰綜合","414","355"
"6","台新","229","435"
"7","群益","325","323"
"8","星洲瑞銀","327","174"
"9","港商野村","286","159"
"10","摩根士丹利","294","100"
"16","威剛(3260)"
"1","凱基","1014","859"
"2","統一","840","801"
"3","元大","870","684"
"4","富邦","516","854"
"5","群益","308","412"
"6","摩根士丹利","571","100"
"7","永豐金","366","258"
"8","美商高盛亞","122","474"
"9","兆豐","232","273"
"10","元富","173","284"
"17","東捷(8064)"
"1","元大","1366","1296"
"2","凱基","566","1025"
"3","星洲瑞銀","381","597"
"4","富邦","500","341"
"5","群益","412","189"
"6","國泰綜合","311","288"
"7","統一","138","448"
"8","摩根士丹利","62","460"
"9","永豐金","326","193"
"10","摩根大通","146","328"
"18","茂迪(6244)"
"1","元大","1132","1132"
"2","富邦","594","799"
"3","凱基","587","769"
"4","國泰綜合","391","252"
"5","摩根士丹利","366","130"
"6","星洲瑞銀","156","325"
"7","永豐金","274","160"
"8","群益","231","190"
"9","華南永昌","178","209"
"10","元富","235","73"
"19","聯寶(6821)"
"1","元大","1364","1570"
"2","凱基","899","740"
"3","富邦","695","563"
"4","永豐金","300","489"
"5","元富","162","466"
"6","群益","282","234"
"7","華南永昌","295","212"
"8","國泰綜合","223","173"
"9","新光","201","162"
"10","統一","96","196"
"20","邑昇(5291)"
"1","元大","1352","1387"
"2","凱基","581","763"
"3","富邦","423","318"
"4","群益","266","322"
"5","國泰綜合","297","183"
"6","華南永昌","256","118"
"7","永豐金","156","189"
"8","台新","193","130"
"9","摩根大通","95","218"
"10","新光","173","132"
"21","華電網(6163)"
"1","元大","1204","1031"
"2","台新","178","824"
"3","凱基","384","521"
"4","富邦","437","245"
"5","永豐金","381","194"
"6","群益","262","227"
"7","美商高盛亞","117","335"
"8","國泰綜合","237","157"
"9","兆豐","298","37"
"10","港商野村","54","198"
"22","中美晶(5483)"
"1","元大","972","415"
"2","凱基","233","508"
"3","港商麥格理","0","697"
"4","美商高盛亞","70","497"
"5","統一","455","85"
"6","富邦","404","77"
"7","港商野村","18","447"
"8","永豐金","278","117"
"9","群益","278","74"
"10","美林證券","0","325"
"23","合晶(6182)"
"1","元大","858","429"
"2","凱基","375","850"
"3","摩根士丹利","15","622"
"4","富邦","365","193"
"5","群益","227","280"
"6","美商高盛亞","87","343"
"7","星洲瑞銀","94","319"
"8","國泰綜合","230","140"
"9","永豐金","219","119"
"10","統一","123","69"
"24","新盛力(4931)"
"1","元大","689","653"
"2","星洲瑞銀","249","467"
"3","國泰綜合","422","232"
"4","凱基","202","381"
"5","群益","281","220"
"6","富邦","290","194"
"7","美商高盛亞","148","295"
"8","永豐金","210","218"
"9","兆豐","164","104"
"10","華南永昌","123","111"
"25","高技(5439)"
"1","凱基","564","808"
"2","元大","684","613"
"3","群益","226","238"
"4","富邦","190","271"
"5","永豐金","128","289"
"6","國票","375","34"
"7","玉山證券","114","197"
"8","星洲瑞銀","114","184"
"9","國泰綜合","119","173"
"10","元富","166","96"
"26","泰藝(8289)"
"1","凱基","1747","321"
"2","元大","271","677"
"3","富邦","113","390"
"4","台新","60","308"
"5","群益","129","184"
"6","永豐金","113","198"
"7","玉山證券","142","140"
"8","第一金證券","94","159"
"9","元富","90","150"
"10","國泰綜合","63","160"
"27","凱崴(5498)"
"1","元大","790","797"
"2","凱基","594","572"
"3","富邦","320","296"
"4","永豐金","160","223"
"5","國泰綜合","194","176"
"6","群益","156","200"
"7","星洲瑞銀","157","167"
"8","兆豐","167","112"
"9","華南永昌","101","164"
"10","美商高盛亞","120","135"
"28","萬潤(6187)"
"1","元大","508","665"
"2","凱基","535","439"
"3","國泰綜合","226","221"
"4","群益","250","194"
"5","富邦","183","201"
"6","摩根士丹利","279","92"
"7","摩根大通","232","104"
"8","永豐金","141","186"
"9","國票","21","263"
"10","港商野村","91","158"
"29","昇達科(3491)"
"1","元大","470","489"
"2","凱基","259","323"
"3","富邦","269","309"
"4","統一","192","286"
"5","美林證券","231","161"
"6","國泰綜合","175","173"
"7","永豐金","132","211"
"8","群益","144","135"
"9","美商高盛亞","177","87"
"10","港商野村","138","107"
"30","鈺創(5351)"
"1","元大","555","445"
"2","兆豐","247","601"
"3","富邦","285","398"
"4","凱基","268","124"
"5","群益","113","250"
"6","華南永昌","138","205"
"7","摩根士丹利","47","292"
"8","台新","158","91"
"9","國泰綜合","140","103"
"10","元富","127","91"
"共300筆"
