115年02月26日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","11864","10985"
"2","凱基","7082","9093"
"3","富邦","4860","3693"
"4","摩根士丹利","1208","6724"
"5","國泰綜合","3764","2533"
"6","永豐金","4080","2134"
"7","統一","1436","2844"
"8","摩根大通","2146","1991"
"9","華南永昌","2028","1356"
"10","群益","1725","1653"
"2","茂迪(6244)"
"1","元大","12651","9857"
"2","凱基","4148","5864"
"3","富邦","4460","3000"
"4","國泰綜合","3990","2143"
"5","群益","1900","2237"
"6","永豐金","1847","2187"
"7","摩根士丹利","109","3603"
"8","美商高盛亞","915","2059"
"9","台新","1671","1301"
"10","元富","1675","1118"
"3","穩懋(3105)"
"1","元大","6154","5901"
"2","凱基","3737","3284"
"3","富邦","2562","1762"
"4","永豐金","2527","1459"
"5","群益","1928","1671"
"6","國泰綜合","1755","1522"
"7","摩根大通","569","1581"
"8","美商高盛亞","1023","1127"
"9","星洲瑞銀","567","1335"
"10","美林證券","121","1670"
"4","華星光(4979)"
"1","元大","4350","3995"
"2","凱基","2051","2481"
"3","富邦","1516","1133"
"4","國泰綜合","1424","1212"
"5","星洲瑞銀","497","1461"
"6","永豐金","986","875"
"7","群益","907","837"
"8","美商高盛亞","631","1028"
"9","華南永昌","723","660"
"10","統一","583","656"
"5","系統電(5309)"
"1","元大","2617","3063"
"2","凱基","1892","1575"
"3","富邦","957","1886"
"4","永豐金","670","926"
"5","星洲瑞銀","1098","277"
"6","華南永昌","738","563"
"7","美商高盛亞","760","512"
"8","國票","925","313"
"9","國泰綜合","436","761"
"10","兆豐","610","532"
"6","金居(8358)"
"1","元大","2672","2538"
"2","凱基","1145","1781"
"3","富邦","967","1659"
"4","美商高盛亞","1321","1083"
"5","群益","726","586"
"6","永豐金","597","644"
"7","統一","450","769"
"8","國泰綜合","738","402"
"9","星洲瑞銀","642","406"
"10","元富","380","477"
"7","康和證(6016)"
"1","元大","2334","1655"
"2","凱基","1067","1416"
"3","富邦","1502","477"
"4","群益","645","289"
"5","玉山證券","787","105"
"6","星洲瑞銀","151","725"
"7","國票","141","708"
"8","美商高盛亞","444","404"
"9","華南永昌","481","367"
"10","奔亞","63","709"
"8","威剛(3260)"
"1","元大","1828","2259"
"2","凱基","1377","1194"
"3","富邦","695","1015"
"4","永豐金","728","508"
"5","國泰綜合","532","454"
"6","摩根士丹利","163","798"
"7","群益","475","336"
"8","兆豐","514","294"
"9","美商高盛亞","363","430"
"10","元富","352","328"
"9","典範(3372)"
"1","元大","2002","1323"
"2","凱基","1082","1259"
"3","富邦","984","859"
"4","群益","384","645"
"5","永豐金","338","565"
"6","華南永昌","476","330"
"7","國泰綜合","323","408"
"8","玉山證券","314","373"
"9","元富","304","311"
"10","統一","402","180"
"10","擎亞(8096)"
"1","元大","1753","1459"
"2","凱基","1083","1574"
"3","富邦","1290","678"
"4","群益","443","558"
"5","國泰綜合","657","301"
"6","永豐金","553","348"
"7","星洲瑞銀","2","760"
"8","摩根大通","68","661"
"9","統一","285","440"
"10","華南永昌","362","238"
"11","合晶(6182)"
"1","元大","1903","1759"
"2","凱基","1079","818"
"3","群益","724","695"
"4","富邦","468","880"
"5","永豐金","360","632"
"6","美商高盛亞","484","505"
"7","摩根士丹利","510","230"
"8","國泰綜合","361","305"
"9","華南永昌","167","275"
"10","摩根大通","401","9"
"12","漢磊(3707)"
"1","元大","815","1631"
"2","新光","2240","145"
"3","富邦","1106","776"
"4","凱基","973","618"
"5","統一","939","526"
"6","美商高盛亞","240","708"
"7","永豐金","197","469"
"8","兆豐","292","298"
"9","國泰綜合","174","401"
"10","華南永昌","179","344"
"13","順達(3211)"
"1","元大","1106","1077"
"2","凱基","1245","917"
"3","永豐金","332","698"
"4","富邦","373","496"
"5","華南永昌","416","373"
"6","群益","474","293"
"7","國泰綜合","364","334"
"8","美商高盛亞","501","194"
"9","星洲瑞銀","198","410"
"10","統一","209","287"
"14","鉅橡(8074)"
"1","元大","1529","1454"
"2","凱基","901","1033"
"3","富邦","653","384"
"4","國泰綜合","448","361"
"5","美商高盛亞","355","369"
"6","星洲瑞銀","321","391"
"7","永豐金","417","268"
"8","兆豐","164","422"
"9","美林證券","224","220"
"10","台新","217","208"
"15","宏遠證(6015)"
"1","元大","1686","1887"
"2","富邦","450","816"
"3","凱基","526","566"
"4","永豐金","600","215"
"5","兆豐","367","397"
"6","華南永昌","245","444"
"7","摩根大通","465","85"
"8","台新","298","191"
"9","群益","322","155"
"10","美商高盛亞","317","154"
"16","致和證(5864)"
"1","元大","1325","1466"
"2","凱基","644","947"
"3","富邦","786","579"
"4","美商高盛亞","318","439"
"5","永豐金","317","440"
"6","元富","401","334"
"7","華南永昌","208","399"
"8","國泰綜合","439","118"
"9","群益","225","308"
"10","玉山證券","373","128"
"17","臺慶科(3357)"
"1","元大","1323","1581"
"2","凱基","1292","790"
"3","兆豐","665","273"
"4","富邦","274","565"
"5","新光","489","114"
"6","統一","292","255"
"7","國票","376","167"
"8","群益","128","405"
"9","永豐金","170","347"
"10","國泰綜合","190","319"
"18","精星(8183)"
"1","元大","1357","1861"
"2","凱基","1139","998"
"3","富邦","469","371"
"4","永豐金","427","406"
"5","新光","434","387"
"6","群益","325","382"
"7","台新","160","421"
"8","元富","167","339"
"9","華南永昌","299","193"
"10","國泰綜合","346","144"
"19","凱崴(5498)"
"1","元大","1798","1657"
"2","凱基","535","1061"
"3","富邦","584","538"
"4","國泰綜合","477","353"
"5","群益","299","425"
"6","永豐金","311","404"
"7","統一","114","350"
"8","元富","204","233"
"9","新光","233","169"
"10","玉山證券","270","81"
"20","台燿(6274)"
"1","元大","1465","921"
"2","凱基","616","1014"
"3","富邦","560","407"
"4","群益","314","547"
"5","美商高盛亞","64","656"
"6","永豐金","381","320"
"7","摩根士丹利","33","618"
"8","星洲瑞銀","110","415"
"9","國泰綜合","362","100"
"10","元富","304","84"
"21","萬潤(6187)"
"1","元大","734","1512"
"2","凱基","901","619"
"3","富邦","621","738"
"4","摩根士丹利","1234","19"
"5","美商高盛亞","538","351"
"6","永豐金","240","397"
"7","國泰綜合","169","274"
"8","星洲瑞銀","239","202"
"9","美林證券","323","70"
"10","群益","162","219"
"22","世界(5347)"
"1","元大","965","915"
"2","凱基","551","1255"
"3","永豐金","586","470"
"4","富邦","428","427"
"5","摩根士丹利","76","690"
"6","星洲瑞銀","292","419"
"7","摩根大通","276","245"
"8","美林證券","409","80"
"9","國票","372","37"
"10","國泰綜合","220","161"
"23","台嘉碩(3221)"
"1","元大","1017","991"
"2","凱基","734","763"
"3","富邦","403","400"
"4","群益","419","383"
"5","永豐金","454","344"
"6","國泰綜合","407","364"
"7","統一","223","249"
"8","美商高盛亞","193","226"
"9","華南永昌","193","169"
"10","玉山證券","181","153"
"24","上詮(3363)"
"1","元大","1301","1139"
"2","凱基","831","752"
"3","富邦","588","726"
"4","國泰綜合","400","235"
"5","永豐金","335","268"
"6","群益","262","317"
"7","美商高盛亞","197","239"
"8","星洲瑞銀","131","291"
"9","摩根士丹利","80","267"
"10","華南永昌","154","144"
"25","慶騰(4534)"
"1","元大","1076","1137"
"2","富邦","539","781"
"3","凱基","602","562"
"4","華南永昌","274","433"
"5","國泰綜合","409","213"
"6","永豐金","293","241"
"7","群益","226","290"
"8","兆豐","168","249"
"9","玉山證券","258","54"
"10","康和","34","273"
"26","雙鴻(3324)"
"1","元大","1155","1034"
"2","凱基","710","1326"
"3","富邦","372","391"
"4","華南永昌","288","304"
"5","美商高盛亞","209","347"
"6","永豐金","328","185"
"7","星洲瑞銀","165","284"
"8","國泰綜合","263","165"
"9","群益","184","129"
"10","元富","200","86"
"27","精材(3374)"
