115年03月04日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"5","美商高盛亞","460","650"
"6","群益","499","489"
"7","永豐金","504","364"
"8","元富","278","444"
"9","星洲瑞銀","186","522"
"10","國泰綜合","367","281"
"14","宏捷科(8086)"
"1","元大","1631","1537"
"2","凱基","1005","1195"
"3","富邦","444","745"
"4","群益","509","479"
"5","統一","276","630"
"6","摩根士丹利","352","496"
"7","國泰綜合","461","368"
"8","兆豐","550","268"
"9","摩根大通","291","514"
"10","永豐金","419","328"
"15","致和證(5864)"
"1","元大","1237","1262"
"2","富邦","830","1090"
"3","凱基","1231","617"
"4","玉山證券","118","888"
"5","群益","502","447"
"6","元富","667","264"
"7","美商高盛亞","318","582"
"8","星洲瑞銀","299","514"
"9","永豐金","397","385"
"10","新光","268","358"
"16","穩懋(3105)"
"1","凱基","871","1262"
"2","元大","1168","786"
"3","永豐金","791","819"
"4","富邦","988","590"
"5","統一","630","924"
"6","摩根士丹利","938","270"
"7","群益","418","646"
"8","美商高盛亞","349","334"
"9","國票","264","419"
"10","國泰綜合","346","323"
"17","雷科(6207)"
"1","元大","2306","2199"
"2","凱基","658","1100"
"3","富邦","676","618"
"4","國泰綜合","551","449"
"5","群益","411","526"
"6","永豐金","405","333"
"7","華南永昌","377","314"
"8","台新","329","253"
"9","美商高盛亞","277","281"
"10","統一","228","254"
"18","前鼎(4908)"
"1","元大","2067","1974"
"2","凱基","632","940"
"3","富邦","587","768"
"4","統一","334","728"
"5","摩根大通","354","388"
"6","群益","398","334"
"7","永豐金","411","267"
"8","國泰綜合","417","248"
"9","華南永昌","367","262"
"10","美商高盛亞","367","192"
"19","正德(2641)"
"1","元大","1769","1897"
"2","凱基","665","1095"
"3","星洲瑞銀","14","970"
"4","富邦","679","255"
"5","美商高盛亞","323","455"
"6","華南永昌","480","232"
"7","群益","339","324"
"8","兆豐","149","371"
"9","摩根大通","5","464"
"10","國泰綜合","293","157"
"20","合晶(6182)"
"1","元大","1463","1657"
"2","美商高盛亞","1449","366"
"3","凱基","582","844"
"4","富邦","454","585"
"5","群益","350","639"
"6","永豐金","218","405"
"7","美林證券","379","216"
"8","華南永昌","177","414"
"9","國泰綜合","259","312"
"10","摩根士丹利","325","193"
"21","群聯(8299)"
"1","元大","1461","1474"
"2","凱基","772","826"
"3","美商高盛亞","1097","256"
"4","富邦","508","571"
"5","永豐金","536","428"
"6","統一","171","708"
"7","群益","198","408"
"8","星洲瑞銀","405","183"
"9","兆豐","108","383"
"10","國泰綜合","192","263"
"22","中光電(5371)"
"1","元大","1881","1579"
"2","凱基","621","1304"
"3","富邦","1004","783"
"4","群益","243","557"
"5","華南永昌","325","356"
"6","永豐金","397","241"
"7","國泰綜合","406","231"
"8","玉山證券","272","357"
"9","美商高盛亞","256","267"
"10","兆豐","232","129"
"23","凱崴(5498)"
"1","元大","1808","1659"
"2","富邦","530","591"
"3","美商高盛亞","586","525"
"4","凱基","410","532"
"5","國泰綜合","513","410"
"6","星洲瑞銀","378","498"
"7","永豐金","303","384"
"8","群益","263","309"
"9","統一","219","325"
"10","摩根士丹利","253","252"
"24","光洋科(1785)"
"1","元大","1680","1259"
"2","凱基","482","1378"
"3","美商高盛亞","362","941"
"4","富邦","552","367"
"5","群益","567","294"
"6","國泰綜合","370","297"
"7","元富","231","419"
"8","統一","469","76"
"9","星洲瑞銀","59","444"
"10","兆豐","200","160"
"25","欣銓(3264)"
"1","元大","1376","1491"
"2","凱基","1598","599"
"3","美商高盛亞","738","667"
"4","摩根大通","667","227"
"5","群益","227","566"
"6","永豐金","239","449"
"7","富邦","214","288"
"8","華南永昌","100","367"
"9","兆豐","82","378"
"10","摩根士丹利","287","144"
"26","創威(6530)"
"1","元大","1648","1545"
"2","永豐金","505","563"
"3","統一","256","749"
"4","凱基","543","449"
"5","富邦","513","424"
"6","群益","265","377"
"7","美商高盛亞","288","306"
"8","星洲瑞銀","333","250"
"9","國泰綜合","278","243"
"10","國票","66","367"
"27","新復興(4909)"
"1","元大","1832","1874"
"2","凱基","697","623"
"3","富邦","408","607"
"4","永豐金","298","446"
"5","國泰綜合","380","334"
"6","星洲瑞銀","355","225"
"7","群益","268","285"
"8","美商高盛亞","283","210"
"9","華南永昌","236","217"
"10","台新","188","264"
"28","系統電(5309)"
"1","元大","1387","1230"
"2","凱基","576","1494"
"3","美商高盛亞","498","514"
"4","富邦","624","281"
"5","永豐金","412","235"
"6","華南永昌","205","392"
"7","群益","379","180"
"8","台新","188","293"
"9","星洲瑞銀","60","399"
"10","國泰綜合","322","124"
"29","台嘉碩(3221)"
"1","元大","1638","1486"
"2","凱基","681","705"
"3","富邦","544","449"
"4","群益","313","313"
"5","國泰綜合","322","250"
"6","美商高盛亞","227","282"
"7","星洲瑞銀","277","225"
"8","摩根大通","268","193"
"9","元富","138","238"
"10","玉山證券","137","209"
"30","雙鴻(3324)"
"1","元大","1226","814"
"2","凱基","628","745"
"3","星洲瑞銀","130","854"
"4","富邦","560","334"
"5","美商高盛亞","186","529"
"6","永豐金","333","277"
"7","摩根士丹利","112","475"
"8","摩根大通","165","387"
"9","國泰綜合","320","164"
"10","群益","278","164"
"共300筆"
