115年03月27日 截至10:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","光洋科(1785)"
"1","元大","8047","8817"
"2","凱基","5175","4822"
"3","富邦","3468","3798"
"4","國泰綜合","1885","2496"
"5","群益","1917","1849"
"6","永豐金","1313","1494"
"7","台新","1788","780"
"8","華南永昌","1378","1025"
"9","元富","1022","1335"
"10","美商高盛亞","1303","1021"
"2","頎邦(6147)"
"1","凱基","5375","4275"
"2","元大","5435","3943"
"3","摩根士丹利","585","3248"
"4","國票","1275","2416"
"5","永豐金","2822","772"
"6","富邦","1793","965"
"7","星洲瑞銀","137","2400"
"8","國泰綜合","1709","688"
"9","美商高盛亞","890","1080"
"10","群益","1008","826"
"3","穩懋(3105)"
"1","元大","5192","4582"
"2","凱基","2132","2904"
"3","富邦","1559","1177"
"4","群益","1212","1272"
"5","國泰綜合","1365","941"
"6","永豐金","1189","952"
"7","美商高盛亞","585","1215"
"8","星洲瑞銀","276","975"
"9","台新","717","498"
"10","元富","585","567"
"4","金居(8358)"
"1","元大","4210","5058"
"2","凱基","1538","1577"
"3","永豐金","955","815"
"4","國泰綜合","1102","585"
"5","富邦","1056","502"
"6","群益","778","641"
"7","美商高盛亞","201","802"
"8","摩根士丹利","141","804"
"9","美林證券","0","937"
"10","元富","636","194"
"5","台嘉碩(3221)"
"1","凱基","4105","3329"
"2","元大","2320","2778"
"3","富邦","1187","1534"
"4","華南永昌","579","735"
"5","元富","629","655"
"6","國票","581","597"
"7","群益","594","485"
"8","國泰綜合","402","518"
"9","永豐金","281","605"
"10","港商野村","679","40"
"6","世界(5347)"
"1","凱基","2466","2388"
"2","永豐金","2447","2348"
"3","元大","1497","1744"
"4","星洲瑞銀","795","1013"
"5","富邦","544","945"
"6","摩根士丹利","1012","260"
"7","美商高盛亞","592","533"
"8","國泰綜合","461","414"
"9","群益","323","379"
"10","統一","124","564"
"7","富喬(1815)"
"1","元大","2713","2824"
"2","凱基","1407","913"
"3","國泰綜合","732","990"
"4","富邦","653","849"
"5","國票","254","926"
"6","群益","619","437"
"7","永豐金","432","584"
"8","統一","449","522"
"9","星洲瑞銀","768","183"
"10","摩根士丹利","611","238"
"8","順達(3211)"
"1","元大","2213","1822"
"2","凱基","1569","1347"
"3","富邦","727","493"
"4","國泰綜合","592","556"
"5","永豐金","575","447"
"6","群益","451","483"
"7","美林證券","28","790"
"8","華南永昌","520","256"
"9","星洲瑞銀","72","658"
"10","美商高盛亞","235","412"
"9","鈦昇(8027)"
"1","元大","2057","2261"
"2","富邦","808","1594"
"3","凱基","1044","764"
"4","群益","707","556"
"5","永豐金","562","465"
"6","星洲瑞銀","622","345"
"7","國泰綜合","608","313"
"8","康和","72","789"
"9","美商高盛亞","481","335"
"10","台新","352","184"
"10","台燿(6274)"
"1","元大","1300","1384"
"2","凱基","712","796"
"3","永豐金","397","661"
"4","國泰綜合","458","379"
"5","富邦","443","266"
"6","星洲瑞銀","372","312"
"7","群益","277","374"
"8","元富","218","190"
"9","美商高盛亞","209","182"
"10","華南永昌","199","191"
"11","聯光通(4903)"
"1","元大","1667","1478"
"2","凱基","587","756"
"3","富邦","405","410"
"4","群益","309","459"
"5","元富","267","225"
"6","永豐金","257","224"
"7","美林證券","134","339"
"8","華南永昌","231","152"
"9","美商高盛亞","192","170"
"10","統一","129","226"
"12","擎亞(8096)"
"1","元大","1463","1793"
"2","凱基","530","630"
"3","群益","269","501"
"4","國泰綜合","329","351"
"5","富邦","290","298"
"6","永豐金","207","239"
"7","統一","137","298"
"8","第一金證券","229","188"
"9","元富","179","189"
"10","國票","333","33"
"13","東捷(8064)"
"1","元大","1156","1071"
"2","凱基","432","888"
"3","星洲瑞銀","309","428"
"4","富邦","418","256"
"5","群益","352","175"
"6","統一","105","412"
"7","國泰綜合","249","213"
"8","永豐金","268","181"
"9","摩根士丹利","59","335"
"10","摩根大通","146","246"
"14","IET-KY(4971)"
"1","元大","926","1275"
"2","凱基","623","905"
"3","永豐金","287","503"
"4","富邦","422","365"
"5","國泰綜合","336","237"
"6","台新","193","362"
"7","群益","259","224"
"8","星洲瑞銀","230","157"
"9","港商野村","286","59"
"10","摩根士丹利","209","83"
"15","群聯(8299)"
"1","元大","751","816"
"2","富邦","449","761"
"3","凱基","555","509"
"4","美商高盛亞","318","207"
"5","永豐金","232","291"
"6","群益","193","230"
"7","國泰綜合","179","242"
"8","摩根大通","347","68"
"9","國票","37","322"
"10","兆豐","136","196"
"16","聯寶(6821)"
"1","元大","1121","1420"
"2","凱基","648","531"
"3","富邦","582","255"
"4","永豐金","243","400"
"5","元富","135","411"
"6","華南永昌","242","187"
"7","群益","184","168"
"8","國泰綜合","164","156"
"9","統一","76","169"
"10","新光","175","42"
"17","邑昇(5291)"
"1","元大","1123","1204"
"2","凱基","478","600"
"3","富邦","345","280"
"4","國泰綜合","245","149"
"5","群益","172","210"
"6","華南永昌","204","107"
"7","永豐金","120","167"
"8","台新","166","112"
"9","新光","144","113"
"10","摩根大通","95","138"
"18","威剛(3260)"
"1","凱基","731","607"
"2","統一","540","506"
"3","元大","540","357"
"4","富邦","333","418"
"5","美商高盛亞","91","428"
"6","永豐金","260","143"
"7","群益","184","209"
"8","兆豐","146","152"
"9","華南永昌","117","144"
"10","元富","118","138"
"19","泰谷(3339)"
"1","元大","861","877"
"2","凱基","443","416"
"3","永豐金","252","492"
"4","群益","199","343"
"5","富邦","196","171"
"6","國泰綜合","226","118"
"7","統一","176","148"
"8","摩根大通","195","65"
"9","華南永昌","73","186"
"10","星洲瑞銀","91","159"
"20","華電網(6163)"
"1","元大","778","915"
"2","凱基","306","441"
"3","富邦","319","201"
"4","美商高盛亞","117","332"
"5","永豐金","289","115"
"6","群益","181","159"
"7","國泰綜合","174","122"
"8","港商野村","40","193"
"9","台新","100","102"
"10","兆豐","169","25"
"21","茂迪(6244)"
"1","元大","736","670"
"2","富邦","364","530"
"3","凱基","376","417"
"4","國泰綜合","229","201"
"5","星洲瑞銀","109","244"
"6","摩根士丹利","256","29"
"7","永豐金","159","125"
"8","群益","117","107"
"9","美商高盛亞","105","113"
"10","華南永昌","126","56"
"22","新盛力(4931)"
"1","元大","574","526"
"2","星洲瑞銀","211","396"
"3","國泰綜合","399","148"
"4","凱基","146","349"
"5","美商高盛亞","146","262"
"6","群益","219","185"
"7","富邦","228","173"
"8","永豐金","187","166"
"9","兆豐","144","84"
"10","新光","107","94"
"23","凱崴(5498)"
"1","元大","611","629"
"2","凱基","529","399"
"3","富邦","238","264"
"4","國泰綜合","148","146"
"5","群益","127","160"
"6","永豐金","116","152"
