115年01月22日 截至10:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","12069","9412"
"2","凱基","3280","3975"
"3","富邦","4259","2323"
"4","星洲瑞銀","852","5468"
"5","國泰綜合","3500","2137"
"6","群益","2368","2217"
"7","永豐金","2089","1932"
"8","美商高盛亞","1011","2828"
"9","摩根士丹利","47","3552"
"10","華南永昌","2159","815"
"2","漢磊(3707)"
"1","元大","7237","5981"
"2","凱基","2687","3586"
"3","富邦","2443","3665"
"4","國泰綜合","3390","1032"
"5","美商高盛亞","1544","2288"
"6","永豐金","1659","1570"
"7","統一","613","2414"
"8","群益","1283","1635"
"9","華南永昌","1249","915"
"10","元富","1133","946"
"3","中光電(5371)"
"1","元大","6579","6759"
"2","凱基","2907","3402"
"3","富邦","2473","2475"
"4","星洲瑞銀","1842","2608"
"5","永豐金","1424","1685"
"6","國泰綜合","1679","1199"
"7","元富","1405","1295"
"8","群益","1262","1104"
"9","美商高盛亞","1108","1116"
"10","摩根士丹利","1253","731"
"4","合晶(6182)"
"1","元大","5541","4821"
"2","凱基","2738","3545"
"3","富邦","1938","1872"
"4","群益","1257","2046"
"5","星洲瑞銀","1529","1171"
"6","國泰綜合","1258","1258"
"7","美商高盛亞","1288","884"
"8","永豐金","1123","931"
"9","元富","698","1187"
"10","華南永昌","737","737"
"5","世界(5347)"
"1","元大","4576","3014"
"2","凱基","1560","2862"
"3","富邦","2500","1337"
"4","星洲瑞銀","479","1758"
"5","國泰綜合","1648","453"
"6","群益","740","1222"
"7","摩根大通","322","1271"
"8","永豐金","978","599"
"9","美商高盛亞","315","1066"
"10","元富","637","583"
"6","長科*(6548)"
"1","凱基","3637","2723"
"2","元大","2945","3380"
"3","永豐金","1589","1385"
"4","富邦","665","1792"
"5","摩根士丹利","1557","199"
"6","統一","742","917"
"7","國泰綜合","578","907"
"8","大展","1356","7"
"9","美商高盛亞","796","541"
"10","元富","420","710"
"7","台半(5425)"
"1","元大","2125","3814"
"2","富邦","1747","2131"
"3","凱基","1861","1552"
"4","永豐金","2429","851"
"5","統一","1769","582"
"6","國泰綜合","775","1141"
"7","群益","613","856"
"8","元富","670","671"
"9","港商野村","1113","128"
"10","美商高盛亞","793","300"
"8","鈺創(5351)"
"1","元大","3567","3335"
"2","凱基","1631","1559"
"3","國泰綜合","1404","950"
"4","富邦","1256","786"
"5","星洲瑞銀","359","1310"
"6","美商高盛亞","439","1094"
"7","永豐金","835","629"
"8","群益","892","464"
"9","美林證券","10","1030"
"10","元富","601","381"
"9","協易機(4533)"
"1","凱基","2675","5084"
"2","元大","3800","2733"
"3","富邦","1964","1982"
"4","群益","829","1654"
"5","國泰綜合","1115","544"
"6","永豐金","820","713"
"7","兆豐","549","420"
"8","元富","386","358"
"9","統一","332","386"
"10","玉山證券","558","135"
"10","穩懋(3105)"
"1","元大","2661","3245"
"2","凱基","2168","1792"
"3","富邦","792","1445"
"4","永豐金","987","1118"
"5","星洲瑞銀","1716","293"
"6","國泰綜合","848","1022"
"7","美商高盛亞","1009","837"
"8","群益","583","620"
"9","摩根大通","963","70"
"10","新光","398","572"
"11","欣銓(3264)"
"1","元大","2938","3318"
"2","凱基","2228","2190"
"3","星洲瑞銀","825","1956"
"4","美林證券","1660","573"
"5","富邦","950","1214"
"6","群益","995","878"
"7","永豐金","665","841"
"8","國泰綜合","777","585"
"9","美商高盛亞","366","566"
"10","台新","487","412"
"12","信音(6126)"
"1","元大","4081","2510"
"2","凱基","1465","2196"
"3","富邦","1211","1629"
"4","新光","491","1569"
"5","華南永昌","611","1010"
"6","永豐金","631","888"
"7","國泰綜合","1106","365"
"8","群益","778","679"
"9","統一","447","843"
"10","元富","599","339"
"13","鉅橡(8074)"
"1","元大","4119","3391"
"2","凱基","1503","2794"
"3","元富","540","2849"
"4","富邦","1464","788"
"5","國泰綜合","1292","663"
"6","永豐金","766","778"
"7","台新","811","324"
"8","華南永昌","429","586"
"9","兆豐","523","276"
"10","群益","403","372"
"14","亞電(4939)"
"1","元大","2666","3474"
"2","凱基","2678","1375"
"3","統一","1601","448"
"4","永豐金","1075","947"
"5","富邦","945","958"
"6","國泰綜合","612","856"
"7","群益","387","977"
"8","國票","832","182"
"9","台新","319","583"
"10","兆豐","306","437"
"15","信昌電(6173)"
"1","元大","2111","2509"
"2","凱基","1608","1435"
"3","永豐金","902","954"
"4","富邦","758","1048"
"5","統一","416","713"
"6","國泰綜合","560","541"
"7","群益","492","491"
"8","美商高盛亞","559","416"
"9","星洲瑞銀","629","321"
"10","新光","356","348"
"16","萬泰科(6190)"
"1","元大","1695","2246"
"2","凱基","1411","873"
"3","富邦","586","1042"
"4","星洲瑞銀","1036","364"
"5","群益","430","798"
"6","國泰綜合","351","767"
"7","美林證券","994","40"
"8","摩根大通","708","233"
"9","華南永昌","390","543"
"10","兆豐","463","371"
"17","中探針(6217)"
"1","元大","2450","2525"
"2","凱基","1085","1896"
"3","富邦","709","788"
