115年03月06日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","茂迪(6244)"
"1","元大","8004","9130"
"2","凱基","4302","3625"
"3","富邦","2259","2418"
"4","國泰綜合","2156","2104"
"5","永豐金","1512","1999"
"6","群益","1490","1514"
"7","元富","860","1996"
"8","華南永昌","1290","834"
"9","統一","1011","847"
"10","台新","816","831"
"2","威剛(3260)"
"1","元大","5596","4501"
"2","凱基","2991","3550"
"3","永豐金","2022","1241"
"4","富邦","1912","1321"
"5","群益","1211","1690"
"6","兆豐","792","1591"
"7","摩根大通","1010","1370"
"8","美商高盛亞","557","1748"
"9","華南永昌","1427","784"
"10","統一","990","1088"
"3","光洋科(1785)"
"1","元大","3710","4361"
"2","凱基","3230","2424"
"3","永豐金","1661","1069"
"4","群益","955","1344"
"5","富邦","1095","1011"
"6","國泰綜合","915","689"
"7","元富","559","975"
"8","統一","1108","307"
"9","華南永昌","679","528"
"10","台新","586","595"
"4","順達(3211)"
"1","元大","2977","2811"
"2","凱基","2011","2499"
"3","群益","804","1147"
"4","永豐金","713","822"
"5","國泰綜合","694","808"
"6","富邦","699","668"
"7","台新","722","485"
"8","美商高盛亞","593","378"
"9","元富","389","429"
"10","星洲瑞銀","318","425"
"5","鈺創(5351)"
"1","元大","2990","3094"
"2","凱基","1713","2748"
"3","康和","83","2470"
"4","國泰綜合","686","754"
"5","富邦","854","513"
"6","元富","866","370"
"7","群益","583","527"
"8","美商高盛亞","647","330"
"9","永豐金","606","266"
"10","兆豐","445","225"
"6","良維(6290)"
"1","元大","2365","1975"
"2","凱基","1714","1907"
"3","富邦","1308","1419"
"4","美商高盛亞","883","633"
"5","永豐金","666","709"
"6","群益","584","610"
"7","兆豐","656","353"
"8","國泰綜合","570","401"
"9","統一","447","501"
"10","元富","360","335"
"7","晟德(4123)"
"1","元大","2627","2271"
"2","凱基","1064","1339"
"3","美林證券","1551","251"
"4","永豐金","417","1064"
"5","富邦","551","728"
"6","群益","541","653"
"7","美商高盛亞","485","615"
"8","國泰綜合","642","403"
"9","華南永昌","668","349"
"10","元富","450","377"
"8","台燿(6274)"
"1","元大","2055","1912"
"2","凱基","1593","1496"
"3","統一","207","1455"
"4","永豐金","373","1027"
"5","富邦","506","782"
"6","群益","526","579"
"7","兆豐","175","862"
"8","摩根士丹利","983","25"
"9","美商高盛亞","718","194"
"10","元富","260","596"
"9","致和證(5864)"
"1","元大","2665","1094"
"2","凱基","838","1041"
"3","群益","420","1006"
"4","元富","370","904"
"5","星洲瑞銀","347","407"
"6","美商高盛亞","440","297"
"7","致和","89","648"
"8","華南永昌","181","523"
"9","富邦","442","242"
"10","港商野村","404","204"
"10","協易機(4533)"
"1","元大","2058","2189"
"2","富邦","768","756"
"3","凱基","738","523"
"4","國泰綜合","451","510"
"5","群益","474","371"
"6","永豐金","243","430"
"7","玉山證券","307","277"
"8","華南永昌","279","304"
"9","美商高盛亞","249","315"
"10","台新","255","272"
"11","長科*(6548)"
"1","元大","1482","1139"
"2","凱基","1042","1042"
"3","美商高盛亞","281","661"
"4","新光","500","409"
"5","富邦","433","349"
"6","永豐金","263","415"
"7","群益","305","355"
"8","兆豐","327","211"
"9","國泰綜合","161","259"
"10","美林證券","306","55"
"12","穩得(6761)"
"1","元大","1555","1513"
"2","凱基","555","518"
"3","富邦","540","446"
"4","群益","412","515"
"5","國泰綜合","398","300"
"6","永豐金","389","295"
"7","統一","220","422"
"8","華南永昌","275","269"
"9","元富","263","271"
"10","美商高盛亞","172","255"
"13","凱崴(5498)"
"1","元大","1398","1467"
"2","凱基","695","563"
"3","富邦","413","437"
"4","國泰綜合","344","460"
"5","永豐金","257","310"
"6","華南永昌","219","334"
"7","群益","204","322"
"8","台新","263","184"
"9","兆豐","191","198"
"10","玉山證券","240","147"
"14","世界(5347)"
"1","凱基","1401","707"
"2","元大","974","1089"
"3","星洲瑞銀","217","628"
"4","富邦","511","244"
"5","美商高盛亞","292","447"
"6","摩根士丹利","7","567"
"7","華南永昌","154","297"
"8","群益","236","177"
"9","美林證券","7","328"
"10","永豐金","154","170"
"15","新應材(4749)"
"1","元大","1311","1294"
"2","凱基","739","624"
"3","富邦","376","533"
"4","永豐金","322","243"
"5","群益","189","364"
"6","國泰綜合","209","234"
"7","美商高盛亞","274","123"
"8","台新","98","269"
"9","星洲瑞銀","175","151"
"10","國票","170","154"
"16","前鼎(4908)"
"1","元大","1235","1107"
"2","凱基","468","685"
"3","富邦","355","770"
"4","永豐金","408","262"
"5","國泰綜合","331","215"
"6","群益","308","231"
"7","統一","155","236"
"8","台新","213","144"
"9","華南永昌","198","141"
"10","星洲瑞銀","158","166"
"17","華容(5328)"
"1","元大","1226","1184"
"2","凱基","562","1078"
"3","富邦","497","286"
"4","國泰綜合","408","129"
"5","摩根大通","26","499"
"6","永豐金","290","207"
"7","群益","183","273"
"8","美商高盛亞","201","195"
"9","新光","173","188"
"10","統一","174","185"
"18","擎亞(8096)"
"1","美商高盛亞","373","1463"
"2","元大","960","705"
"3","凱基","846","616"
"4","摩根大通","2","584"
"5","富邦","324","210"
"6","元富","187","277"
"7","永豐金","279","149"
"8","群益","192","232"
"9","國泰綜合","249","148"
"10","港商野村","334","1"
"19","宏捷科(8086)"
"1","元大","1051","853"
"2","凱基","765","644"
"3","富邦","319","381"
"4","摩根士丹利","574","35"
"5","群益","261","321"
"6","美林證券","325","225"
"7","永豐金","168","260"
"8","兆豐","154","271"
"9","國泰綜合","208","209"
"10","中國信託證","13","394"
"20","富喬(1815)"
"1","元大","1479","635"
"2","富邦","383","838"
"3","凱基","339","695"
"4","統一","452","407"
"5","永豐金","507","257"
"6","群益","220","492"
"7","國泰綜合","340","166"
"8","兆豐","101","261"
"9","元富","133","156"
"10","摩根大通","120","117"
"21","聯亞(3081)"
"1","元大","835","1041"
"2","永豐金","312","506"
"3","富邦","349","450"
"4","群益","509","244"
"5","美商高盛亞","364","342"
"6","凱基","401","276"
"7","摩根士丹利","219","289"
"8","國泰綜合","210","254"
"9","台新","312","123"
"10","統一","198","146"
"22","IET-KY(4971)"
"1","元大","1179","1102"
"2","凱基","701","668"
"3","國泰綜合","347","333"
"4","富邦","317","314"
"5","群益","278","321"
"6","永豐金","247","265"
"7","新光","179","193"
"8","摩根士丹利","237","108"
"9","台新","154","153"
"10","華南永昌","157","148"
"23","康和證(6016)"
"1","元大","853","906"
"2","富邦","470","401"
"3","群益","233","562"
"4","國票","158","627"
"5","凱基","283","409"
"6","永豐金","409","170"
"7","美商高盛亞","265","252"
"8","星洲瑞銀","0","434"
"9","國泰綜合","276","122"
"10","台新","286","57"
"24","正德(2641)"
"1","元大","1240","494"
"2","凱基","289","960"
"3","摩根士丹利","8","622"
"4","美商高盛亞","27","544"
"5","星洲瑞銀","63","502"
"6","富邦","431","112"
"7","群益","295","186"
"8","華南永昌","239","203"
"9","永豐金","232","110"
"10","元富","244","37"
"25","群聯(8299)"
"1","元大","909","817"
"2","凱基","729","463"
"3","富邦","285","494"
"4","統一","179","497"
"5","美商高盛亞","208","375"
"6","康和","27","435"
"7","群益","158","206"
"8","星洲瑞銀","254","101"
"9","永豐金","237","102"
"10","華南永昌","161","147"
"26","松瑞藥(4167)"
"1","富邦","973","881"
"2","元大","1075","771"
"3","凱基","607","354"
"4","國泰綜合","222","112"
"5","群益","161","170"
"6","統一","185","135"
"7","元富","107","196"
"8","永豐金","50","243"
"9","國票","108","133"
"10","奔亞","13","224"
"27","合正(5381)"
"1","元大","1010","1171"
"2","凱基","757","750"
"3","富邦","257","254"
"4","群益","239","211"
"5","國票","182","199"
"6","玉山證券","192","180"
"7","永豐金","145","214"
"8","統一","213","101"
"9","台新","126","174"
"10","美商高盛亞","145","136"
"28","雙鴻(3324)"
"1","元大","831","712"
"2","凱基","471","477"
"3","美商高盛亞","315","274"
"4","富邦","225","279"
"5","國泰綜合","154","213"
"6","群益","131","182"
"7","永豐金","169","131"
"8","星洲瑞銀","169","128"
"9","玉山證券","149","119"
"10","摩根士丹利","114","123"
"29","中探針(6217)"
"1","富邦","1226","440"
"2","元大","368","458"
"3","凱基","381","430"
"4","永豐金","326","282"
"5","統一","284","287"
"6","華南永昌","226","200"
"7","兆豐","108","218"
"8","台新","156","136"
"9","群益","106","141"
"10","元富","123","122"
"30","元太(8069)"
"1","元大","596","638"
"2","星洲瑞銀","217","748"
"3","凱基","502","349"
"4","美商高盛亞","235","207"
"5","摩根士丹利","418","13"
"6","富邦","182","239"
"7","摩根大通","46","368"
"8","永豐金","192","200"
"9","群益","243","98"
"10","兆豐","136","100"
"共300筆"
