115年03月04日 截至10:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","11180","11221"
"2","凱基","7516","8590"
"3","永豐金","3266","3288"
"4","富邦","2939","2793"
"5","國泰綜合","2671","2533"
"6","統一","2557","1851"
"7","摩根士丹利","3052","879"
"8","華南永昌","2245","1650"
"9","星洲瑞銀","1269","2260"
"10","國票","1688","1822"
"2","協易機(4533)"
"1","元大","7377","8622"
"2","凱基","4145","3207"
"3","富邦","3822","2556"
"4","國泰綜合","1508","1734"
"5","台新","2081","1019"
"6","群益","1255","1585"
"7","永豐金","1046","1231"
"8","新光","1081","937"
"9","華南永昌","921","814"
"10","統一","469","1015"
"3","金居(8358)"
"1","元大","6558","6573"
"2","凱基","3140","3450"
"3","國泰綜合","1732","1801"
"4","富邦","1616","1546"
"5","群益","1500","1429"
"6","美商高盛亞","1141","1563"
"7","永豐金","1241","1230"
"8","統一","779","1078"
"9","華南永昌","970","847"
"10","台新","833","823"
"4","茂迪(6244)"
"1","元大","5431","4975"
"2","凱基","3215","2097"
"3","富邦","1230","2217"
"4","永豐金","1226","1172"
"5","國泰綜合","1157","1239"
"6","華南永昌","456","1666"
"7","群益","561","829"
"8","統一","634","744"
"9","摩根大通","674","461"
"10","美商高盛亞","702","390"
"5","晟德(4123)"
"1","元大","4823","3216"
"2","富邦","1233","1305"
"3","凱基","1027","1483"
"4","群益","760","907"
"5","永豐金","636","685"
"6","美商高盛亞","531","648"
"7","元富","334","817"
"8","統一","356","572"
"9","華南永昌","485","396"
"10","兆豐","465","295"
"6","陽程(3498)"
"1","元大","2867","2737"
"2","凱基","984","1555"
"3","富邦","923","854"
"4","國泰綜合","912","627"
"5","統一","336","1201"
"6","群益","587","655"
"7","永豐金","644","564"
"8","美商高盛亞","712","465"
"9","華南永昌","521","470"
"10","星洲瑞銀","378","443"
"7","世界(5347)"
"1","元大","1765","1869"
"2","美商高盛亞","1351","988"
"3","凱基","946","904"
"4","摩根士丹利","575","1115"
"5","摩根大通","993","136"
"6","富邦","501","549"
"7","星洲瑞銀","881","101"
"8","永豐金","265","511"
"9","群益","222","462"
"10","華南永昌","186","464"
"8","威剛(3260)"
"1","元大","1669","1818"
"2","凱基","1131","1594"
"3","永豐金","514","997"
"4","群益","694","487"
"5","美商高盛亞","837","255"
"6","富邦","435","648"
"7","摩根大通","791","282"
"8","國泰綜合","310","652"
"9","摩根士丹利","826","61"
"10","華南永昌","382","242"
"9","安可(3615)"
"1","元大","2227","2188"
"2","凱基","899","1172"
"3","永豐金","535","472"
"4","富邦","469","473"
"5","群益","442","447"
"6","統一","235","645"
"7","華南永昌","345","368"
"8","摩根大通","465","243"
"9","國泰綜合","338","184"
"10","美商高盛亞","277","208"
"10","康和證(6016)"
"1","元大","2432","1457"
"2","兆豐","124","1239"
"3","富邦","461","841"
"4","永豐金","956","227"
"5","元富","458","348"
"6","摩根大通","121","670"
"7","美商高盛亞","410","279"
"8","凱基","410","233"
"9","群益","255","386"
"10","美林證券","147","393"
"11","元太(8069)"
"1","元大","1794","1092"
"2","美商高盛亞","338","825"
"3","摩根大通","185","976"
"4","凱基","431","616"
"5","富邦","523","309"
"6","星洲瑞銀","308","449"
"7","花旗環球","0","678"
"8","永豐金","375","150"
"9","華南永昌","347","72"
"10","法銀巴黎證","0","416"
"12","宏捷科(8086)"
"1","元大","1321","1184"
"2","凱基","875","892"
"3","富邦","349","653"
"4","群益","462","403"
"5","統一","209","550"
"6","兆豐","506","194"
"7","國泰綜合","362","294"
"8","永豐金","346","265"
"9","摩根大通","193","390"
"10","美林證券","309","228"
"13","前鼎(4908)"
"1","元大","1784","1724"
"2","凱基","530","843"
"3","富邦","458","577"
"4","統一","274","700"
"5","群益","327","285"
"6","永豐金","324","226"
"7","摩根大通","320","214"
"8","華南永昌","305","215"
"9","國泰綜合","321","197"
"10","國票","89","271"
"14","雷科(6207)"
"1","元大","1751","1743"
"2","凱基","478","831"
"3","富邦","533","433"
"4","國泰綜合","434","322"
"5","群益","312","435"
"6","永豐金","293","257"
"7","華南永昌","276","259"
"8","台新","290","181"
"9","統一","185","227"
"10","美商高盛亞","196","197"
"15","正德(2641)"
"1","元大","1357","1682"
"2","凱基","566","785"
"3","星洲瑞銀","14","829"
"4","富邦","588","215"
"5","美商高盛亞","245","384"
"6","兆豐","107","343"
"7","摩根大通","5","418"
"8","華南永昌","363","57"
"9","群益","229","170"
"10","國泰綜合","249","128"
"16","凱崴(5498)"
"1","元大","1345","1292"
"2","富邦","383","476"
"3","凱基","334","455"
"4","美商高盛亞","414","296"
"5","國泰綜合","360","327"
"6","星洲瑞銀","328","246"
"7","永豐金","213","315"
"8","群益","214","250"
"9","統一","194","248"
"10","摩根士丹利","213","172"
"17","良維(6290)"
"1","元大","1188","1336"
"2","凱基","1086","641"
"3","新光","154","558"
"4","富邦","382","322"
"5","摩根大通","505","169"
"6","群益","290","340"
"7","永豐金","288","213"
"8","國票","144","343"
"9","美商高盛亞","244","236"
"10","統一","167","174"
"18","穩懋(3105)"
"1","凱基","549","871"
"2","元大","761","491"
"3","統一","483","652"
"4","富邦","703","422"
"5","永豐金","537","542"
"6","摩根士丹利","618","92"
"7","國票","161","375"
"8","群益","267","254"
"9","國泰綜合","191","252"
"10","華南永昌","168","238"
"19","合晶(6182)"
"1","元大","997","1039"
"2","凱基","323","615"
"3","富邦","346","485"
"4","美商高盛亞","551","263"
"5","群益","315","439"
"6","美林證券","309","212"
"7","永豐金","192","291"
"8","國泰綜合","187","219"
"9","摩根士丹利","240","117"
"10","元富","125","191"
"20","群聯(8299)"
"1","元大","1006","1000"
"2","凱基","467","640"
"3","美商高盛亞","633","157"
"4","富邦","225","413"
"5","永豐金","261","277"
"6","群益","163","336"
"7","兆豐","78","338"
"8","星洲瑞銀","315","70"
"9","統一","137","235"
"10","國泰綜合","153","211"
"21","新復興(4909)"
"1","元大","1429","1406"
"2","凱基","580","476"
"3","富邦","298","417"
"4","永豐金","218","348"
"5","國泰綜合","238","273"
"6","群益","211","257"
"7","星洲瑞銀","229","147"
"8","華南永昌","157","173"
"9","統一","152","149"
"10","元富","134","164"
"22","中光電(5371)"
"1","元大","1294","1175"
"2","凱基","450","854"
"3","富邦","595","280"
"4","群益","136","376"
"5","國泰綜合","258","186"
"6","玉山證券","185","247"
"7","美商高盛亞","200","203"
"8","華南永昌","202","170"
"9","永豐金","204","139"
"10","兆豐","150","98"
"23","致和證(5864)"
"1","元大","671","862"
"2","凱基","753","239"
"3","富邦","269","668"
"4","美商高盛亞","218","338"
"5","元富","230","244"
"6","群益","255","218"
"7","港商野村","358","63"
"8","星洲瑞銀","173","237"
"9","新光","116","288"
"10","華南永昌","145","190"
"24","聯光通(4903)"
"1","元大","1109","1201"
"2","凱基","478","571"
"3","群益","405","501"
"4","永豐金","229","332"
"5","富邦","324","201"
"6","星洲瑞銀","165","331"
"7","元富","348","122"
"8","統一","107","263"
"9","美商高盛亞","176","175"
"10","新光","150","124"
"25","台嘉碩(3221)"
"1","元大","1361","1217"
"2","凱基","558","578"
"3","富邦","356","328"
"4","群益","229","241"
"5","國泰綜合","225","177"
"6","美商高盛亞","180","221"
"7","摩根大通","224","114"
"8","星洲瑞銀","212","124"
"9","元富","88","221"
"10","玉山證券","100","186"
"26","欣銓(3264)"
"1","元大","827","1143"
"2","凱基","1124","348"
"3","美商高盛亞","374","341"
"4","摩根大通","439","196"
"5","群益","169","411"
"6","富邦","150","221"
"7","永豐金","175","195"
"8","摩根士丹利","250","86"
"9","中國信託證","148","133"
"10","國泰綜合","105","176"
"27","創威(6530)"
"1","元大","1104","1176"
"2","永豐金","356","420"
"3","凱基","383","355"
"4","富邦","328","223"
"5","群益","198","299"
"6","統一","103","380"
"7","星洲瑞銀","218","180"
"8","國泰綜合","195","179"
"9","美商高盛亞","141","206"
"10","摩根大通","243","76"
"28","光洋科(1785)"
"1","元大","1213","974"
"2","凱基","327","935"
"3","富邦","396","296"
"4","美商高盛亞","174","488"
"5","群益","347","201"
"6","國泰綜合","214","233"
"7","兆豐","140","139"
"8","摩根大通","63","207"
"9","華南永昌","213","50"
"10","玉山證券","149","112"
"29","台燿(6274)"
"1","元大","891","694"
"2","凱基","330","663"
"3","摩根士丹利","494","332"
"4","美商高盛亞","223","373"
"5","富邦","318","212"
"6","永豐金","293","205"
"7","群益","233","260"
"8","星洲瑞銀","85","254"
"9","美林證券","43","290"
"10","國泰綜合","221","112"
"30","鑫聯大投控(3709)"
"1","凱基","766","1693"
"2","元大","637","834"
"3","永豐金","755","194"
"4","富邦","141","165"
"5","美商高盛亞","195","68"
"6","台新","100","120"
"7","統一","100","118"
"8","摩根大通","121","83"
"9","玉山證券","173","23"
"10","星洲瑞銀","136","40"
"共300筆"
