115年02月06日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","13844","12400"
"2","凱基","6542","8099"
"3","富邦","4737","5256"
"4","國泰綜合","3741","2831"
"5","群益","2423","2484"
"6","台新","1517","3253"
"7","永豐金","2421","1612"
"8","星洲瑞銀","1186","2197"
"9","華南永昌","1879","1030"
"10","新光","1510","1141"
"2","世界(5347)"
"1","元大","10475","9175"
"2","凱基","3355","4967"
"3","美商高盛亞","5338","2787"
"4","美林證券","2504","3118"
"5","星洲瑞銀","922","4577"
"6","摩根大通","992","3763"
"7","富邦","3087","1647"
"8","群益","1916","1926"
"9","國泰綜合","1937","1556"
"10","元富","2339","714"
"3","茂迪(6244)"
"1","元大","6887","6269"
"2","富邦","2623","7992"
"3","凱基","2600","3598"
"4","統一","575","3115"
"5","國泰綜合","2117","460"
"6","元富","1274","809"
"7","星洲瑞銀","1239","661"
"8","永豐金","1284","597"
"9","群益","872","639"
"10","國票","382","1086"
"4","系統電(5309)"
"1","元大","6036","4472"
"2","凱基","3428","3087"
"3","富邦","2061","1707"
"4","國泰綜合","1452","1069"
"5","華南永昌","1356","1054"
"6","群益","1134","1223"
"7","永豐金","1058","1028"
"8","統一","910","1110"
"9","星洲瑞銀","103","1573"
"10","元富","783","828"
"5","威剛(3260)"
"1","元大","3574","2656"
"2","凱基","2597","2681"
"3","元富","2373","2475"
"4","富邦","2253","1559"
"5","摩根士丹利","145","2730"
"6","永豐金","1086","712"
"7","摩根大通","395","1155"
"8","國泰綜合","990","550"
"9","星洲瑞銀","125","1313"
"10","群益","834","578"
"6","穩懋(3105)"
"1","元大","3811","3196"
"2","凱基","3213","2897"
"3","永豐金","1220","1613"
"4","富邦","1633","1025"
"5","群益","1112","930"
"6","摩根士丹利","702","1126"
"7","摩根大通","350","1139"
"8","國泰綜合","938","508"
"9","星洲瑞銀","208","1106"
