115年02月11日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","10868","18048"
"2","凱基","12413","5828"
"3","富邦","9869","7543"
"4","統一","7534","2645"
"5","永豐金","3970","4818"
"6","群益","2766","4517"
"7","國泰綜合","1812","5462"
"8","國票","3945","993"
"9","華南永昌","1323","3002"
"10","星洲瑞銀","3256","617"
"2","穩懋(3105)"
"1","元大","4570","3773"
"2","凱基","2074","2725"
"3","國泰綜合","1267","1305"
"4","富邦","1501","914"
"5","美林證券","569","1767"
"6","永豐金","1198","1085"
"7","星洲瑞銀","634","1133"
"8","群益","931","733"
"9","摩根士丹利","353","1304"
"10","國票","712","663"
"3","建榮(5340)"
"1","元大","4374","4131"
"2","凱基","1533","1870"
"3","富邦","1620","1510"
"4","國泰綜合","1488","1204"
"5","永豐金","1232","1052"
"6","群益","933","1154"
"7","台新","1059","720"
"8","兆豐","852","494"
"9","美商高盛亞","459","846"
"10","統一","565","709"
"4","茂迪(6244)"
"1","元大","2535","2140"
"2","富邦","1213","792"
"3","凱基","863","1003"
"4","星洲瑞銀","464","1103"
"5","國泰綜合","931","581"
"6","群益","608","762"
"7","美商高盛亞","331","893"
"8","永豐金","640","563"
"9","台新","449","443"
"10","華南永昌","494","342"
"5","凱崴(5498)"
"1","元大","2892","2467"
"2","凱基","1338","1616"
"3","富邦","876","811"
"4","國泰綜合","831","652"
"5","永豐金","500","479"
"6","華南永昌","519","343"
"7","摩根大通","131","535"
"8","統一","388","263"
"9","群益","324","318"
"10","元富","355","276"
"6","華星光(4979)"
"1","元大","2062","1897"
"2","凱基","846","1092"
"3","富邦","750","763"
"4","國泰綜合","732","461"
"5","永豐金","595","479"
"6","群益","408","399"
"7","台新","314","386"
"8","星洲瑞銀","116","474"
"9","統一","328","208"
"10","元富","295","235"
"7","中美晶(5483)"
"1","元大","1980","1128"
"2","凱基","726","1322"
"3","美商高盛亞","1","1485"
"4","摩根士丹利","24","1081"
"5","永豐金","704","323"
"6","富邦","699","190"
"7","星洲瑞銀","88","791"
"8","群益","331","417"
"9","元富","521","101"
"10","國泰綜合","455","160"
"8","精材(3374)"
"1","凱基","1826","838"
"2","元大","1043","1503"
"3","富邦","738","904"
"4","美商高盛亞","953","433"
"5","永豐金","683","523"
"6","國泰綜合","354","501"
"7","群益","327","489"
"8","台新","451","214"
"9","摩根大通","269","208"
"10","元富","197","268"
"9","鑫科(3663)"
"1","元大","1380","1426"
"2","凱基","1214","1008"
"3","富邦","756","755"
"4","永豐金","577","500"
"5","群益","447","537"
"6","美商高盛亞","455","333"
"7","元富","348","356"
"8","國泰綜合","271","286"
"9","華南永昌","288","236"
"10","統一","142","336"
"10","高技(5439)"
"1","元大","1031","1427"
"2","凱基","1303","1084"
"3","富邦","555","774"
"4","群益","454","368"
"5","永豐金","291","522"
"6","美商高盛亞","484","264"
"7","國泰綜合","395","286"
"8","星洲瑞銀","349","181"
"9","美林證券","335","175"
"10","台新","269","211"
"11","欣銓(3264)"
"1","元大","953","1053"
"2","凱基","1158","574"
"3","富邦","708","636"
"4","台新","99","686"
"5","永豐金","403","183"
"6","國泰綜合","414","165"
"7","美商高盛亞","42","474"
"8","兆豐","247","171"
"9","美林證券","149","261"
"10","摩根士丹利","2","404"
"12","良維(6290)"
"1","元大","1038","991"
"2","凱基","821","955"
"3","富邦","509","613"
"4","永豐金","377","353"
"5","群益","259","324"
"6","元富","236","293"
"7","國泰綜合","265","257"
"8","美商高盛亞","455","15"
"9","統一","203","263"
"10","兆豐","272","190"
"13","世界(5347)"
"1","元大","894","1104"
"2","凱基","895","795"
"3","美商高盛亞","1032","244"
"4","星洲瑞銀","575","565"
"5","富邦","371","274"
"6","永豐金","225","368"
"7","摩根士丹利","48","369"
"8","國泰綜合","138","214"
"9","玉山證券","132","181"
"10","群益","81","225"
"14","威剛(3260)"
"1","凱基","891","1090"
"2","元大","876","872"
"3","富邦","396","439"
"4","群益","239","476"
"5","兆豐","146","433"
"6","摩根大通","182","384"
"7","永豐金","318","214"
"8","華南永昌","265","234"
"9","國泰綜合","326","169"
"10","摩根士丹利","324","89"
"15","中探針(6217)"
"1","元大","1201","1080"
"2","永豐金","689","543"
"3","凱基","331","821"
"4","富邦","314","415"
"5","元富","331","307"
"6","國泰綜合","434","195"
"7","群益","209","401"
"8","美商高盛亞","254","334"
"9","新光","238","112"
"10","台新","228","118"
"16","元太(8069)"
"1","元大","718","1052"
"2","星洲瑞銀","1370","229"
"3","凱基","566","482"
"4","永豐金","225","535"
"5","富邦","221","407"
"6","群益","258","366"
"7","美商高盛亞","309","136"
"8","國泰綜合","99","280"
"9","兆豐","96","239"
"10","華南永昌","180","146"
"17","環球晶(6488)"
"1","元大","1298","697"
"2","凱基","718","679"
"3","摩根士丹利","3","959"
"4","台新","92","459"
"5","富邦","378","134"
"6","美商高盛亞","93","388"
"7","華南永昌","345","129"
"8","摩根大通","76","321"
"9","群益","236","153"
"10","國泰綜合","183","158"
"18","德宏(5475)"
"1","國票","1145","256"
"2","富邦","596","440"
"3","元大","412","551"
"4","華南永昌","9","687"
"5","凱基","415","236"
"6","國泰綜合","134","393"
"7","永豐金","218","254"
"8","摩根大通","325","143"
"9","統一","207","237"
"10","台新","242","197"
"19","致和證(5864)"
"1","元大","867","1712"
"2","凱基","836","822"
"3","富邦","140","521"
"4","群益","495","99"
"5","元富","269","87"
"6","合庫","203","148"
"7","美商高盛亞","205","129"
"8","永豐金","253","59"
"9","港商野村","269","26"
"10","玉山證券","112","145"
"20","鈺創(5351)"
"1","元大","833","833"
"2","凱基","360","674"
"3","美林證券","223","241"
"4","美商高盛亞","264","199"
"5","富邦","197","186"
"6","國泰綜合","187","191"
"7","群益","217","109"
"8","元富","164","133"
"9","摩根大通","265","12"
"10","摩根士丹利","7","262"
"21","合晶(6182)"
"1","元大","973","455"
"2","美商高盛亞","12","1005"
"3","凱基","348","476"
"4","富邦","367","219"
"5","摩根士丹利","46","481"
"6","群益","251","266"
"7","永豐金","260","135"
"8","國泰綜合","189","130"
"9","摩根大通","72","236"
"10","玉山證券","240","43"
"22","聚和(6509)"
"1","元大","740","849"
"2","富邦","95","637"
"3","凱基","328","368"
"4","永豐金","271","256"
"5","元富","372","130"
"6","群益","231","256"
"7","奔亞","400","37"
"8","統一","333","61"
"9","台新","210","127"
"10","兆豐","107","215"
"23","華容(5328)"
"1","元大","923","537"
"2","凱基","551","701"
"3","富邦","418","346"
"4","群益","234","263"
"5","國泰綜合","166","206"
"6","華南永昌","199","131"
"7","美商高盛亞","191","124"
"8","星洲瑞銀","46","210"
"9","摩根大通","14","187"
"10","元富","108","75"
"24","群聯(8299)"
"1","元大","639","799"
"2","凱基","483","527"
"3","統一","152","261"
"4","星洲瑞銀","298","104"
"5","富邦","217","182"
"6","永豐金","192","190"
"7","群益","155","219"
"8","美商高盛亞","141","228"
"9","兆豐","153","145"
"10","國泰綜合","168","121"
"25","沛亨(6291)"
"1","元大","724","556"
"2","凱基","620","409"
"3","元富","117","475"
"4","富邦","264","252"
"5","群益","166","321"
"6","永豐金","209","263"
"7","統一","211","123"
"8","華南永昌","198","115"
"9","兆豐","59","251"
"10","美商高盛亞","149","93"
"26","康和證(6016)"
"1","凱基","577","388"
"2","元大","521","362"
"3","兆豐","112","457"
"4","富邦","169","299"
"5","群益","285","182"
"6","美商高盛亞","278","151"
"7","華南永昌","243","121"
"8","統一","48","308"
"9","永豐金","229","76"
"10","星洲瑞銀","1","278"
"27","光環(3234)"
"1","元大","536","669"
"2","凱基","300","515"
"3","美林證券","338","215"
"4","富邦","282","230"
"5","華南永昌","300","138"
"6","永豐金","254","135"
"7","群益","136","222"
"8","兆豐","194","119"
"9","國泰綜合","176","121"
"10","元富","134","153"
"28","世紀*(5314)"
"1","元大","590","606"
"2","凱基","563","602"
"3","富邦","232","273"
"4","永豐金","198","291"
"5","台新","278","174"
"6","國泰綜合","143","165"
"7","美商高盛亞","152","149"
"8","群益","172","96"
"9","兆豐","96","154"
"10","元富","154","75"
"29","尚立(3360)"
"1","元大","637","682"
"2","凱基","433","563"
"3","富邦","306","241"
"4","新光","268","267"
"5","永豐金","290","220"
"6","群益","125","195"
"7","國泰綜合","144","157"
"8","台新","196","89"
"9","統一","144","136"
"10","玉山證券","153","110"
"30","創威(6530)"
"1","元大","733","578"
"2","凱基","457","760"
"3","富邦","537","224"
"4","統一","228","250"
"5","群益","153","171"
"6","元富","122","184"
