115年02月09日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","世界(5347)"
"1","元大","10024","12009"
"2","凱基","9264","9981"
"3","美商高盛亞","8221","4111"
"4","富邦","3115","5644"
"5","星洲瑞銀","3301","3218"
"6","國泰綜合","3718","2411"
"7","新光","4475","1277"
"8","群益","2764","2353"
"9","摩根大通","1232","3727"
"10","永豐金","2720","2145"
"2","茂迪(6244)"
"1","元大","10069","9556"
"2","凱基","4839","5900"
"3","富邦","4253","2989"
"4","國泰綜合","2681","2823"
"5","群益","2179","2509"
"6","永豐金","2072","1900"
"7","星洲瑞銀","1808","1737"
"8","元富","1811","1364"
"9","華南永昌","1735","1412"
"10","玉山證券","1478","1271"
"3","富喬(1815)"
"1","元大","10411","9880"
"2","凱基","6036","6876"
"3","國泰綜合","3027","2922"
"4","富邦","3207","2741"
"5","群益","2389","2353"
"6","永豐金","2591","2049"
"7","華南永昌","1388","1603"
"8","元富","1348","1421"
"9","星洲瑞銀","910","1712"
"10","新光","1495","1076"
"4","華星光(4979)"
"1","元大","7485","7296"
"2","凱基","3981","4306"
"3","富邦","2555","2751"
"4","永豐金","2559","2577"
"5","國泰綜合","1910","2111"
"6","群益","1786","1675"
"7","兆豐","1395","1452"
"8","星洲瑞銀","1673","1089"
"9","台新","1506","1071"
"10","華南永昌","1098","1269"
"5","系統電(5309)"
"1","元大","4465","4277"
"2","凱基","3174","2748"
"3","富邦","1626","1641"
"4","永豐金","1005","1374"
"5","群益","1074","1089"
"6","國泰綜合","903","836"
"7","元富","639","951"
"8","華南永昌","718","680"
"9","台新","662","723"
"10","統一","394","760"
"6","安可(3615)"
"1","元大","4384","4039"
"2","凱基","1836","2425"
"3","富邦","1893","1313"
"4","永豐金","1506","1648"
"5","群益","936","1553"
"6","國泰綜合","1318","1025"
"7","統一","733","708"
"8","華南永昌","781","574"
"9","元富","707","449"
"10","玉山證券","713","378"
"7","建榮(5340)"
"1","元大","4226","4160"
"2","凱基","2373","2181"
"3","國泰綜合","1095","1121"
"4","富邦","1185","1018"
"5","永豐金","1317","772"
"6","群益","905","848"
"7","華南永昌","979","609"
"8","元富","638","738"
"9","美商高盛亞","389","835"
"10","星洲瑞銀","498","625"
"8","環宇-KY(4991)"
"1","元大","3511","3936"
"2","凱基","2320","2380"
"3","富邦","2043","1533"
"4","元富","546","1518"
"5","國泰綜合","1020","704"
"6","群益","826","826"
"7","美商高盛亞","780","867"
"8","統一","730","866"
"9","永豐金","852","682"
"10","兆豐","651","787"
"9","穩懋(3105)"
"1","元大","3080","3567"
"2","凱基","2600","2242"
"3","富邦","1156","1329"
"4","永豐金","1018","1314"
"5","群益","1069","1018"
"6","國泰綜合","587","1009"
"7","星洲瑞銀","1122","443"
"8","華南永昌","500","731"
"9","統一","622","554"
"10","新光","421","575"
"10","威剛(3260)"
"1","元大","2672","2703"
"2","凱基","2692","2461"
"3","富邦","1203","1098"
"4","群益","881","1043"
"5","國泰綜合","857","914"
"6","摩根士丹利","1198","262"
"7","統一","425","1024"
"8","永豐金","695","727"
"9","聯邦銀","628","630"
"10","國票","248","959"
"11","良維(6290)"
"1","元大","2419","3316"
"2","凱基","2211","1408"
"3","富邦","750","1532"
"4","永豐金","653","989"
"5","美林證券","1301","284"
"6","元富","580","944"
"7","美商高盛亞","1214","260"
"8","群益","588","781"
"9","國泰綜合","498","755"
"10","星洲瑞銀","918","220"
"12","中美晶(5483)"
"1","元大","2819","2131"
"2","凱基","1762","1502"
"3","群益","558","1152"
"4","富邦","848","646"
"5","永豐金","728","728"
"6","美商高盛亞","110","1178"
"7","摩根士丹利","785","353"
"8","摩根大通","368","529"
"9","國泰綜合","501","386"
"10","星洲瑞銀","286","498"
