115年01月28日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","世界(5347)"
"1","元大","10247","11553"
"2","凱基","5954","7568"
"3","富邦","4453","6599"
"4","星洲瑞銀","4217","4545"
"5","摩根士丹利","6147","272"
"6","美商高盛亞","2333","3805"
"7","國泰綜合","3054","2585"
"8","永豐金","2504","2998"
"9","統一","2170","3051"
"10","群益","2369","2012"
"2","華星光(4979)"
"1","元大","8021","10238"
"2","凱基","7376","7241"
"3","富邦","5456","5610"
"4","永豐金","2951","3582"
"5","國泰綜合","2542","3092"
"6","統一","3272","1586"
"7","群益","2086","2476"
"8","國票","2799","879"
"9","元富","1464","1743"
"10","華南永昌","1271","1919"
"3","擎亞(8096)"
"1","元大","9447","15412"
"2","凱基","7681","5687"
"3","富邦","3999","4112"
"4","群益","4223","2831"
"5","永豐金","2979","2828"
"6","國泰綜合","1899","2787"
"7","元富","1354","2089"
"8","新光","2294","1013"
"9","華南永昌","999","1545"
"10","台新","1160","1321"
"4","富喬(1815)"
"1","元大","9197","7567"
"2","凱基","6364","6257"
"3","富邦","3379","3161"
"4","星洲瑞銀","1216","5222"
"5","國泰綜合","2565","2299"
"6","群益","2541","1710"
"7","永豐金","2314","1760"
"8","美商高盛亞","1020","1442"
"9","華南永昌","1431","981"
"10","新光","1296","1102"
"5","協易機(4533)"
"1","元大","7605","8695"
"2","富邦","5186","5298"
"3","凱基","4687","4872"
"4","永豐金","3631","2103"
"5","元富","2002","2249"
"6","國泰綜合","1603","1932"
"7","兆豐","1367","1496"
"8","群益","1342","1369"
"9","玉山證券","635","1985"
"10","華南永昌","1319","1200"
"6","穩懋(3105)"
"1","元大","6281","7309"
"2","凱基","4083","4225"
"3","富邦","2019","3372"
"4","永豐金","1983","2263"
"5","統一","2063","2026"
"6","摩根大通","2328","997"
"7","星洲瑞銀","1514","1501"
"8","國泰綜合","1089","1577"
"9","美商高盛亞","1516","1049"
"10","群益","1118","1348"
"7","凱崴(5498)"
"1","元大","8623","6598"
"2","凱基","3305","3829"
"3","富邦","2425","4651"
"4","國泰綜合","2987","1517"
"5","永豐金","2273","1548"
"6","群益","1904","1608"
"7","統一","1019","1459"
"8","美商高盛亞","569","1724"
"9","華南永昌","1139","685"
"10","玉山證券","1053","662"
"8","中探針(6217)"
"1","元大","5618","5657"
"2","凱基","3379","3802"
"3","富邦","2313","1935"
"4","群益","1610","1530"
"5","國泰綜合","1523","1311"
"6","永豐金","1289","1364"
"7","兆豐","1079","933"
"8","元富","1009","863"
"9","華南永昌","794","916"
"10","新光","954","702"
"9","威剛(3260)"
"1","元大","4366","4132"
"2","凱基","3310","3637"
"3","美商高盛亞","2534","1914"
"4","富邦","2120","1532"
"5","永豐金","1782","1626"
"6","群益","1519","1644"
"7","摩根士丹利","632","2155"
"8","國泰綜合","1515","1048"
"9","摩根大通","500","1123"
"10","元富","665","664"
"10","鈺創(5351)"
"1","元大","4619","4847"
"2","凱基","2488","3100"
"3","富邦","2859","2123"
"4","群益","1408","1085"
"5","美商高盛亞","1045","1127"
