115年03月20日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","13463","9294"
"2","凱基","7302","9149"
"3","永豐金","4286","4924"
"4","富邦","4726","4053"
"5","國泰綜合","3645","1802"
"6","星洲瑞銀","475","4588"
"7","群益","2477","1979"
"8","國票","1803","2350"
"9","元富","2300","1670"
"10","兆豐","1218","2311"
"2","穩懋(3105)"
"1","元大","9131","8827"
"2","凱基","5621","7130"
"3","富邦","4667","6105"
"4","國泰綜合","4007","1956"
"5","群益","3301","2348"
"6","永豐金","3014","2031"
"7","美商高盛亞","1774","2590"
"8","統一","1683","2408"
"9","國票","1874","2055"
"10","摩根士丹利","324","3501"
"3","方土昶(6265)"
"1","元大","7439","8970"
"2","凱基","5131","3835"
"3","富邦","3166","3201"
"4","國泰綜合","1939","2292"
"5","群益","1563","1678"
"6","永豐金","1421","1676"
"7","華南永昌","1305","1512"
"8","元富","1053","1334"
"9","美林證券","1321","998"
"10","兆豐","843","1043"
"4","擎亞(8096)"
"1","元大","6314","6729"
"2","凱基","4534","4165"
"3","永豐金","2517","2542"
"4","國泰綜合","2575","2304"
"5","富邦","2117","2352"
"6","群益","1526","1657"
"7","星洲瑞銀","975","1711"
"8","摩根大通","1231","1186"
"9","華南永昌","1052","1124"
"10","元富","1316","754"
"5","九豪(6127)"
"1","凱基","7305","6458"
"2","元大","5696","6720"
"3","富邦","2357","2367"
"4","永豐金","1789","1834"
"5","國泰綜合","1837","1225"
"6","華南永昌","1345","1507"
"7","統一","1503","1159"
"8","群益","1041","1353"
"9","新光","790","1279"
"10","元富","835","1107"
"6","光洋科(1785)"
"1","元大","4996","3347"
"2","永豐金","2064","2167"
"3","凱基","1665","2177"
"4","富邦","1647","2148"
"5","星洲瑞銀","340","2671"
"6","摩根大通","890","1843"
"7","摩根士丹利","598","1878"
"8","國泰綜合","1383","821"
"9","群益","1134","589"
"10","統一","618","1062"
"7","華星光(4979)"
"1","元大","4972","5165"
"2","凱基","2042","2577"
"3","富邦","1901","1764"
"4","國泰綜合","1770","1547"
"5","永豐金","1129","1061"
"6","群益","870","946"
"7","美商高盛亞","1048","757"
"8","元富","622","699"
"9","玉山證券","670","620"
"10","台新","682","605"
"8","金居(8358)"
