115年01月09日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","品安(8088)"
"1","元大","14927","13520"
"2","凱基","8304","8096"
"3","富邦","5109","6684"
"4","國泰綜合","5304","4389"
"5","永豐金","3652","3223"
"6","群益","3198","3136"
"7","統一","2092","3496"
"8","華南永昌","2903","1961"
"9","美商高盛亞","1792","3041"
"10","星洲瑞銀","2017","2655"
"2","世界(5347)"
"1","元大","12067","9570"
"2","凱基","7308","6730"
"3","群益","4076","4577"
"4","富邦","3025","3629"
"5","國泰綜合","3729","2822"
"6","星洲瑞銀","3173","3123"
"7","統一","1624","4564"
"8","永豐金","3117","2792"
"9","台新","2628","2217"
"10","元富","2182","2506"
"3","穩懋(3105)"
"1","元大","12281","11777"
"2","凱基","9709","8426"
"3","富邦","5478","5176"
"4","永豐金","4164","3399"
"5","國泰綜合","3291","3648"
"6","群益","2865","2850"
"7","統一","2320","2266"
"8","星洲瑞銀","2153","2414"
"9","元富","1739","2032"
"10","台新","1736","1840"
"4","富喬(1815)"
"1","元大","13704","11271"
"2","凱基","5934","6660"
"3","富邦","4303","3503"
"4","國泰綜合","4026","3453"
"5","星洲瑞銀","2175","3563"
"6","永豐金","2576","2962"
"7","群益","2073","2442"
"8","統一","1624","1635"
"9","新光","1674","1158"
"10","華南永昌","1519","1308"
"5","鉅橡(8074)"
"1","元大","7336","8340"
"2","富邦","6042","2970"
"3","凱基","3723","5026"
"4","國泰綜合","2285","2434"
"5","統一","2499","1289"
"6","永豐金","1651","1743"
"7","群益","1379","2009"
"8","元富","874","1573"
"9","台新","1135","1194"
"10","國票","1839","368"
"6","廣穎(4973)"
"1","元大","5816","5233"
"2","凱基","3537","4483"
"3","富邦","2496","2822"
"4","永豐金","1794","1489"
"5","群益","1575","1521"
"6","國泰綜合","1482","1301"
"7","元富","1346","1091"
"8","新光","1158","1059"
"9","星洲瑞銀","1089","1070"
"10","華南永昌","1018","1049"
"7","康和證(6016)"
"1","元大","4113","4443"
"2","元富","3625","3459"
"3","群益","1887","2234"
"4","富邦","1945","2162"
"5","凱基","2140","1564"
