115年03月27日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","光洋科(1785)"
"1","元大","11589","10356"
"2","凱基","5828","5348"
"3","富邦","3479","4738"
"4","元富","4785","1702"
"5","國泰綜合","1894","3204"
"6","群益","1930","2177"
"7","永豐金","1344","2009"
"8","新光","952","2274"
"9","台新","1894","957"
"10","美商高盛亞","1676","1096"
"2","穩懋(3105)"
"1","元大","9940","9731"
"2","凱基","5272","5989"
"3","富邦","3517","2924"
"4","國泰綜合","2832","2489"
"5","群益","2371","2374"
"6","永豐金","2355","2182"
"7","美商高盛亞","1074","1791"
"8","台新","1548","1035"
"9","玉山證券","1512","1014"
"10","兆豐","1267","1215"
"3","頎邦(6147)"
"1","凱基","7726","6664"
"2","元大","7857","5004"
"3","摩根士丹利","639","4323"
"4","永豐金","3458","1327"
"5","國票","1438","2882"
"6","星洲瑞銀","203","3232"
"7","富邦","2181","1248"
"8","國泰綜合","2209","913"
"9","美商高盛亞","1116","1762"
"10","群益","1266","1044"
"4","金居(8358)"
"1","元大","5516","6297"
"2","凱基","2407","1904"
"3","國泰綜合","1430","1176"
"4","富邦","1410","1003"
"5","群益","1223","1143"
"6","永豐金","1405","941"
"7","摩根士丹利","255","1146"
"8","元富","756","555"
"9","美林證券","147","1035"
"10","美商高盛亞","362","820"
"5","富喬(1815)"
"1","元大","4074","5174"
"2","凱基","2061","2053"
"3","國泰綜合","1545","1559"
"4","富邦","1387","1518"
"5","群益","1006","1008"
"6","永豐金","789","954"
"7","統一","673","996"
"8","摩根士丹利","1172","475"
"9","星洲瑞銀","1256","223"
"10","兆豐","900","529"
"6","擎亞(8096)"
"1","元大","4367","4352"
"2","凱基","2226","1852"
"3","國泰綜合","1096","1937"
"4","富邦","1045","1793"
"5","群益","832","1132"
"6","華南永昌","576","942"
"7","永豐金","691","811"
"8","統一","595","619"
"9","新光","546","610"
"10","台新","527","592"
"7","順達(3211)"
"1","元大","3519","3123"
"2","凱基","2648","2163"
"3","富邦","2019","961"
"4","國泰綜合","1064","968"
"5","永豐金","980","906"
"6","群益","866","841"
"7","華南永昌","810","596"
"8","星洲瑞銀","125","1266"
"9","美林證券","61","1077"
"10","統一","590","505"
"8","台嘉碩(3221)"
"1","凱基","5023","4031"
"2","元大","2684","3331"
"3","富邦","1724","1912"
"4","華南永昌","700","874"
"5","元富","732","803"
"6","國票","761","668"
"7","群益","694","669"
"8","國泰綜合","487","677"
"9","永豐金","469","686"
"10","統一","553","265"
"9","世界(5347)"
"1","凱基","2826","2657"
"2","永豐金","2630","2444"
"3","元大","1811","2240"
"4","星洲瑞銀","1183","1667"
"5","富邦","679","1307"
"6","摩根士丹利","1153","560"
"7","美商高盛亞","729","692"
"8","國泰綜合","522","599"
"9","中國信託證","97","922"
"10","大和國泰","991","0"
"10","鈦昇(8027)"
"1","元大","2776","3023"
"2","富邦","1630","2814"
"3","凱基","1381","1272"
"4","群益","944","749"
"5","星洲瑞銀","867","618"
"6","美商高盛亞","954","441"
"7","永豐金","734","567"
"8","國泰綜合","757","435"
"9","康和","82","812"
"10","台新","443","286"
"11","聯光通(4903)"
"1","元大","2685","2483"
"2","凱基","1302","1278"
"3","富邦","688","820"
"4","群益","692","706"
"5","永豐金","400","391"
"6","元富","331","349"
"7","美商高盛亞","410","264"
"8","美林證券","201","389"
"9","華南永昌","307","282"
"10","統一","203","332"
"12","台燿(6274)"
"1","元大","2122","2060"
"2","凱基","1116","1199"
"3","永豐金","539","796"
"4","國泰綜合","636","627"
"5","富邦","676","477"
"6","群益","499","584"
"7","星洲瑞銀","437","409"
"8","華南永昌","306","358"
"9","元富","320","314"
"10","兆豐","372","222"
"13","IET-KY(4971)"
"1","元大","1906","2019"
"2","凱基","1112","1420"
"3","富邦","794","674"
"4","永豐金","471","673"
"5","國泰綜合","551","512"
"6","群益","448","378"
"7","台新","296","491"
"8","星洲瑞銀","362","251"
"9","華南永昌","269","306"
"10","統一","302","184"
"14","泰谷(3339)"
"1","元大","2142","1788"
"2","凱基","1230","1164"
"3","永豐金","446","835"
"4","群益","632","558"
"5","國泰綜合","555","442"
"6","富邦","455","444"
"7","台新","326","412"
"8","元富","332","334"
"9","統一","328","330"
"10","華南永昌","178","357"
"15","威剛(3260)"
"1","凱基","1165","1171"
"2","統一","969","994"
"3","元大","1053","848"
"4","富邦","644","979"
"5","摩根士丹利","849","132"
"6","群益","438","497"
"7","永豐金","453","332"
"8","兆豐","287","399"
"9","美商高盛亞","128","527"
"10","元富","256","344"
"16","群聯(8299)"
"1","元大","1300","1506"
"2","凱基","995","903"
"3","富邦","632","1120"
"4","國泰綜合","258","618"
"5","美商高盛亞","614","259"
"6","永豐金","351","435"
"7","摩根大通","645","90"
"8","群益","255","331"
"9","兆豐","186","378"
"10","國票","133","405"
"17","東捷(8064)"
"1","元大","1634","1401"
"2","凱基","664","1134"
"3","星洲瑞銀","381","695"
"4","富邦","577","388"
"5","國泰綜合","439","397"
