115年01月07日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","12526","10915"
"2","凱基","6129","7260"
"3","富邦","4793","4534"
"4","星洲瑞銀","3101","4902"
"5","國泰綜合","3259","2685"
"6","永豐金","2412","2476"
"7","群益","2521","2301"
"8","華南永昌","2464","1657"
"9","元富","1605","1319"
"10","兆豐","1475","1369"
"2","合晶(6182)"
"1","元大","7763","8756"
"2","凱基","4493","4741"
"3","富邦","3269","4041"
"4","美商高盛亞","3483","1642"
"5","國泰綜合","2397","2688"
"6","永豐金","2510","2294"
"7","群益","2023","2303"
"8","統一","1208","2250"
"9","新光","1652","1699"
"10","華南永昌","1349","1997"
"3","世界(5347)"
"1","凱基","6399","5717"
"2","元大","4205","5147"
"3","富邦","1369","6705"
"4","摩根大通","4354","1065"
"5","永豐金","774","4458"
"6","星洲瑞銀","3810","445"
"7","華南永昌","2161","1017"
"8","群益","1292","1723"
"9","統一","2500","362"
"10","美商高盛亞","1706","507"
"4","穩懋(3105)"
"1","元大","5385","5936"
"2","富邦","3331","2353"
"3","凱基","2643","2896"
"4","星洲瑞銀","2229","2435"
"5","永豐金","1774","1521"
"6","國泰綜合","1102","2102"
"7","美商高盛亞","1351","977"
"8","元富","768","1407"
"9","群益","895","859"
"10","華南永昌","735","909"
"5","精材(3374)"
"1","元大","5062","4427"
"2","凱基","2677","3181"
"3","富邦","1493","1944"
"4","永豐金","1390","1401"
"5","花旗環球","2369","12"
"6","統一","1566","747"
"7","群益","835","1414"
"8","美商高盛亞","1300","927"
"9","兆豐","334","1533"
"10","台新","904","955"
"6","品安(8088)"
"1","元大","4752","5546"
"2","凱基","2876","3500"
"3","富邦","2093","1891"
"4","永豐金","1415","1667"
"5","國泰綜合","1083","1230"
"6","星洲瑞銀","1430","836"
"7","群益","1015","1157"
"8","美商高盛亞","1211","858"
"9","元富","980","990"
"10","華南永昌","1012","902"
"7","華星光(4979)"
"1","元大","3995","3195"
"2","凱基","2779","2528"
"3","富邦","1526","1423"
"4","永豐金","1321","1410"
"5","群益","1507","1149"
"6","美商高盛亞","1040","1240"
"7","國泰綜合","1213","995"
"8","華南永昌","1075","721"
"9","元富","677","976"
"10","統一","700","828"
"8","金山電(8042)"
"1","元大","4201","4311"
"2","凱基","2318","2424"
"3","富邦","1270","1449"
"4","永豐金","1169","1156"
"5","國泰綜合","1007","981"
"6","群益","930","952"
"7","統一","759","811"
"8","美商高盛亞","572","593"
"9","元富","570","595"
"10","華南永昌","541","546"
"9","中美晶(5483)"
"1","元大","3095","2889"
"2","凱基","3392","1927"
"3","美商高盛亞","969","1142"
"4","富邦","881","1184"
"5","永豐金","1059","862"
"6","大和國泰","1000","227"
"7","國泰綜合","559","625"
"8","星洲瑞銀","746","339"
"9","統一","254","765"
"10","群益","431","581"
"10","擎亞(8096)"
"1","元大","3592","3578"
"2","凱基","2147","2050"
"3","富邦","1802","1852"
"4","永豐金","724","994"
"5","國泰綜合","849","779"
"6","群益","775","719"
"7","星洲瑞銀","984","384"
"8","玉山證券","486","603"
"9","台新","581","486"
"10","兆豐","446","532"
"11","環球晶(6488)"
"1","元大","2818","2239"
"2","凱基","1931","1636"
"3","國泰綜合","517","2268"
"4","富邦","1523","793"
"5","華南永昌","576","1382"
"6","永豐金","1015","455"
"7","星洲瑞銀","664","701"
"8","統一","703","428"
"9","美商高盛亞","499","631"
"10","兆豐","722","339"
"12","漢磊(3707)"
"1","元大","2911","3179"
"2","美商高盛亞","1191","1096"
"3","凱基","875","1349"
"4","富邦","960","1030"
"5","群益","899","992"
"6","國泰綜合","778","598"
"7","永豐金","583","746"
"8","統一","734","519"
"9","華南永昌","543","533"
"10","美林證券","676","335"
"13","太景*-KY(4157)"
"1","元大","3322","2681"
"2","富邦","1933","1831"
"3","凱基","1279","1675"
"4","群益","1101","577"
"5","永豐金","676","681"
"6","美商高盛亞","288","979"
"7","國泰綜合","510","587"
"8","兆豐","500","579"
"9","國票","411","507"
"10","元富","313","496"
"14","長科*(6548)"
"1","元大","2710","2589"
"2","凱基","3637","1453"
"3","富邦","788","915"
"4","星洲瑞銀","478","933"
"5","永豐金","755","559"
"6","國泰綜合","636","548"
"7","台新","504","573"
"8","美商高盛亞","334","711"
"9","群益","526","506"
"10","華南永昌","425","487"
"15","金居(8358)"
"1","元大","3221","2927"
"2","富邦","1421","1365"
"3","凱基","1256","1520"
"4","永豐金","972","1039"
"5","國泰綜合","845","888"
"6","美商高盛亞","614","793"
"7","群益","699","448"
"8","華南永昌","515","545"
"9","統一","321","518"
"10","元富","399","406"
"16","鈺創(5351)"
"1","元大","1341","2532"
