115年02月06日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","16628","14648"
"2","凱基","8167","8726"
"3","富邦","5669","6450"
"4","國泰綜合","4367","3692"
"5","群益","2968","3121"
"6","台新","1831","3501"
"7","永豐金","3138","2162"
"8","星洲瑞銀","1560","2582"
"9","華南永昌","2280","1475"
"10","玉山證券","2040","1354"
"2","世界(5347)"
"1","元大","11673","10370"
"2","美商高盛亞","9032","2950"
"3","凱基","3795","6385"
"4","星洲瑞銀","1400","5072"
"5","摩根大通","1443","4873"
"6","富邦","3555","2111"
"7","美林證券","2513","3127"
"8","群益","2233","2198"
"9","國泰綜合","2128","1856"
"10","永豐金","1526","1877"
"3","系統電(5309)"
"1","元大","7318","6221"
"2","凱基","4338","4335"
"3","富邦","2858","2239"
"4","群益","1844","1437"
"5","國泰綜合","1706","1395"
"6","華南永昌","1635","1318"
"7","永豐金","1606","1346"
"8","統一","1544","1259"
"9","星洲瑞銀","466","1741"
"10","元富","1025","1026"
"4","茂迪(6244)"
"1","元大","7182","6384"
"2","富邦","2709","8453"
"3","凱基","2690","3969"
"4","統一","582","3119"
"5","國泰綜合","2262","472"
"6","元富","1313","842"
"7","永豐金","1301","652"
"8","星洲瑞銀","1257","661"
"9","群益","1035","640"
"10","華南永昌","1024","544"
"5","威剛(3260)"
"1","元大","3941","3177"
"2","凱基","3638","2888"
"3","元富","2435","2870"
"4","富邦","2485","2188"
"5","摩根士丹利","357","2810"
"6","星洲瑞銀","975","1320"
"7","永豐金","1364","868"
"8","摩根大通","755","1268"
"9","國泰綜合","1053","856"
"10","群益","920","751"
"6","穩懋(3105)"
"1","元大","4167","3713"
"2","凱基","4156","3106"
"3","永豐金","1371","1832"
"4","富邦","1792","1288"
"5","群益","1435","1168"
"6","摩根士丹利","927","1411"
"7","國泰綜合","1027","664"
"8","星洲瑞銀","554","1137"
"9","摩根大通","459","1144"
"10","華南永昌","795","591"
"7","華星光(4979)"
"1","元大","4611","4627"
"2","凱基","2878","2839"
"3","富邦","1438","1430"
"4","國泰綜合","1148","1146"
"5","群益","1031","982"
