115年03月09日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","威剛(3260)"
"1","元大","6137","8072"
"2","凱基","4691","4312"
"3","永豐金","1414","3315"
"4","富邦","2068","2450"
"5","國泰綜合","1850","2500"
"6","摩根士丹利","3878","72"
"7","美商高盛亞","2697","885"
"8","群益","1171","2277"
"9","元富","1131","1563"
"10","兆豐","1210","1476"
"2","光洋科(1785)"
"1","元大","6583","7621"
"2","凱基","3563","3670"
"3","永豐金","2857","2122"
"4","華南永昌","1076","2341"
"5","富邦","1096","1879"
"6","群益","1389","1580"
"7","國泰綜合","1105","1293"
"8","統一","1396","802"
"9","國票","1521","531"
"10","星洲瑞銀","1190","797"
"3","鈺創(5351)"
"1","元大","5653","6497"
"2","凱基","1756","3170"
"3","富邦","2394","1487"
"4","國泰綜合","1645","1817"
"5","永豐金","1347","1419"
"6","群益","1393","1303"
"7","元富","1260","1038"
"8","美商高盛亞","1237","913"
"9","台新","790","991"
"10","星洲瑞銀","1129","461"
"4","世界(5347)"
"1","元大","2134","3698"
"2","凱基","3486","1292"
"3","美林證券","823","2573"
"4","摩根大通","373","1807"
"5","星洲瑞銀","1896","270"
"6","美商高盛亞","1431","369"
"7","永豐金","514","702"
"8","群益","647","527"
"9","富邦","767","337"
"10","統一","264","806"
"5","茂迪(6244)"
"1","元大","3720","5439"
"2","凱基","1494","1036"
"3","富邦","1125","1077"
"4","國泰綜合","783","770"
"5","永豐金","855","656"
"6","星洲瑞銀","648","750"
"7","群益","674","595"
"8","摩根士丹利","275","794"
"9","元富","460","500"
"10","美商高盛亞","682","213"
"6","富喬(1815)"
"1","元大","1642","1439"
"2","富邦","1387","878"
"3","統一","484","1001"
"4","凱基","754","717"
"5","群益","472","948"
"6","兆豐","504","783"
"7","國泰綜合","526","693"
"8","永豐金","491","479"
"9","華南永昌","621","206"
"10","新光","235","444"
"7","港建*(3093)"
"1","元大","2478","2136"
"2","凱基","1013","1204"
"3","富邦","863","661"
"4","群益","543","713"
"5","元富","515","393"
"6","國泰綜合","491","395"
"7","華南永昌","369","412"
"8","永豐金","330","358"
"9","統一","206","395"
"10","康和","198","401"
"8","晟德(4123)"
"1","元大","3096","1940"
"2","凱基","637","1272"
"3","永豐金","497","608"
"4","富邦","443","564"
"5","國泰綜合","381","410"
"6","美商高盛亞","270","371"
"7","新光","142","468"
"8","摩根大通","188","406"
"9","兆豐","342","250"
"10","群益","341","249"
"9","群聯(8299)"
"1","元大","1397","968"
"2","凱基","905","1394"
"3","富邦","495","809"
"4","永豐金","546","555"
"5","美商高盛亞","647","391"
"6","兆豐","199","501"
"7","統一","208","450"
"8","群益","278","248"
"9","國泰綜合","261","227"
"10","摩根大通","234","211"
"10","松瑞藥(4167)"
"1","元大","1747","1298"
"2","富邦","1020","884"
"3","凱基","546","836"
"4","永豐金","441","219"
"5","華南永昌","353","261"
"6","摩根大通","239","348"
"7","國泰綜合","394","191"
"8","元富","298","92"
"9","玉山證券","132","257"
"10","統一","142","232"
"11","廣穎(4973)"
"1","凱基","1681","1469"
"2","元大","918","1102"
"3","群益","252","686"
"4","富邦","212","375"
"5","華南永昌","168","325"
"6","永豐金","249","208"
"7","港商野村","390","0"
"8","奔亞","346","36"
"9","統一","209","142"
"10","國泰綜合","114","231"
"12","康和證(6016)"
"1","元大","998","915"
"2","永豐金","1043","266"
"3","凱基","591","693"
"4","美商高盛亞","198","715"
"5","富邦","391","463"
"6","星洲瑞銀","188","615"
"7","華南永昌","268","466"
"8","群益","154","520"
"9","美好","361","63"
"10","元富","193","227"
"13","中光電(5371)"
"1","元大","1397","1043"
"2","富邦","509","965"
"3","凱基","623","543"
"4","摩根士丹利","365","414"
"5","中國信託證","85","693"
"6","群益","221","505"
"7","國泰綜合","334","240"
"8","永豐金","328","228"
"9","華南永昌","192","257"
"10","美林證券","317","100"
"14","元太(8069)"
"1","元大","1510","1093"
"2","美商高盛亞","216","1069"
"3","摩根士丹利","350","733"
"4","凱基","715","310"
"5","永豐金","256","642"
"6","華南永昌","102","471"
"7","富邦","354","199"
"8","星洲瑞銀","313","210"
"9","摩根大通","283","207"
"10","美林證券","202","199"
"15","順達(3211)"
"1","元大","853","776"
"2","永豐金","827","508"
"3","凱基","649","583"
"4","富邦","432","508"
"5","台新","115","507"
"6","群益","461","129"
"7","國泰綜合","261","259"
"8","摩根大通","45","457"
"9","摩根士丹利","371","125"
"10","統一","106","336"
"16","擎亞(8096)"
"1","元大","818","871"
"2","富邦","619","477"
"3","美商高盛亞","716","366"
"4","凱基","460","603"
"5","永豐金","263","618"
"6","國泰綜合","325","230"
"7","群益","227","286"
"8","摩根士丹利","283","174"
"9","星洲瑞銀","273","175"
"10","台新","249","121"
"17","合晶(6182)"
"1","元大","791","975"
"2","港商野村","1645","0"
"3","凱基","653","542"
"4","美商高盛亞","164","516"
"5","富邦","241","439"
"6","國泰綜合","139","500"
"7","美林證券","166","231"
"8","永豐金","157","191"
"9","國票","37","292"
"10","群益","175","154"
"18","宏捷科(8086)"
"1","元大","1178","1122"
"2","凱基","359","712"
"3","摩根士丹利","658","136"
"4","美林證券","515","58"
"5","富邦","200","348"
"6","群益","154","286"
"7","永豐金","176","240"
"8","元富","153","263"
"9","港商野村","373","0"
"10","國泰綜合","162","208"
"19","致和證(5864)"
"1","元大","810","1125"
"2","永豐金","997","100"
"3","凱基","285","788"
"4","兆豐","577","83"
"5","星洲瑞銀","113","507"
"6","美商高盛亞","98","443"
"7","富邦","314","203"
"8","摩根士丹利","69","279"
"9","致和","110","205"
"10","第一金證券","235","44"
"20","中美晶(5483)"
"1","元大","880","611"
"2","摩根士丹利","111","1005"
"3","美商高盛亞","137","780"
"4","凱基","340","544"
"5","統一","528","148"
"6","富邦","376","133"
"7","國票","285","182"
"8","永豐金","279","143"
"9","星洲瑞銀","89","310"
"10","摩根大通","230","149"
"21","榮剛(5009)"
"1","元大","1203","552"
"2","永豐金","321","1075"
"3","凱基","320","612"
"4","群益","176","444"
"5","美商高盛亞","136","461"
"6","兆豐","326","158"
"7","富邦","321","112"
"8","星洲瑞銀","117","306"
"9","新光","266","33"
"10","國泰綜合","225","74"
