115年03月12日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","光洋科(1785)"
"1","元大","13686","15522"
"2","國泰綜合","8901","3888"
"3","凱基","5622","6027"
"4","富邦","4270","4481"
"5","永豐金","3233","3666"
"6","群益","3115","3437"
"7","星洲瑞銀","4452","1725"
"8","美商高盛亞","4322","1831"
"9","康和","571","3928"
"10","摩根士丹利","2938","1382"
"2","鈺創(5351)"
"1","元大","7963","8844"
"2","凱基","3978","3469"
"3","富邦","2574","3700"
"4","國泰綜合","2430","2210"
"5","群益","2460","2119"
"6","永豐金","1872","2018"
"7","統一","1540","1510"
"8","摩根士丹利","1394","1018"
"9","元富","1028","1354"
"10","兆豐","1003","1371"
"3","威剛(3260)"
"1","元大","6876","6550"
"2","凱基","4502","4036"
"3","富邦","2698","2747"
"4","永豐金","1673","2612"
"5","國泰綜合","2273","1959"
"6","美商高盛亞","2049","1360"
"7","群益","1821","1357"
"8","華南永昌","1383","1017"
"9","摩根士丹利","861","1450"
"10","台新","1008","1237"
"4","茂迪(6244)"
"1","元大","6759","7024"
"2","凱基","3119","3207"
"3","富邦","2344","2306"
"4","國泰綜合","2295","1841"
"5","永豐金","1899","1890"
"6","群益","1777","1471"
"7","台新","831","1747"
"8","華南永昌","1151","1189"
"9","統一","997","933"
"10","兆豐","1018","837"
"5","擎亞(8096)"
"1","元大","5796","5897"
"2","凱基","3739","3225"
"3","國泰綜合","1935","4475"
"4","群益","1957","2111"
"5","富邦","1838","1960"
"6","永豐金","1455","1734"
"7","美商高盛亞","1275","767"
"8","台新","940","886"
"9","新光","968","726"
"10","華南永昌","893","727"
"6","世界(5347)"
"1","凱基","4714","6925"
"2","摩根大通","1258","4412"
"3","元大","3177","2115"
"4","富邦","1422","3555"
"5","國票","1728","1440"
"6","星洲瑞銀","1434","1192"
"7","美商高盛亞","2141","391"
"8","永豐金","1239","858"
"9","摩根士丹利","1141","576"
"10","群益","1087","526"
"7","台燿(6274)"
"1","元大","5618","4460"
"2","凱基","2504","2472"
"3","永豐金","1538","1829"
"4","富邦","1816","1390"
"5","摩根士丹利","1220","1904"
"6","美商高盛亞","512","2481"
"7","星洲瑞銀","950","1683"
"8","國泰綜合","1382","1098"
"9","群益","1171","887"
"10","元富","646","1270"
"8","頎邦(6147)"
"1","元大","2067","4921"
"2","富邦","4367","2007"
"3","凱基","3298","2845"
"4","永豐金","1386","1462"
"5","台新","1910","689"
"6","國票","1885","414"
"7","統一","1239","849"
"8","美商高盛亞","1259","734"
"9","群益","648","1050"
"10","元富","429","1147"
"9","方土昶(6265)"
"1","元大","4778","4069"
"2","凱基","2817","3218"
"3","富邦","2508","2409"
"4","元富","1264","1261"
"5","統一","1115","934"
"6","群益","858","1061"
"7","華南永昌","815","983"
"8","永豐金","869","759"
"9","美商高盛亞","592","937"
"10","國泰綜合","788","733"
"10","廣穎(4973)"
"1","元大","3579","4513"
"2","凱基","2122","3207"
"3","富邦","1901","1546"
"4","群益","1054","1198"
"5","國泰綜合","883","985"
"6","永豐金","916","794"
"7","統一","1082","516"
"8","兆豐","650","898"
"9","華南永昌","836","606"
"10","美商高盛亞","886","551"
"11","中美晶(5483)"
"1","元大","2687","1388"
"2","凱基","1106","1230"
"3","富邦","1327","868"
"4","永豐金","907","856"
"5","群益","782","901"
"6","統一","1183","222"
"7","國票","276","1129"
"8","國泰綜合","697","591"
