115年01月09日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","品安(8088)"
"1","元大","12601","9947"
"2","凱基","6240","6428"
"3","富邦","4176","5469"
"4","國泰綜合","4683","3116"
"5","群益","2405","2530"
"6","永豐金","2481","2409"
"7","統一","1144","3030"
"8","美商高盛亞","1415","2622"
"9","華南永昌","2164","1516"
"10","星洲瑞銀","1242","2237"
"2","穩懋(3105)"
"1","元大","9466","8788"
"2","凱基","5524","6155"
"3","富邦","3242","3166"
"4","永豐金","3178","2529"
"5","國泰綜合","2555","2430"
"6","群益","2438","2050"
"7","星洲瑞銀","1705","1808"
"8","台新","1459","1425"
"9","元富","1313","1532"
"10","美商高盛亞","1005","1543"
"3","世界(5347)"
"1","元大","8522","7802"
"2","凱基","4387","5091"
"3","群益","3500","1564"
"4","國泰綜合","2905","2091"
"5","富邦","1999","2595"
"6","星洲瑞銀","2111","2333"
"7","統一","992","3425"
"8","永豐金","2410","1410"
"9","元富","1384","2003"
"10","台新","1375","1722"
"4","富喬(1815)"
"1","元大","8836","8052"
"2","凱基","3647","5469"
"3","國泰綜合","3284","1995"
"4","富邦","2545","2347"
"5","星洲瑞銀","1475","2983"
"6","永豐金","1836","1668"
"7","群益","1519","1740"
"8","統一","1139","1195"
"9","新光","1187","819"
"10","元富","1172","754"
"5","鉅橡(8074)"
"1","元大","6344","5799"
"2","凱基","2635","4527"
"3","富邦","2671","2066"
"4","國泰綜合","2170","1507"
"5","群益","1249","1460"
"6","永豐金","1345","1151"
"7","元富","652","1111"
"8","統一","586","973"
"9","台新","881","666"
"10","華南永昌","813","671"
"6","廣穎(4973)"
"1","元大","3786","3404"
"2","凱基","2118","3057"
"3","富邦","1714","2043"
"4","群益","1065","1045"
"5","永豐金","1146","942"
"6","國泰綜合","898","618"
"7","元富","807","695"
"8","新光","773","723"
"9","摩根大通","828","622"
"10","美商高盛亞","499","945"
"7","華電網(6163)"
"1","凱基","3319","2686"
"2","元大","2648","3101"
"3","富邦","1882","1381"
"4","永豐金","1278","988"
"5","新光","572","949"
"6","國泰綜合","648","868"
"7","群益","754","671"
"8","統一","436","940"
"9","兆豐","713","581"
"10","元富","377","626"
"8","康和證(6016)"
"1","元大","2466","2846"
"2","元富","3327","279"
"3","群益","1391","1993"
"4","富邦","1286","1715"
"5","凱基","1196","1043"
"6","統一","161","2041"
"7","永豐金","576","1163"
"8","國票","499","535"
"9","美商高盛亞","618","413"
"10","兆豐","509","444"
"9","中光電(5371)"
"1","元大","2983","2925"
"2","凱基","2091","2933"
"3","富邦","1538","870"
"4","美商高盛亞","440","1520"
"5","永豐金","758","1144"
"6","群益","794","892"
"7","國泰綜合","873","417"
"8","華南永昌","692","335"
"9","統一","385","437"
"10","兆豐","422","396"
"10","華星光(4979)"
"1","元大","2675","2477"
"2","凱基","1236","2722"
"3","富邦","1245","1198"
"4","永豐金","1030","803"
"5","群益","947","806"
"6","國泰綜合","1104","601"
"7","美商高盛亞","507","1116"
"8","星洲瑞銀","474","848"
"9","華南永昌","723","281"
"10","元富","453","422"
"11","世紀*(5314)"
"1","元大","3448","4053"
"2","凱基","1190","2661"
"3","富邦","1659","1160"
"4","永豐金","690","882"
"5","國泰綜合","934","458"
"6","群益","675","676"
"7","統一","471","532"
"8","台新","419","574"
"9","元富","560","411"
"10","兆豐","638","210"
"12","富強鑫(6603)"
"1","凱基","1730","3591"
"2","元大","2555","2575"
"3","富邦","816","996"
"4","永豐金","961","636"
"5","群益","613","856"
"6","元富","814","499"
"7","國泰綜合","604","523"
"8","美商高盛亞","682","414"
"9","華南永昌","606","344"
"10","國票","726","169"
"13","合一(4743)"
"1","元大","1338","2176"
"2","凱基","2088","1051"
"3","華南永昌","918","1312"
"4","永豐金","544","841"
"5","富邦","380","866"
"6","美林證券","1094","36"
"7","美商高盛亞","881","160"
"8","元富","324","630"
"9","統一","440","310"
"10","國泰綜合","192","539"
"14","新盛力(4931)"
"1","元大","2777","2124"
"2","凱基","856","1298"
"3","永豐金","709","782"
"4","富邦","737","523"
"5","國泰綜合","708","517"
"6","群益","599","584"
"7","台新","461","699"
"8","統一","465","461"
"9","美林證券","93","830"
"10","元富","428","252"
"15","合晶(6182)"
"1","元大","2229","1836"
"2","凱基","1000","1302"
"3","富邦","728","785"
"4","美商高盛亞","662","614"
"5","永豐金","489","486"
"6","國泰綜合","475","357"
"7","兆豐","185","579"
"8","元富","448","311"
"9","摩根士丹利","70","617"
"10","統一","230","404"
"16","系統電(5309)"
"1","元大","1770","1802"
"2","凱基","1528","1613"
"3","富邦","824","835"
"4","群益","435","446"
