115年01月28日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"6","永豐金","732","664"
"7","美林證券","1272","99"
"8","美商高盛亞","637","662"
"9","群益","462","617"
"10","台新","460","597"
"16","高端疫苗(6547)"
"1","元大","2943","2572"
"2","凱基","1574","3261"
"3","國泰綜合","1551","783"
"4","富邦","1044","972"
"5","兆豐","1211","735"
"6","永豐金","738","588"
"7","統一","511","583"
"8","摩根大通","232","724"
"9","群益","441","405"
"10","華南永昌","397","412"
"17","順達(3211)"
"1","元大","2911","3598"
"2","凱基","2194","2123"
"3","富邦","1080","1305"
"4","永豐金","806","1152"
"5","元富","664","477"
"6","統一","849","287"
"7","華南永昌","391","636"
"8","群益","309","612"
"9","星洲瑞銀","653","263"
"10","國泰綜合","341","568"
"18","合晶(6182)"
"1","凱基","2139","2734"
"2","元大","2421","2371"
"3","富邦","1158","951"
"4","美商高盛亞","666","826"
"5","群益","793","685"
"6","國泰綜合","619","688"
"7","元富","384","695"
"8","永豐金","467","593"
"9","星洲瑞銀","514","524"
"10","兆豐","568","293"
"19","立碁(8111)"
"1","元大","3089","2637"
"2","凱基","2916","1854"
"3","富邦","930","1374"
"4","群益","642","814"
"5","永豐金","622","659"
"6","國泰綜合","407","633"
"7","國票","519","462"
"8","元富","352","500"
"9","玉山證券","530","305"
"10","統一","388","398"
"20","漢磊(3707)"
"1","元大","2974","2903"
"2","凱基","1310","1823"
"3","富邦","1049","986"
"4","群益","916","919"
"5","國泰綜合","670","690"
"6","美商高盛亞","688","516"
"7","永豐金","383","725"
"8","華南永昌","410","483"
"9","元富","424","426"
"10","星洲瑞銀","463","245"
"21","金居(8358)"
"1","元大","2667","1924"
"2","凱基","1340","2558"
"3","富邦","870","1165"
"4","美商高盛亞","620","920"
"5","國泰綜合","951","588"
"6","永豐金","728","737"
"7","華南永昌","554","397"
"8","群益","578","364"
"9","兆豐","411","294"
"10","統一","363","339"
"22","長科*(6548)"
"1","元大","2854","2308"
"2","凱基","2080","2074"
"3","富邦","1117","776"
"4","永豐金","819","827"
"5","國泰綜合","855","523"
"6","大展","18","1014"
"7","元富","407","519"
"8","群益","317","579"
"9","星洲瑞銀","428","426"
"10","華南永昌","286","503"
"23","精材(3374)"
"1","元大","2784","2036"
"2","凱基","1955","2188"
"3","永豐金","985","971"
"4","富邦","1145","600"
"5","國泰綜合","761","576"
"6","統一","239","702"
"7","群益","459","478"
"8","美商高盛亞","37","891"
"9","元富","543","312"
"10","華南永昌","514","243"
"24","廣運(6125)"
"1","元大","1323","1856"
"2","永豐金","1058","1070"
"3","凱基","1023","802"
"4","統一","813","536"
"5","富邦","489","672"
"6","群益","365","492"
"7","國泰綜合","394","449"
"8","元富","243","517"
"9","宏遠","331","361"
"10","美商高盛亞","541","138"
"25","光環(3234)"
"1","元大","1440","1574"
"2","富邦","715","1325"
"3","凱基","810","1171"
"4","統一","703","653"
"5","永豐金","731","350"
"6","群益","493","587"
"7","國泰綜合","503","415"
"8","元富","281","544"
"9","摩根大通","568","244"
"10","美林證券","372","315"
"26","世紀*(5314)"
"1","元大","1209","1833"
"2","凱基","2171","734"
"3","永豐金","543","862"
"4","富邦","424","568"
"5","國泰綜合","372","553"
"6","新光","628","207"
"7","兆豐","322","413"
"8","群益","305","363"
"9","統一","410","236"
"10","元富","273","354"
"27","康和證(6016)"
"1","元大","977","1523"
"2","富邦","1340","1053"
"3","凱基","886","791"
"4","華南永昌","963","286"
"5","永豐金","637","585"
"6","統一","157","847"
"7","群益","580","301"
"8","國票","745","101"
"9","兆豐","380","383"
"10","美林證券","601","0"
"28","萬泰科(6190)"
"1","元大","1765","1371"
"2","凱基","985","1036"
"3","群益","343","1072"
"4","富邦","784","555"
"5","國泰綜合","505","586"
"6","永豐金","453","569"
"7","新光","373","240"
"8","星洲瑞銀","134","437"
"9","華南永昌","250","270"
"10","兆豐","278","196"
"29","台燿(6274)"
"1","元大","1556","1855"
"2","凱基","899","1286"
"3","美商高盛亞","642","359"
"4","星洲瑞銀","412","493"
"5","國泰綜合","350","527"
"6","富邦","372","474"
"7","永豐金","392","369"
"8","統一","442","197"
"9","摩根大通","557","78"
"10","群益","238","369"
"30","IET-KY(4971)"
"1","元大","1581","1614"
"2","凱基","1065","1268"
"3","富邦","776","700"
"4","國泰綜合","503","457"
"5","永豐金","553","404"
"6","華南永昌","379","453"
"7","群益","416","386"
"8","星洲瑞銀","437","288"
"9","台新","231","449"
"10","美商高盛亞","266","234"
"共300筆"
