115年03月24日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","15296","12674"
"2","凱基","3275","6390"
"3","國泰綜合","4599","3453"
"4","富邦","4286","3724"
"5","永豐金","3951","3884"
"6","群益","2483","1912"
"7","台新","2240","1139"
"8","華南永昌","2139","1222"
"9","星洲瑞銀","505","2645"
"10","摩根士丹利","111","2871"
"2","高端疫苗(6547)"
"1","元大","11225","14656"
"2","凱基","6455","8371"
"3","國票","3836","3613"
"4","富邦","3168","3028"
"5","永豐金","2528","3067"
"6","國泰綜合","2648","2108"
"7","華南永昌","1756","1765"
"8","兆豐","1382","1962"
"9","群益","1370","1280"
"10","元富","1309","1239"
"3","光洋科(1785)"
"1","富邦","7901","6800"
"2","元大","6320","5599"
"3","凱基","2836","6415"
"4","永豐金","2495","1558"
"5","摩根大通","1374","2471"
"6","統一","1678","2090"
"7","華南永昌","1366","2319"
"8","星洲瑞銀","1848","1366"
"9","國泰綜合","1880","1233"
"10","群益","1073","1884"
"4","穩懋(3105)"
"1","元大","6706","4891"
"2","凱基","3550","5132"
"3","富邦","2591","1912"
"4","永豐金","2386","1849"
"5","國泰綜合","1747","1701"
"6","摩根士丹利","494","2913"
"7","美商高盛亞","1223","1789"
"8","群益","1393","1149"
"9","華南永昌","943","712"
"10","摩根大通","652","992"
"5","創威(6530)"
"1","元大","6488","6393"
"2","凱基","2477","2873"
"3","富邦","1695","1539"
"4","永豐金","1635","1391"
"5","國泰綜合","1776","1213"
"6","群益","1508","1438"
"7","台新","1008","1327"
"8","統一","649","1437"
"9","華南永昌","885","768"
"10","元富","769","771"
"6","聯光通(4903)"
"1","元大","5852","5387"
"2","凱基","3529","4199"
"3","富邦","1915","1657"
"4","群益","1380","1559"
"5","台新","634","2238"
"6","永豐金","1393","1229"
"7","華南永昌","1286","952"
"8","統一","743","1099"
"9","元富","998","657"
"10","星洲瑞銀","494","1111"
"7","擎亞(8096)"
"1","元大","5461","5193"
"2","凱基","2807","3088"
"3","富邦","2582","2273"
"4","群益","1598","1957"
"5","永豐金","1244","2057"
"6","國泰綜合","1604","1282"
"7","美商高盛亞","868","976"
"8","華南永昌","833","672"
"9","新光","659","766"
"10","統一","649","761"
"8","東捷(8064)"
"1","元大","4047","4180"
"2","凱基","2337","2092"
"3","富邦","1418","1398"
"4","星洲瑞銀","726","1428"
"5","永豐金","884","794"
"6","國泰綜合","904","639"
"7","摩根士丹利","620","746"
"8","元富","584","640"
"9","摩根大通","381","800"
"10","台新","694","476"
"9","環宇-KY(4991)"
"1","元大","5052","4163"
"2","凱基","2189","2815"
"3","富邦","2195","2158"
"4","國泰綜合","1218","901"
"5","永豐金","1239","775"
"6","群益","844","897"
"7","統一","553","566"
"8","美商高盛亞","528","584"
"9","華南永昌","423","581"
"10","元富","486","498"
"10","台嘉碩(3221)"
"1","元大","4929","4010"
"2","富邦","2278","3080"
"3","凱基","1330","1222"
"4","元富","1001","1182"
"5","國票","762","740"
"6","華南永昌","495","656"
"7","群益","695","415"
"8","永豐金","492","587"
"9","台新","355","668"
"10","摩根大通","786","45"
"11","宜特(3289)"
"1","元大","3420","2762"
"2","凱基","1526","1793"
"3","富邦","1677","1504"
"4","群益","926","965"
"5","永豐金","804","774"
"6","國泰綜合","946","543"
"7","台新","451","1037"
"8","統一","452","593"
