115年01月26日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","10605","8527"
"2","凱基","6019","6390"
"3","富邦","3403","2918"
"4","國泰綜合","2881","2642"
"5","美商高盛亞","1342","3189"
"6","永豐金","2324","1676"
"7","群益","1917","1593"
"8","摩根大通","682","2274"
"9","新光","1781","1083"
"10","統一","1322","1382"
"2","穩懋(3105)"
"1","元大","5378","4865"
"2","凱基","4099","3907"
"3","富邦","2217","2114"
"4","國泰綜合","1925","1907"
"5","永豐金","1995","1606"
"6","星洲瑞銀","1680","1877"
"7","美商高盛亞","1317","1790"
"8","群益","946","1182"
"9","統一","1135","822"
"10","元富","900","917"
"3","世界(5347)"
"1","元大","3257","4270"
"2","凱基","4500","2801"
"3","群益","1525","3977"
"4","富邦","1559","2989"
"5","星洲瑞銀","2796","575"
"6","美商高盛亞","2266","660"
"7","摩根士丹利","1245","509"
"8","永豐金","1018","589"
"9","元富","497","998"
"10","兆豐","548","871"
"4","中探針(6217)"
"1","元大","6279","5235"
"2","凱基","3992","3128"
"3","富邦","2297","2495"
"4","永豐金","1738","1943"
"5","群益","1403","1415"
"6","國泰綜合","1079","1349"
"7","美商高盛亞","967","1272"
"8","元富","715","1004"
"9","台新","858","761"
"10","華南永昌","566","978"
"5","欣銓(3264)"
"1","元大","4990","4195"
"2","凱基","4834","3185"
"3","永豐金","1883","1382"
"4","富邦","1008","1411"
"5","星洲瑞銀","781","1427"
"6","群益","801","1355"
"7","國泰綜合","717","1295"
"8","台新","1035","615"
"9","美商高盛亞","485","1081"
"10","元富","571","880"
"6","協易機(4533)"
"1","元大","5429","5126"
"2","凱基","2994","3043"
"3","富邦","2039","1568"
"4","國泰綜合","1399","1341"
"5","群益","1217","1123"
"6","永豐金","1176","1013"
"7","兆豐","1025","871"
"8","元富","956","828"
"9","華南永昌","982","677"
"10","玉山證券","812","780"
"7","鈺創(5351)"
"1","元大","4169","4024"
"2","凱基","2036","2767"
"3","富邦","1720","2042"
"4","國泰綜合","1136","988"
"5","永豐金","1003","971"
"6","美商高盛亞","811","1119"
"7","星洲瑞銀","943","964"
"8","元富","909","905"
"9","群益","944","743"
"10","台新","730","838"
"8","合晶(6182)"
"1","元大","3456","4562"
"2","凱基","3371","2284"
"3","富邦","1587","1894"
"4","美商高盛亞","1564","922"
"5","國泰綜合","861","1266"
"6","星洲瑞銀","1250","714"
"7","永豐金","780","1102"
"8","群益","687","855"
"9","統一","669","674"
"10","元富","631","657"
"9","漢磊(3707)"
"1","元大","3728","4386"
"2","凱基","2821","2093"
"3","富邦","1500","1904"
"4","美商高盛亞","1220","1152"
"5","永豐金","1246","992"
"6","國泰綜合","841","1176"
"7","元富","1284","580"
"8","群益","765","867"
"9","統一","762","799"
"10","華南永昌","693","619"
"10","中光電(5371)"
"1","元大","3736","3793"
"2","凱基","1927","2770"
"3","富邦","1724","1440"
"4","摩根士丹利","1913","389"
"5","美商高盛亞","1473","730"
"6","國泰綜合","958","1242"
"7","永豐金","807","1082"
"8","群益","857","841"
"9","華南永昌","872","769"
"10","統一","660","921"
"11","長科*(6548)"
"1","凱基","3970","2938"
"2","元大","3023","2930"
"3","富邦","1334","1535"
"4","永豐金","1660","771"
"5","元富","709","1105"
"6","國泰綜合","984","779"
"7","群益","735","993"
"8","美商高盛亞","382","1213"
"9","台新","526","709"
"10","統一","789","362"
"12","金居(8358)"
"1","元大","3648","3191"
"2","富邦","1400","2492"
"3","凱基","2508","1215"
"4","國泰綜合","1174","2110"
"5","永豐金","1258","1410"
"6","群益","497","1150"
"7","統一","489","838"
"8","摩根士丹利","964","335"
"9","星洲瑞銀","700","454"
"10","美商高盛亞","712","396"
"13","華星光(4979)"
"1","元大","3008","2739"
"2","凱基","2088","2125"
"3","富邦","1181","1329"
"4","永豐金","1260","806"
"5","國泰綜合","934","1011"
"6","群益","982","724"
"7","統一","724","638"
"8","元富","678","568"
"9","新光","455","636"
"10","華南永昌","523","538"
"14","新鉅科(3630)"
"1","元大","2900","3766"
"2","凱基","1677","2893"
"3","富邦","2921","875"
"4","統一","1047","700"
"5","群益","624","879"
"6","永豐金","644","838"
"7","國泰綜合","617","720"
"8","國票","1054","146"
"9","元富","488","465"
"10","華南永昌","369","524"
"15","方土昶(6265)"
"1","元大","3209","3128"
"2","凱基","2644","2511"
"3","富邦","1038","1018"
