115年01月27日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","世界(5347)"
"1","元大","6343","7632"
"2","凱基","4138","4492"
"3","富邦","4656","3416"
"4","星洲瑞銀","2681","1452"
"5","國泰綜合","1089","2211"
"6","群益","1074","2092"
"7","永豐金","1527","1584"
"8","統一","1890","819"
"9","美商高盛亞","1523","1056"
"10","兆豐","1507","969"
"2","富喬(1815)"
"1","元大","7412","5504"
"2","凱基","3211","6304"
"3","富邦","2926","2063"
"4","國泰綜合","2772","1404"
"5","群益","1515","1440"
"6","永豐金","1631","1283"
"7","摩根士丹利","2","2473"
"8","統一","868","1287"
"9","摩根大通","54","2039"
"10","華南永昌","994","830"
"3","萬泰科(6190)"
"1","元大","6428","6015"
"2","凱基","3779","4106"
"3","富邦","3339","4424"
"4","星洲瑞銀","1028","2068"
"5","永豐金","1313","933"
"6","國泰綜合","1367","586"
"7","兆豐","954","909"
"8","群益","996","816"
"9","統一","508","1183"
"10","華南永昌","982","546"
"4","華星光(4979)"
"1","元大","4991","5423"
"2","凱基","2734","3936"
"3","富邦","1809","2105"
"4","永豐金","1896","1265"
"5","國泰綜合","1578","1447"
"6","群益","1255","1105"
"7","星洲瑞銀","1306","883"
"8","華南永昌","992","947"
"9","美商高盛亞","1007","931"
"10","統一","782","773"
"5","威剛(3260)"
"1","元大","4356","3868"
"2","凱基","2458","3660"
"3","富邦","2101","2340"
"4","國泰綜合","1735","910"
"5","美商高盛亞","1325","1317"
"6","永豐金","1226","1098"
"7","群益","1286","1001"
"8","台新","766","643"
"9","華南永昌","838","446"
"10","摩根大通","177","1064"
"6","中探針(6217)"
"1","元大","5351","6320"
"2","凱基","2760","3177"
"3","富邦","1556","1278"
"4","永豐金","1343","833"
"5","國泰綜合","1222","640"
"6","群益","690","911"
"7","美商高盛亞","462","998"
"8","元富","749","673"
"9","台新","738","585"
"10","星洲瑞銀","261","1057"
"7","精材(3374)"
"1","元大","3829","4152"
"2","永豐金","2670","1959"
"3","凱基","2350","2140"
"4","富邦","1132","1637"
"5","星洲瑞銀","849","652"
"6","國泰綜合","659","751"
"7","群益","720","690"
"8","美商高盛亞","656","622"
"9","統一","681","575"
"10","華南永昌","512","678"
"8","中光電(5371)"
"1","元大","3799","3976"
"2","凱基","1915","2702"
"3","富邦","1957","1772"
"4","永豐金","1158","1303"
"5","元富","955","966"
"6","國泰綜合","1101","769"
"7","群益","759","641"
"8","華南永昌","719","578"
"9","星洲瑞銀","306","895"
"10","美商高盛亞","122","1060"
"9","波若威(3163)"
"1","元大","2837","3978"
"2","富邦","3226","3224"
"3","凱基","3695","2402"
"4","永豐金","631","1058"
"5","港商野村","1372","42"
"6","國泰綜合","500","781"
"7","統一","702","552"
"8","群益","477","732"
"9","元富","408","716"
"10","華南永昌","244","627"
"10","欣銓(3264)"
"1","元大","3010","2950"
"2","凱基","2440","2555"
"3","永豐金","2411","1133"
"4","星洲瑞銀","852","1506"
"5","富邦","1041","1076"
"6","兆豐","1303","552"
"7","國泰綜合","845","793"
"8","群益","905","566"
"9","元富","630","586"
"10","美商高盛亞","387","800"
"11","鉅橡(8074)"
"1","元大","3758","3726"
"2","凱基","3002","3250"
"3","富邦","2046","1921"
"4","永豐金","1211","1177"
"5","國泰綜合","1064","1093"
"6","兆豐","477","804"
"7","元富","646","561"
"8","統一","664","407"
"9","群益","503","536"
"10","台新","431","412"
"12","擎亞(8096)"
"1","元大","6753","4567"
"2","富邦","2147","1841"
"3","凱基","942","1252"
"4","美林證券","1810","258"
"5","群益","1022","891"
"6","永豐金","521","901"
"7","元富","695","604"
"8","台新","109","988"
"9","國泰綜合","314","767"
"10","統一","294","734"
"13","鈺創(5351)"
"1","元大","3663","2426"
"2","凱基","1731","2306"
"3","富邦","1076","976"
"4","美商高盛亞","1061","934"
"5","國泰綜合","848","860"
"6","元富","594","965"
"7","永豐金","701","838"
"8","台企銀","620","871"
"9","群益","531","853"
"10","國票","204","835"
"14","凱崴(5498)"
"1","元大","3077","2945"
"2","富邦","3506","1034"
"3","凱基","1742","1546"
"4","國泰綜合","949","1053"
"5","摩根大通","137","1176"
"6","群益","696","572"
"7","統一","908","344"
"8","永豐金","577","616"
"9","台新","346","720"
"10","美商高盛亞","301","623"
"15","新鉅科(3630)"
"1","元大","4529","3083"
"2","凱基","1751","2369"
"3","富邦","865","2532"
"4","統一","603","954"
"5","永豐金","619","731"
"6","國泰綜合","847","315"
"7","群益","528","595"
"8","華南永昌","694","360"
"9","國票","119","889"
"10","元富","461","398"
"16","協易機(4533)"
"1","元大","3217","3229"
"2","凱基","1023","1624"
"3","富邦","907","932"
"4","國泰綜合","1027","599"
"5","永豐金","646","762"
"6","群益","581","734"
"7","元富","502","564"
"8","兆豐","459","433"
"9","美商高盛亞","453","392"
"10","玉山證券","440","392"
"17","穩懋(3105)"
"1","凱基","2251","2453"
"2","元大","2339","2320"
"3","富邦","865","863"
"4","永豐金","877","717"
"5","國泰綜合","788","555"
"6","美商高盛亞","338","644"
"7","星洲瑞銀","275","671"
"8","群益","383","375"
"9","華南永昌","424","314"
"10","新光","418","281"
"18","太景*-KY(4157)"
