115年01月19日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"8","群益","488","455"
"9","元富","425","506"
"10","兆豐","339","578"
"20","穩懋(3105)"
"1","元大","2057","2067"
"2","凱基","1908","1505"
"3","富邦","1016","1086"
"4","永豐金","1054","745"
"5","國泰綜合","770","667"
"6","群益","477","833"
"7","玉山證券","310","908"
"8","摩根士丹利","567","433"
"9","華南永昌","716","283"
"10","元富","416","577"
"21","台燿(6274)"
"1","元大","2545","1850"
"2","凱基","1382","2122"
"3","富邦","1130","584"
"4","永豐金","998","498"
"5","國泰綜合","871","556"
"6","星洲瑞銀","235","963"
"7","台新","344","725"
"8","統一","662","387"
"9","元富","542","481"
"10","摩根士丹利","24","970"
"22","光洋科(1785)"
"1","元大","1728","2414"
"2","凱基","1998","1669"
"3","永豐金","1691","585"
"4","富邦","737","1302"
"5","國泰綜合","375","594"
"6","群益","436","515"
"7","台新","357","495"
"8","元富","306","528"
"9","玉山證券","245","566"
"10","摩根大通","757","8"
"23","華星光(4979)"
"1","元大","2225","1859"
"2","凱基","1832","1260"
"3","永豐金","979","1007"
"4","富邦","964","985"
"5","群益","440","889"
"6","國泰綜合","538","618"
"7","統一","269","811"
"8","玉山證券","219","729"
"9","美商高盛亞","688","254"
"10","華南永昌","394","461"
"24","品安(8088)"
"1","元大","2582","2464"
"2","富邦","2287","2323"
"3","凱基","1324","1536"
"4","摩根大通","876","616"
"5","華南永昌","890","592"
"6","國泰綜合","422","653"
"7","永豐金","534","509"
"8","群益","243","438"
"9","兆豐","348","179"
"10","元富","235","201"
"25","合正(5381)"
"1","元大","2255","2747"
"2","凱基","2083","1300"
"3","富邦","984","1169"
"4","永豐金","697","730"
"5","群益","651","667"
"6","台新","476","765"
"7","元富","551","655"
"8","國泰綜合","429","508"
"9","華南永昌","300","388"
"10","美商高盛亞","493","126"
"26","典範(3372)"
"1","元大","2247","2323"
"2","富邦","1143","1190"
"3","凱基","1414","785"
"4","群益","773","461"
"5","華南永昌","247","854"
"6","永豐金","400","557"
"7","星洲瑞銀","681","24"
"8","國泰綜合","331","371"
"9","元富","247","417"
"10","兆豐","160","373"
"27","長科*(6548)"
"1","凱基","1826","2497"
"2","元大","1329","1535"
"3","富邦","519","930"
"4","永豐金","660","630"
"5","美商高盛亞","836","302"
"6","群益","605","528"
"7","台新","463","485"
"8","國泰綜合","417","511"
"9","華南永昌","438","457"
"10","兆豐","490","339"
"28","德宏(5475)"
"1","凱基","2368","1120"
"2","元大","1306","1419"
"3","富邦","786","1629"
"4","摩根大通","838","452"
"5","統一","154","1106"
"6","永豐金","630","536"
"7","國泰綜合","337","426"
"8","華南永昌","345","405"
"9","兆豐","325","342"
"10","群益","272","268"
"29","鈺創(5351)"
"1","元大","1651","1424"
"2","富邦","1220","904"
"3","凱基","738","954"
"4","兆豐","595","826"
"5","華南永昌","303","812"
"6","永豐金","584","443"
"7","統一","459","405"
"8","國泰綜合","566","286"
"9","台新","364","437"
"10","元富","474","253"
"30","茂迪(6244)"
"1","凱基","2046","1273"
"2","元大","1298","1641"
"3","華南永昌","995","485"
"4","富邦","620","766"
"5","美商高盛亞","653","676"
"6","永豐金","578","512"
"7","國泰綜合","368","608"
"8","群益","232","559"
"9","統一","238","337"
"10","元富","238","259"
"共300筆"
