115年03月19日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"2","元大","1933","3660"
"3","富邦","2013","1289"
"4","康和","1880","125"
"5","群益","336","772"
"6","國泰綜合","250","826"
"7","永豐金","356","676"
"8","元富","414","617"
"9","華南永昌","213","637"
"10","兆豐","186","647"
"12","宜特(3289)"
"1","富邦","2309","2566"
"2","元大","2238","2476"
"3","凱基","1236","1551"
"4","群益","1255","1109"
"5","永豐金","821","1011"
"6","台新","1082","359"
"7","華南永昌","426","744"
"8","國泰綜合","533","574"
"9","統一","486","473"
"10","元富","372","383"
"13","鈺創(5351)"
"1","元大","2120","1836"
"2","富邦","1737","2133"
"3","凱基","1263","2279"
"4","統一","1595","1788"
"5","永豐金","1167","955"
"6","兆豐","714","612"
"7","群益","701","573"
"8","元富","421","832"
"9","華南永昌","716","518"
"10","國泰綜合","627","404"
"14","萬泰科(6190)"
"1","元大","2511","3034"
"2","凱基","2122","1691"
"3","富邦","678","1217"
"4","新光","827","884"
"5","國泰綜合","983","663"
"6","群益","675","939"
"7","永豐金","632","682"
"8","兆豐","505","669"
"9","華南永昌","485","596"
"10","星洲瑞銀","814","232"
"15","湧德(3689)"
"1","元大","2823","3054"
"2","凱基","1027","1310"
"3","富邦","1126","986"
"4","永豐金","1003","511"
"5","華南永昌","582","880"
"6","群益","744","626"
"7","統一","661","500"
"8","元富","456","527"
"9","國泰綜合","599","366"
"10","星洲瑞銀","454","426"
"16","良維(6290)"
"1","元大","2546","2985"
"2","凱基","1750","1895"
"3","富邦","908","1375"
"4","永豐金","901","568"
"5","國泰綜合","606","518"
"6","群益","643","448"
"7","國票","842","160"
"8","美商高盛亞","450","541"
"9","兆豐","331","649"
"10","元富","375","498"
"17","方土昶(6265)"
"1","元大","3013","3406"
"2","凱基","1175","1621"
"3","國泰綜合","940","706"
"4","富邦","745","637"
"5","群益","693","603"
"6","美商高盛亞","674","576"
"7","永豐金","440","664"
"8","華南永昌","391","404"
"9","元富","345","351"
"10","玉山證券","396","199"
"18","茂迪(6244)"
"1","元大","2167","2564"
"2","凱基","1470","1554"
"3","國泰綜合","873","715"
"4","富邦","847","631"
"5","星洲瑞銀","905","488"
"6","永豐金","303","707"
"7","群益","498","437"
"8","摩根大通","574","233"
"9","華南永昌","385","393"
"10","元富","367","318"
"19","華宏(8240)"
"1","元大","2423","1915"
"2","凱基","1219","1322"
"3","華南永昌","551","1372"
"4","富邦","707","930"
"5","新光","217","1174"
"6","群益","478","716"
"7","永豐金","784","354"
"8","國泰綜合","712","414"
"9","美商高盛亞","420","293"
"10","元富","357","306"
"20","世界(5347)"
"1","永豐金","2721","196"
"2","元大","1321","1232"
"3","星洲瑞銀","523","1131"
"4","美商高盛亞","3","1477"
"5","美林證券","1251","138"
"6","摩根大通","672","682"
"7","摩根士丹利","10","1284"
"8","凱基","599","568"
"9","兆豐","697","418"
"10","富邦","536","504"
"21","聚和(6509)"
"1","元大","2115","1985"
"2","凱基","920","1584"
"3","富邦","806","647"
"4","兆豐","657","367"
"5","群益","513","483"
"6","美商高盛亞","480","506"
"7","永豐金","583","343"
"8","國泰綜合","383","447"
"9","元富","449","305"
"10","華南永昌","321","281"
"22","前鼎(4908)"
"1","元大","1565","1743"
"2","凱基","1366","1093"
"3","富邦","1414","847"
"4","統一","827","296"
"5","國泰綜合","333","552"
"6","群益","388","462"
"7","華南永昌","283","321"
"8","永豐金","191","391"
"9","美商高盛亞","197","251"
"10","台新","160","281"
"23","富喬(1815)"
"1","元大","1618","1185"
"2","富邦","979","868"
"3","統一","500","1227"
"4","凱基","558","595"
"5","永豐金","433","407"
"6","新光","157","672"
"7","群益","378","418"
"8","兆豐","457","336"
"9","華南永昌","372","386"
"10","國泰綜合","399","323"
"24","上詮(3363)"
"1","元大","1430","1656"
"2","富邦","1038","916"
"3","凱基","787","840"
"4","國泰綜合","459","499"
"5","永豐金","410","509"
"6","美商高盛亞","457","441"
"7","群益","390","363"
"8","台新","339","221"
"9","華南永昌","281","277"
"10","兆豐","181","232"
"25","華容(5328)"
"1","元大","1612","1528"
"2","凱基","1053","1045"
"3","富邦","684","787"
"4","永豐金","533","340"
"5","國泰綜合","316","516"
"6","元富","399","282"
"7","華南永昌","243","352"
"8","群益","299","263"
"9","美商高盛亞","217","279"
"10","台新","288","202"
"26","博磊(3581)"
"1","元大","1452","1490"
"2","凱基","1018","1328"
"3","富邦","661","487"
"4","群益","461","498"
"5","永豐金","444","435"
"6","統一","381","350"
"7","台新","326","331"
"8","星洲瑞銀","280","283"
"9","國泰綜合","294","253"
"10","美商高盛亞","228","278"
"27","宏捷科(8086)"
"1","元大","1612","1735"
"2","凱基","858","1013"
"3","富邦","547","649"
"4","群益","457","330"
"5","永豐金","487","276"
"6","新光","278","423"
"7","國泰綜合","335","325"
"8","元富","284","275"
"9","摩根士丹利","346","199"
"10","統一","167","250"
"28","中探針(6217)"
"1","富邦","1252","3202"
"2","元大","732","1297"
"3","凱基","1139","588"
"4","國票","952","90"
"5","華南永昌","738","179"
"6","群益","678","116"
"7","統一","64","671"
"8","永豐金","520","126"
"9","國泰綜合","346","159"
"10","摩根士丹利","20","246"
"29","康和證(6016)"
"1","富邦","641","1167"
"2","元大","1120","529"
"3","凱基","484","1084"
"4","美商高盛亞","21","1000"
"5","星洲瑞銀","115","565"
"6","永豐金","469","159"
"7","摩根大通","7","547"
"8","摩根士丹利","37","487"
"9","元富","312","146"
"10","國票","381","63"
"30","位速(3508)"
"1","元大","1135","1540"
"2","富邦","1919","565"
"3","元富","240","920"
"4","凱基","306","651"
"5","永豐金","383","544"
"6","摩根大通","362","433"
"7","華南永昌","298","301"
"8","群益","266","173"
"9","國泰綜合","270","154"
"10","第一金證券","165","152"
"共300筆"
