115年03月04日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","16755","16147"
"2","凱基","11229","12871"
"3","永豐金","5091","4623"
"4","富邦","4436","5133"
"5","國泰綜合","3694","3641"
"6","統一","3427","2921"
"7","星洲瑞銀","2647","3633"
"8","華南永昌","3524","2278"
"9","摩根士丹利","4019","1703"
"10","群益","2641","2295"
"2","金居(8358)"
"1","元大","10800","10100"
"2","凱基","5072","5583"
"3","國泰綜合","3269","2909"
"4","富邦","3080","2485"
"5","群益","2514","2517"
"6","美商高盛亞","1804","2960"
"7","永豐金","2649","2022"
"8","華南永昌","1984","1319"
"9","星洲瑞銀","1163","1862"
"10","統一","1323","1692"
"3","協易機(4533)"
"1","元大","9509","10498"
"2","凱基","6551","4676"
"3","富邦","5309","4333"
"4","國泰綜合","2184","2198"
"5","群益","1745","2129"
"6","台新","2476","1173"
"7","永豐金","1483","1613"
"8","新光","1515","1449"
"9","元富","1009","1882"
"10","統一","1017","1432"
"4","晟德(4123)"
"1","元大","10106","10723"
"2","凱基","5050","3825"
"3","富邦","2527","3550"
"4","群益","1714","2787"
"5","永豐金","1513","2477"
"6","統一","1931","1154"
"7","台新","2096","987"
"8","元富","924","1796"
"9","美商高盛亞","1504","963"
"10","兆豐","1210","1177"
"5","茂迪(6244)"
"1","元大","7879","6548"
"2","凱基","4010","4647"
"3","富邦","2081","2656"
"4","國泰綜合","1833","1589"
"5","永豐金","1691","1398"
"6","華南永昌","888","1900"
"7","群益","933","1011"
"8","統一","875","1031"
"9","美商高盛亞","806","872"
"10","元富","912","607"
"6","元太(8069)"
"1","元大","4123","4961"
"2","法銀巴黎證","26","4755"
"3","美商高盛亞","1573","2079"
"4","星洲瑞銀","2087","1219"
"5","摩根大通","756","2248"
"6","富邦","2211","448"
"7","凱基","1672","918"
"8","摩根士丹利","1335","929"
"9","永豐金","1129","348"
"10","大和國泰","0","1248"
"7","世界(5347)"
"1","美商高盛亞","5005","2255"
"2","元大","3298","3944"
"3","凱基","2471","2688"
"4","摩根士丹利","1497","2372"
"5","星洲瑞銀","2304","664"
"6","摩根大通","1392","589"
"7","富邦","792","1099"
"8","群益","720","1002"
"9","永豐金","529","786"
"10","台新","360","825"
"8","陽程(3498)"
"1","元大","4370","4420"
"2","凱基","1956","2344"
"3","富邦","1587","1721"
"4","國泰綜合","1365","1211"
"5","美商高盛亞","1564","879"
"6","統一","721","1489"
"7","群益","1116","1073"
"8","永豐金","1126","924"
"9","華南永昌","737","839"
"10","星洲瑞銀","813","653"
"9","威剛(3260)"
"1","元大","2385","2657"
"2","凱基","2006","2633"
"3","永豐金","939","1434"
"4","美商高盛亞","1628","701"
"5","富邦","793","1032"
"6","群益","923","801"
