115年03月23日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"2","凱基","2546","945"
"3","永豐金","434","2191"
"4","華南永昌","257","1747"
"5","富邦","763","806"
"6","兆豐","775","414"
"7","國泰綜合","599","369"
"8","群益","240","692"
"9","摩根大通","726","118"
"10","元富","305","509"
"13","宜特(3289)"
"1","元大","2893","3109"
"2","富邦","3441","2029"
"3","凱基","704","983"
"4","永豐金","614","712"
"5","群益","696","624"
"6","國泰綜合","449","588"
"7","台新","651","320"
"8","統一","442","419"
"9","華南永昌","360","449"
"10","元富","350","397"
"14","頎邦(6147)"
"1","元大","2662","1780"
"2","富邦","1082","2127"
"3","凱基","1202","1222"
"4","永豐金","1287","714"
"5","元富","495","680"
"6","群益","557","610"
"7","國票","198","948"
"8","美商高盛亞","192","823"
"9","摩根大通","771","228"
"10","華南永昌","372","555"
"15","光洋科(1785)"
"1","元大","2422","1708"
"2","凱基","1503","1439"
"3","星洲瑞銀","553","1444"
"4","群益","802","844"
"5","富邦","780","599"
"6","永豐金","599","664"
"7","統一","498","689"
"8","摩根士丹利","620","550"
"9","國泰綜合","583","453"
"10","美商高盛亞","335","640"
"16","方土昶(6265)"
"1","元大","2574","1825"
"2","凱基","1409","1520"
"3","永豐金","1070","1797"
"4","富邦","819","716"
"5","國泰綜合","710","486"
"6","群益","602","402"
"7","星洲瑞銀","127","624"
"8","美商高盛亞","376","363"
"9","元富","354","379"
"10","華南永昌","409","274"
"17","金居(8358)"
"1","元大","2286","2512"
"2","凱基","1460","1701"
"3","永豐金","747","1900"
"4","富邦","887","694"
"5","國泰綜合","682","538"
"6","群益","695","309"
"7","美林證券","699","240"
"8","摩根士丹利","405","453"
"9","統一","161","550"
"10","元富","257","417"
"18","台燿(6274)"
"1","元大","1902","1847"
"2","凱基","1080","1097"
"3","富邦","603","580"
"4","永豐金","693","477"
"5","群益","703","433"
"6","國票","118","966"
"7","統一","177","786"
"8","國泰綜合","630","306"
"9","美商高盛亞","331","418"
"10","星洲瑞銀","233","247"
"19","萬潤(6187)"
"1","元大","1798","1636"
"2","凱基","904","1846"
"3","富邦","683","748"
"4","星洲瑞銀","520","719"
"5","國泰綜合","752","439"
"6","群益","517","371"
"7","永豐金","356","303"
"8","台新","252","339"
"9","港商野村","305","225"
"10","兆豐","270","162"
"20","台嘉碩(3221)"
"1","元大","1475","1537"
"2","富邦","925","1400"
"3","凱基","1228","885"
"4","美商高盛亞","358","312"
"5","元富","202","419"
"6","群益","313","294"
"7","星洲瑞銀","478","75"
"8","國泰綜合","267","266"
"9","統一","116","404"
"10","永豐金","212","286"
"21","閎康(3587)"
"1","元富","1718","1475"
"2","元大","1244","1404"
"3","凱基","952","970"
"4","富邦","663","399"
"5","永豐金","365","235"
"6","群益","254","296"
"7","統一","171","305"
"8","華南永昌","93","355"
"9","國泰綜合","187","228"
"10","兆豐","174","180"
"22","協禧(3071)"
"1","元大","1739","1656"
"2","凱基","898","673"
"3","統一","414","570"
"4","富邦","590","366"
"5","群益","342","443"
"6","國泰綜合","363","338"
"7","新光","418","256"
"8","永豐金","333","299"
"9","華南永昌","186","372"
"10","元富","241","209"
"23","茂迪(6244)"
"1","元大","1313","1429"
"2","凱基","1022","1038"
"3","富邦","511","563"
"4","美商高盛亞","376","369"
"5","群益","329","341"
"6","國泰綜合","314","348"
"7","永豐金","233","429"
"8","華南永昌","325","308"
"9","第一金證券","125","329"
"10","統一","248","178"
"24","順達(3211)"
"1","元大","1307","939"
"2","凱基","661","1196"
"3","永豐金","876","514"
"4","群益","329","485"
"5","富邦","480","258"
"6","國泰綜合","504","202"
"7","元富","230","392"
"8","美商高盛亞","151","294"
"9","台新","237","169"
"10","華南永昌","225","152"
"25","鑫科(3663)"
"1","元大","1343","1500"
"2","凱基","783","971"
"3","富邦","401","515"
"4","美商高盛亞","497","207"
"5","群益","425","258"
"6","永豐金","397","269"
"7","國泰綜合","320","345"
"8","統一","172","312"
"9","摩根士丹利","320","64"
"10","華南永昌","140","243"
"26","威剛(3260)"
"1","元大","950","854"
"2","富邦","425","726"
"3","凱基","639","366"
"4","永豐金","379","558"
"5","群益","286","543"
"6","統一","276","337"
"7","美商高盛亞","413","155"
"8","元富","370","189"
"9","兆豐","232","176"
"10","國泰綜合","169","239"
"27","合晶(6182)"
"1","元大","1441","1321"
"2","凱基","491","1109"
"3","摩根士丹利","369","939"
"4","富邦","439","341"
"5","國泰綜合","429","232"
"6","群益","300","227"
"7","永豐金","319","203"
"8","玉山證券","229","172"
"9","美商高盛亞","176","214"
"10","星洲瑞銀","205","172"
"28","鈺創(5351)"
"1","元大","635","1044"
"2","凱基","601","590"
"3","統一","661","478"
"4","富邦","547","517"
"5","摩根士丹利","412","361"
"6","華南永昌","375","235"
"7","兆豐","217","359"
"8","永豐金","282","252"
"9","國泰綜合","188","199"
"10","群益","191","184"
"29","良維(6290)"
"1","凱基","1040","780"
"2","元大","825","670"
"3","永豐金","423","651"
"4","美商高盛亞","283","511"
"5","富邦","313","298"
"6","統一","159","449"
"7","群益","329","244"
"8","國泰綜合","313","202"
"9","星洲瑞銀","234","242"
"10","元富","128","244"
"30","上詮(3363)"
"1","元大","1277","1446"
"2","富邦","393","871"
"3","凱基","524","500"
"4","美商高盛亞","272","514"
"5","國泰綜合","360","147"
"6","永豐金","280","192"
"7","群益","248","159"
"8","台新","227","127"
"9","華南永昌","196","130"
"10","星洲瑞銀","48","270"
"共300筆"
