115年03月05日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"8","華南永昌","388","103"
"9","兆豐","172","305"
"10","台新","266","160"
"23","安可(3615)"
"1","元大","1376","1397"
"2","凱基","861","1044"
"3","元富","569","525"
"4","富邦","380","396"
"5","永豐金","342","211"
"6","群益","242","246"
"7","國泰綜合","261","188"
"8","美商高盛亞","176","265"
"9","統一","241","144"
"10","新光","156","166"
"24","凱崴(5498)"
"1","元大","1462","1385"
"2","凱基","671","683"
"3","富邦","434","350"
"4","國泰綜合","390","392"
"5","永豐金","268","446"
"6","美商高盛亞","273","329"
"7","群益","299","297"
"8","統一","180","269"
"9","華南永昌","221","188"
"10","元富","206","153"
"25","華星光(4979)"
"1","元大","881","998"
"2","富邦","658","850"
"3","凱基","609","684"
"4","統一","418","402"
"5","永豐金","393","366"
"6","兆豐","263","357"
"7","國泰綜合","323","220"
"8","摩根士丹利","347","132"
"9","華南永昌","288","189"
"10","元富","229","204"
"26","華容(5328)"
"1","凱基","1886","682"
"2","元大","1099","1287"
"3","富邦","326","530"
"4","統一","325","234"
"5","摩根大通","294","182"
"6","永豐金","139","320"
"7","群益","170","274"
"8","美商高盛亞","228","154"
"9","元富","139","237"
"10","華南永昌","130","241"
"27","創威(6530)"
"1","元大","1301","1161"
"2","凱基","725","727"
"3","富邦","443","419"
"4","永豐金","319","342"
"5","群益","320","313"
"6","美商高盛亞","265","334"
"7","國泰綜合","290","245"
"8","第一金證券","168","323"
"9","兆豐","308","123"
"10","華南永昌","195","229"
"28","IET-KY(4971)"
"1","元大","1285","1088"
"2","凱基","679","833"
"3","富邦","500","550"
"4","永豐金","706","259"
"5","國泰綜合","388","205"
"6","群益","241","255"
"7","中國信託證","199","216"
"8","星洲瑞銀","85","278"
"9","國票","143","204"
"10","華南永昌","207","133"
"29","環球晶(6488)"
"1","元大","983","1272"
"2","凱基","944","684"
"3","富邦","539","315"
"4","星洲瑞銀","319","442"
"5","美商高盛亞","300","373"
"6","永豐金","180","394"
"7","摩根士丹利","263","272"
"8","國泰綜合","230","184"
"9","群益","205","174"
"10","華南永昌","146","193"
"30","萬旭(6134)"
"1","元大","1401","1220"
"2","凱基","476","859"
"3","富邦","513","323"
"4","群益","240","299"
"5","美商高盛亞","100","419"
"6","永豐金","271","241"
"7","國泰綜合","236","157"
"8","華南永昌","246","140"
"9","元富","250","127"
"10","台新","193","171"
"共300筆"
