115年02月03日 截至10:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","茂迪(6244)"
"1","元大","4726","7404"
"2","富邦","5959","5001"
"3","凱基","6405","4492"
"4","元富","1538","1959"
"5","台新","2718","752"
"6","群益","1644","1641"
"7","永豐金","1117","1592"
"8","國泰綜合","591","1777"
"9","美商高盛亞","1531","359"
"10","港商野村","1560","0"
"2","系統電(5309)"
"1","元大","7399","8190"
"2","凱基","3400","4425"
"3","群益","2227","2398"
"4","富邦","2412","2007"
"5","國泰綜合","2379","1554"
"6","永豐金","1705","1767"
"7","美商高盛亞","1618","1344"
"8","華南永昌","1112","1178"
"9","統一","539","1448"
"10","兆豐","973","718"
"3","富喬(1815)"
"1","元大","6743","7641"
"2","凱基","4318","3034"
"3","富邦","3581","2488"
"4","國泰綜合","1901","1709"
"5","永豐金","1609","1427"
"6","群益","1711","1242"
"7","美商高盛亞","1037","1043"
"8","新光","937","807"
"9","元富","820","821"
"10","華南永昌","809","744"
"4","世界(5347)"
"1","元大","4427","2728"
"2","美商高盛亞","1304","2150"
"3","星洲瑞銀","674","2736"
"4","凱基","1315","1970"
"5","永豐金","1232","1070"
"6","富邦","1239","694"
"7","中國信託證","336","902"
"8","國泰綜合","1051","173"
"9","群益","560","625"
"10","摩根士丹利","223","884"
"5","華星光(4979)"
"1","元大","3408","3067"
"2","凱基","1753","2077"
"3","富邦","1339","1013"
"4","永豐金","1039","1249"
"5","美商高盛亞","678","1366"
"6","國泰綜合","1330","521"
"7","群益","597","906"
"8","康和","211","833"
"9","兆豐","510","466"
"10","元富","540","373"
"6","青雲(5386)"
"1","元大","2122","2377"
"2","凱基","1263","1754"
"3","富邦","978","1024"
"4","群益","657","558"
"5","國泰綜合","587","554"
"6","永豐金","548","534"
"7","元富","400","407"
"8","統一","378","390"
"9","新光","364","387"
"10","美商高盛亞","509","168"
"7","威剛(3260)"
"1","元大","1375","1595"
"2","凱基","1263","1150"
"3","群益","762","922"
"4","富邦","534","573"
"5","摩根大通","462","508"
"6","星洲瑞銀","653","231"
"7","國泰綜合","391","474"
"8","永豐金","345","345"
"9","摩根士丹利","554","38"
"10","華南永昌","232","212"
"8","鈺創(5351)"
"1","元大","1309","1848"
"2","凱基","1155","679"
"3","富邦","307","711"
"4","星洲瑞銀","972","19"
"5","摩根大通","854","100"
"6","摩根士丹利","902","7"
"7","群益","424","480"
"8","國泰綜合","323","414"
"9","永豐金","152","512"
"10","華南永昌","151","494"
"9","方土昶(6265)"
"1","元大","2338","1556"
"2","凱基","444","1476"
"3","富邦","968","536"
"4","群益","333","901"
"5","國泰綜合","488","364"
"6","永豐金","478","351"
