115年02月24日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","18018","21463"
"2","富邦","6511","17196"
"3","凱基","10632","11224"
"4","星洲瑞銀","8727","1789"
"5","國泰綜合","5370","4921"
"6","統一","2638","7550"
"7","永豐金","3648","4225"
"8","摩根士丹利","7283","146"
"9","群益","3333","3303"
"10","兆豐","3274","3036"
"2","金居(8358)"
"1","元大","6336","7424"
"2","凱基","4374","3464"
"3","國泰綜合","1678","4485"
"4","永豐金","2724","2838"
"5","富邦","2561","2970"
"6","群益","2235","2141"
"7","摩根大通","1821","1139"
"8","統一","1432","1497"
"9","元富","774","1947"
"10","華南永昌","1389","1215"
"3","世界(5347)"
"1","元大","5395","5422"
"2","美商高盛亞","4255","2444"
"3","凱基","3420","2843"
"4","星洲瑞銀","3460","2308"
"5","富邦","1359","3514"
"6","國泰綜合","1990","1503"
"7","群益","768","1007"
"8","永豐金","660","1044"
"9","華南永昌","666","890"
"10","統一","751","468"
"4","華容(5328)"
"1","元大","5977","4817"
"2","凱基","2248","2889"
"3","富邦","2761","1216"
"4","美商高盛亞","2005","960"
"5","群益","855","1223"
"6","國泰綜合","1142","845"
"7","永豐金","957","671"
"8","元富","649","895"
"9","兆豐","698","593"
"10","美林證券","32","1156"
"5","茂迪(6244)"
"1","元大","6323","4844"
"2","富邦","3307","2177"
"3","凱基","3489","1956"
"4","永豐金","573","1081"
"5","群益","449","1065"
"6","元富","374","1095"
"7","國泰綜合","490","848"
"8","統一","627","669"
"9","台新","511","644"
"10","摩根大通","1028","79"
"6","華星光(4979)"
"1","元大","2861","3390"
"2","凱基","2273","1794"
"3","富邦","1531","1030"
"4","群益","1038","961"
"5","國泰綜合","700","868"
"6","元富","482","1075"
"7","統一","653","721"
"8","星洲瑞銀","845","476"
"9","永豐金","553","761"
"10","台新","417","638"
"7","穩懋(3105)"
"1","元大","4293","4717"
"2","凱基","1222","1564"
"3","富邦","1108","1081"
"4","摩根大通","1128","454"
"5","美商高盛亞","1192","148"
"6","摩根士丹利","1171","6"
"7","群益","435","565"
"8","永豐金","515","481"
"9","國泰綜合","377","515"
"10","華南永昌","116","679"
"8","凱崴(5498)"
"1","元大","3255","3036"
"2","凱基","1263","1284"
"3","富邦","1118","1081"
"4","國泰綜合","957","882"
"5","美商高盛亞","533","1129"
"6","群益","686","737"
"7","統一","807","540"
"8","華南永昌","597","591"
"9","永豐金","626","549"
"10","新光","440","341"
"9","九豪(6127)"
"1","元大","2466","3614"
"2","富邦","2201","959"
"3","凱基","1613","1359"
"4","永豐金","550","871"
"5","國泰綜合","384","709"
"6","群益","370","538"
"7","華南永昌","413","379"
"8","兆豐","307","459"
"9","摩根士丹利","714","5"
"10","新光","318","330"
"10","華電網(6163)"
"1","元大","2063","1904"
"2","凱基","1728","1278"
"3","華南永昌","794","674"
"4","富邦","782","536"
"5","美林證券","265","845"
"6","摩根大通","111","961"
"7","元富","801","254"
"8","群益","538","486"
"9","永豐金","534","466"
"10","美商高盛亞","152","789"
"11","中探針(6217)"
"1","元大","1890","2284"
"2","富邦","1772","729"
"3","凱基","925","1089"
"4","永豐金","612","674"
"5","元富","336","708"
"6","國泰綜合","366","525"
"7","群益","301","569"
"8","台新","352","315"
"9","統一","283","357"
"10","第一金證券","436","174"
"12","良維(6290)"
"1","凱基","1776","1721"
"2","元大","1443","2013"
"3","永豐金","987","494"
"4","群益","627","551"
"5","富邦","255","822"
"6","美商高盛亞","834","185"
"7","統一","507","312"
"8","星洲瑞銀","575","175"
"9","元富","359","358"
"10","國泰綜合","207","402"
"13","協易機(4533)"
"1","元大","2296","1743"
"2","凱基","747","1547"
"3","永豐金","746","583"
"4","富邦","816","438"
"5","群益","493","465"
"6","美商高盛亞","92","835"
"7","國泰綜合","566","212"
"8","元富","344","337"
"9","星洲瑞銀","107","556"
"10","兆豐","414","188"
"14","威剛(3260)"
"1","凱基","1305","1677"
"2","元大","1341","1394"
"3","永豐金","621","585"
"4","美商高盛亞","531","266"
"5","富邦","418","368"
"6","群益","311","359"
"7","國泰綜合","282","347"
"8","元富","231","334"
"9","星洲瑞銀","249","285"
"10","摩根士丹利","452","34"
"15","信昌電(6173)"
"1","元大","1334","1572"
"2","凱基","712","814"
"3","美商高盛亞","608","474"
"4","富邦","423","600"
"5","統一","614","245"
"6","永豐金","418","419"
"7","國泰綜合","324","345"
"8","群益","313","343"
"9","元富","233","285"
"10","星洲瑞銀","253","256"
"16","鉅橡(8074)"
"1","元大","1648","1299"
"2","富邦","777","708"
"3","凱基","758","709"
"4","統一","174","794"
"5","美商高盛亞","421","479"
"6","兆豐","232","527"
"7","國泰綜合","444","286"
"8","永豐金","465","221"
"9","華南永昌","311","247"
"10","群益","214","213"
"17","鈺創(5351)"
"1","元大","1439","1289"
"2","凱基","490","911"
"3","美商高盛亞","714","315"
"4","富邦","433","585"
"5","元富","350","315"
"6","台新","313","231"
"7","群益","246","296"
"8","統一","356","176"
"9","永豐金","181","348"
"10","兆豐","173","279"
"18","萬潤(6187)"
"1","元大","816","1178"
"2","凱基","886","900"
"3","摩根士丹利","1170","53"
"4","港商麥格理","880","0"
"5","美商高盛亞","432","257"
"6","群益","153","409"
"7","富邦","149","407"
"8","玉山證券","40","332"
"9","星洲瑞銀","214","153"
"10","兆豐","30","313"
"19","創威(6530)"
"1","元大","1263","1193"
"2","富邦","322","1195"
"3","凱基","818","502"
"4","新光","393","375"
"5","統一","202","224"
"6","元富","114","310"
"7","永豐金","184","219"
"8","群益","247","152"
"9","兆豐","154","239"
"10","美商高盛亞","297","95"
"20","康和證(6016)"
"1","凱基","769","945"
"2","國泰綜合","98","1445"
"3","元大","707","408"
"4","永豐金","240","543"
"5","統一","134","620"
"6","星洲瑞銀","317","198"
"7","群益","377","137"
"8","美商高盛亞","185","277"
"9","富邦","264","162"
"10","國票","331","59"
"21","信音(6126)"
"1","元大","971","1210"
"2","凱基","797","363"
"3","富邦","380","538"
"4","國泰綜合","321","368"
"5","群益","354","329"
"6","永豐金","278","218"
"7","統一","189","215"
"8","美商高盛亞","228","107"
"9","元富","60","261"
"10","兆豐","164","148"
"22","欣銓(3264)"
"1","元大","731","850"
"2","凱基","743","654"
"3","富邦","470","312"
"4","永豐金","259","394"
"5","美商高盛亞","505","55"
"6","星洲瑞銀","327","74"
"7","統一","88","285"
"8","摩根大通","277","94"
"9","群益","125","235"
"10","摩根士丹利","345","0"
"23","系統電(5309)"
"1","元大","1098","820"
"2","凱基","418","700"
"3","富邦","389","298"
"4","統一","59","537"
"5","群益","192","365"
"6","元富","336","136"
"7","永豐金","270","149"
"8","國泰綜合","168","135"
"9","兆豐","162","130"
"10","華南永昌","172","96"
"24","立碁(8111)"
"1","元大","906","831"
"2","凱基","790","459"
"3","富邦","320","432"
"4","群益","223","276"
"5","永豐金","238","203"
"6","元富","176","127"
"7","美商高盛亞","112","189"
"8","國泰綜合","178","103"
"9","台新","158","100"
"10","統一","104","151"
"25","台燿(6274)"
"1","元大","752","924"
"2","凱基","497","373"
"3","富邦","237","382"
"4","群益","271","242"
"5","永豐金","128","319"
"6","美商高盛亞","355","91"
"7","國泰綜合","134","182"
"8","華南永昌","96","210"
"9","元富","135","165"
"10","統一","144","155"
"26","泰茂(2230)"
"1","統一","510","985"
"2","元富","85","1109"
"3","元大","657","249"
"4","凱基","474","110"
"5","富邦","265","221"
"6","永豐金","170","193"
"7","兆豐","250","90"
"8","群益","245","89"
"9","國泰綜合","53","214"
"10","華南永昌","131","119"
"27","前鼎(4908)"
"1","元大","791","701"
"2","凱基","346","382"
"3","永豐金","254","251"
"4","群益","222","210"
"5","富邦","192","232"
"6","美商高盛亞","187","197"
"7","國泰綜合","206","148"
"8","華南永昌","113","238"
"9","兆豐","139","203"
"10","新光","174","112"
"28","德宏(5475)"
"1","凱基","478","717"
"2","元大","416","504"
"3","富邦","347","224"
"4","元富","165","325"
"5","星洲瑞銀","195","240"
"6","群益","107","268"
"7","國泰綜合","268","95"
"8","永豐金","263","72"
"9","兆豐","57","187"
"10","美林證券","56","181"
"29","宏捷科(8086)"
"1","元大","611","906"
"2","凱基","823","497"
"3","群益","309","236"
"4","富邦","200","324"
"5","中國信託證","29","337"
"6","摩根大通","234","38"
"7","統一","150","108"
"8","永豐金","97","133"
"9","國泰綜合","107","85"
"10","摩根士丹利","132","56"
"30","萬泰科(6190)"
"1","元大","554","674"
