115年01月05日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","10404","10762"
"2","凱基","5689","5690"
"3","星洲瑞銀","2528","5066"
"4","富邦","4430","3007"
"5","國泰綜合","3622","2187"
"6","永豐金","2378","2130"
"7","華南永昌","1731","2288"
"8","群益","1879","1994"
"9","台新","1548","1844"
"10","統一","1314","1431"
"2","鈺創(5351)"
"1","元大","12313","9028"
"2","富邦","5615","8247"
"3","凱基","6312","5714"
"4","華南永昌","2507","5427"
"5","永豐金","1472","1883"
"6","元富","1236","1962"
"7","星洲瑞銀","2583","539"
"8","國泰綜合","1520","1415"
"9","群益","1069","1403"
"10","統一","1138","992"
"3","九豪(6127)"
"1","元大","10017","11701"
"2","凱基","4965","4214"
"3","富邦","2943","3521"
"4","群益","2282","2336"
"5","國泰綜合","2648","1754"
"6","永豐金","2131","2031"
"7","華南永昌","1725","1732"
"8","星洲瑞銀","1610","1488"
"9","台新","1270","1770"
"10","元富","1300","1052"
"4","金居(8358)"
"1","元大","6035","4138"
"2","凱基","2692","4080"
"3","永豐金","1542","2263"
"4","富邦","2118","1566"
"5","國泰綜合","2144","1063"
"6","群益","1354","1253"
"7","統一","992","1187"
"8","美商高盛亞","302","1361"
"9","華南永昌","889","672"
"10","元富","762","646"
"5","光頡(3624)"
"1","元大","5278","5435"
"2","凱基","3156","3287"
"3","永豐金","1340","1848"
"4","富邦","1671","1485"
"5","群益","1222","1345"
"6","國泰綜合","1639","905"
"7","統一","640","1813"
"8","元富","930","857"
"9","華南永昌","791","584"
"10","兆豐","713","580"
"6","信昌電(6173)"
"1","元大","4279","3439"
"2","凱基","1926","3098"
"3","富邦","1463","1627"
"4","永豐金","1159","1406"
"5","美商高盛亞","675","1098"
"6","國泰綜合","1009","735"
"7","星洲瑞銀","641","1093"
"8","群益","729","765"
"9","元富","705","465"
"10","統一","579","562"
"7","千如(3236)"
"1","元大","4427","4444"
"2","凱基","2587","1918"
"3","富邦","1285","1271"
"4","群益","1100","995"
"5","永豐金","744","1081"
"6","美商高盛亞","849","804"
"7","國泰綜合","759","862"
"8","星洲瑞銀","685","681"
"9","元富","622","647"
"10","華南永昌","528","741"
"8","湧德(3689)"
"1","元大","3414","2990"
"2","凱基","2471","2391"
"3","富邦","1160","1751"
"4","永豐金","882","1112"
"5","台新","402","1015"
"6","群益","691","623"
"7","統一","370","660"
"8","美商高盛亞","623","405"
"9","元富","498","520"
"10","國泰綜合","512","404"
"9","欣銓(3264)"
"1","元大","3376","2995"
"2","凱基","1594","2028"
"3","星洲瑞銀","689","1573"
"4","富邦","859","1071"
"5","兆豐","750","535"
"6","永豐金","716","384"
"7","群益","467","631"
"8","國泰綜合","572","480"
"9","美商高盛亞","569","300"
"10","元富","537","291"
"10","均豪(5443)"
"1","元大","2982","2608"
"2","凱基","1763","1944"
"3","富邦","1549","2104"
"4","國泰綜合","918","718"
"5","統一","720","614"
"6","永豐金","661","594"
"7","群益","654","478"
"8","元富","469","449"
"9","兆豐","414","292"
"10","台新","385","309"
"11","穩懋(3105)"
"1","元大","2060","2334"
"2","凱基","2111","1025"
"3","永豐金","1682","641"
"4","國泰綜合","477","1753"
"5","富邦","742","1327"
"6","美商高盛亞","798","716"
"7","星洲瑞銀","686","537"
"8","華南永昌","610","463"
"9","群益","521","496"
"10","統一","331","599"
"12","立敦(6175)"
"1","元大","2698","2163"
"2","凱基","1635","1952"
"3","富邦","1064","859"
"4","永豐金","887","818"
"5","國泰綜合","837","792"
"6","群益","611","744"
"7","星洲瑞銀","506","840"
"8","元富","525","548"
"9","華南永昌","541","348"
"10","美商高盛亞","237","514"
"13","華星光(4979)"
"1","元大","2191","2016"
"2","凱基","1895","1558"
"3","富邦","890","1017"
"4","永豐金","1027","559"
"5","國泰綜合","911","589"
"6","美商高盛亞","548","885"
"7","群益","691","735"
"8","元富","408","601"
"9","華南永昌","461","512"
"10","摩根大通","148","800"
"14","長科*(6548)"
"1","元大","1938","2145"
"2","凱基","1612","1933"
"3","群益","2652","511"
"4","富邦","570","854"
"5","永豐金","681","519"
"6","美商高盛亞","358","610"
"7","星洲瑞銀","417","527"
"8","台新","474","404"
"9","國泰綜合","432","405"
"10","華南永昌","309","369"
"15","光洋科(1785)"
"1","元大","2228","2034"
"2","凱基","1285","1348"
"3","富邦","736","1107"
"4","永豐金","579","1203"
"5","星洲瑞銀","824","805"
"6","國泰綜合","665","518"
"7","華南永昌","517","514"
"8","統一","332","426"
"9","群益","364","299"
"10","兆豐","335","268"
"16","波若威(3163)"
"1","元大","2336","1695"
"2","凱基","1047","1365"
"3","富邦","875","745"
"4","永豐金","599","469"
"5","國泰綜合","795","256"
"6","摩根大通","78","800"
"7","群益","506","314"
"8","星洲瑞銀","24","762"
"9","玉山證券","455","131"
"10","兆豐","391","185"
"17","華容(5328)"
"1","元大","2005","1753"
"2","美商高盛亞","805","1229"
"3","富邦","1001","775"
"4","凱基","829","879"
"5","永豐金","543","417"
"6","群益","414","507"
"7","國泰綜合","416","302"
"8","元富","383","293"
"9","台新","414","256"
"10","華南永昌","362","271"
"18","中美晶(5483)"
"1","元大","1610","1449"
"2","凱基","1313","1032"
"3","富邦","905","529"
"4","永豐金","596","321"
"5","美林證券","192","707"
"6","國泰綜合","442","412"
"7","美商高盛亞","101","614"
"8","華南永昌","370","341"
"9","群益","344","306"
"10","星洲瑞銀","269","369"
"19","匯鑽科(8431)"
"1","元大","2195","2146"
"2","凱基","928","1130"
"3","富邦","657","544"
"4","永豐金","382","598"
"5","群益","437","496"
"6","國泰綜合","547","262"
"7","元富","177","592"
"8","統一","254","439"
"9","摩根士丹利","650","0"
"10","中國信託證","154","490"
"20","台特化(4772)"
"1","元大","1692","1744"
"2","凱基","924","1421"
"3","富邦","630","421"
"4","國泰綜合","466","395"
"5","群益","479","340"
"6","星洲瑞銀","334","383"
"7","美商高盛亞","271","426"
"8","永豐金","388","303"
"9","統一","250","402"
"10","台新","241","380"
"21","鉅橡(8074)"
"1","元大","1828","1924"
"2","凱基","1076","795"
"3","富邦","778","876"
"4","國泰綜合","598","700"
"5","永豐金","271","496"
"6","華南永昌","387","262"
"7","群益","240","394"
"8","元富","282","276"
"9","台新","290","248"
"10","新光","195","310"
"22","台燿(6274)"
"1","元大","1592","1077"
"2","凱基","751","1154"
"3","富邦","560","722"
"4","永豐金","506","468"
"5","國泰綜合","656","243"
"6","星洲瑞銀","326","523"
"7","華南永昌","280","464"
"8","美商高盛亞","293","413"
"9","群益","256","220"
"10","元富","294","173"
"23","亞電(4939)"
"1","元大","1779","1445"
"2","凱基","1311","1415"
"3","永豐金","357","629"
"4","富邦","334","471"
"5","國泰綜合","399","358"
"6","港商野村","339","357"
"7","群益","343","245"
"8","兆豐","229","271"
"9","星洲瑞銀","284","174"
"10","華南永昌","171","246"
"24","東捷(8064)"
"1","元大","1475","1461"
"2","凱基","828","768"
"3","美商高盛亞","545","732"
"4","富邦","499","449"
"5","群益","486","419"
"6","國泰綜合","457","388"
"7","星洲瑞銀","279","388"
"8","永豐金","271","308"
