115年01月06日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","鈺創(5351)"
"1","元大","13381","16554"
"2","凱基","6441","8363"
"3","富邦","4800","4611"
"4","國泰綜合","4246","2853"
"5","星洲瑞銀","2869","2787"
"6","永豐金","3062","2218"
"7","群益","2641","2169"
"8","美商高盛亞","2737","1686"
"9","新光","2113","1639"
"10","台新","2119","1458"
"2","合晶(6182)"
"1","元大","8945","8149"
"2","凱基","7723","7462"
"3","富邦","6101","7056"
"4","永豐金","2344","2425"
"5","美商高盛亞","1996","2674"
"6","國泰綜合","2382","1687"
"7","群益","1945","2058"
"8","統一","2518","1445"
"9","華南永昌","1615","1584"
"10","元富","1625","1414"
"3","漢磊(3707)"
"1","元大","7345","6886"
"2","凱基","2000","3634"
"3","兆豐","981","4143"
"4","富邦","2412","1539"
"5","康和","1121","2759"
"6","群益","1702","1852"
"7","永豐金","1946","1468"
"8","統一","1136","1714"
"9","華南永昌","1825","740"
"10","國泰綜合","1691","840"
"4","富喬(1815)"
"1","元大","6356","5359"
"2","凱基","2124","5253"
"3","富邦","2907","1910"
"4","國泰綜合","2848","1571"
"5","永豐金","2021","1516"
"6","星洲瑞銀","886","2550"
"7","群益","1515","1057"
"8","華南永昌","1292","619"
"9","元富","1095","600"
"10","台新","991","655"
"5","長科*(6548)"
"1","元大","2998","3991"
"2","凱基","2692","3063"
"3","群益","4766","938"
"4","富邦","798","1491"
"5","永豐金","674","1348"
"6","美商高盛亞","841","872"
"7","國泰綜合","555","1067"
"8","星洲瑞銀","900","595"
"9","港商野村","1150","158"
"10","兆豐","388","907"
"6","世界(5347)"
"1","凱基","3347","2313"
"2","元大","1639","2517"
"3","永豐金","277","3726"
"4","星洲瑞銀","2693","1037"
"5","富邦","557","1413"
"6","美林證券","1502","445"
"7","華南永昌","732","716"
"8","美商高盛亞","1392","36"
"9","摩根士丹利","1016","273"
"10","摩根大通","984","100"
"7","中美晶(5483)"
"1","元大","2627","2868"
"2","凱基","2292","1502"
"3","富邦","1884","1138"
"4","元富","2033","521"
"5","國泰綜合","1063","674"
"6","統一","477","1167"
"7","永豐金","617","909"
"8","星洲瑞銀","800","572"
"9","美商高盛亞","715","630"
"10","中國信託證","682","659"
"8","穩懋(3105)"
"1","元大","3837","2687"
"2","凱基","1785","1760"
"3","星洲瑞銀","1383","1578"
"4","國泰綜合","842","1559"
"5","富邦","1320","905"
"6","永豐金","704","781"
"7","美商高盛亞","252","1180"
"8","摩根士丹利","356","960"
"9","群益","507","669"
"10","元富","605","422"
"9","鈦昇(8027)"
"1","元大","2291","2699"
"2","富邦","1686","1946"
"3","凱基","1480","1473"
"4","群益","589","970"
"5","永豐金","604","920"
"6","港商野村","918","190"
"7","美商高盛亞","699","340"
"8","華南永昌","629","334"
"9","元富","499","444"
"10","兆豐","514","427"
"10","系統電(5309)"
"1","元大","3380","1702"
"2","凱基","896","1694"
"3","富邦","1564","780"
"4","群益","885","1096"
"5","中國信託證","239","1413"
"6","永豐金","841","680"
"7","康和","183","1138"
"8","國泰綜合","721","409"
"9","美林證券","0","1090"
"10","兆豐","558","291"
"11","金山電(8042)"
"1","元大","3272","3436"
"2","凱基","1902","2096"
"3","富邦","1343","1030"
"4","群益","635","825"
"5","永豐金","584","819"
"6","國泰綜合","783","552"
"7","華南永昌","542","539"
"8","統一","516","550"
"9","元富","511","396"
"10","美商高盛亞","339","369"
"12","九豪(6127)"
"1","元大","2886","2913"
"2","凱基","1547","1716"
"3","富邦","1334","994"
"4","星洲瑞銀","686","671"
"5","國泰綜合","698","589"
"6","永豐金","540","702"
"7","群益","487","653"
"8","美商高盛亞","539","514"
"9","華南永昌","402","465"
"10","元富","426","304"
"13","廣明(6188)"
"1","元大","2050","2021"
"2","凱基","1620","1708"
"3","統一","1964","417"
"4","富邦","778","1397"
"5","永豐金","712","654"
"6","群益","659","515"
"7","美商高盛亞","470","688"
"8","星洲瑞銀","571","582"
"9","國泰綜合","514","590"
"10","兆豐","334","489"
"14","環球晶(6488)"
"1","元大","2286","1839"
"2","凱基","1591","1900"
"3","富邦","2183","1256"
"4","星洲瑞銀","1094","353"
"5","群益","525","508"
"6","永豐金","502","433"
"7","美商高盛亞","305","556"
"8","統一","363","321"
"9","國泰綜合","312","316"
"10","國票","106","487"
"15","精材(3374)"
"1","凱基","2168","1464"
"2","元大","1387","1604"
"3","富邦","750","810"
"4","統一","466","847"
"5","永豐金","387","911"
"6","美商高盛亞","715","394"
"7","群益","744","353"
"8","國泰綜合","325","483"
"9","元富","379","315"
"10","華南永昌","371","302"
"16","能率(5392)"
"1","元大","1610","1695"
"2","凱基","1222","1552"
"3","群益","957","579"
"4","富邦","678","567"
"5","永豐金","553","498"
"6","元富","551","451"
"7","美林證券","390","402"
"8","國泰綜合","368","348"
"9","兆豐","274","396"
"10","美商高盛亞","311","324"
"17","金居(8358)"
"1","元大","1802","2659"
"2","凱基","1040","1164"
"3","富邦","815","740"
"4","美商高盛亞","707","755"
"5","永豐金","716","384"
"6","國泰綜合","583","463"
"7","群益","556","351"
"8","華南永昌","382","390"
"9","台新","247","326"
"10","統一","230","225"
"18","華星光(4979)"
"1","元大","1490","1229"
"2","凱基","1061","618"
"3","國泰綜合","610","980"
"4","永豐金","925","511"
"5","群益","528","593"
"6","富邦","576","543"
"7","美商高盛亞","184","773"
"8","統一","315","383"
"9","星洲瑞銀","79","606"
"10","元富","428","234"
"19","華宏(8240)"
"1","凱基","1553","1647"
"2","元大","1526","1335"
"3","永豐金","585","980"
"4","富邦","730","758"
"5","國票","488","466"
"6","群益","455","375"
"7","統一","409","315"
"8","國泰綜合","304","231"
"9","元富","273","235"
"10","新光","243","249"
"20","群聯(8299)"
"1","元大","1141","1493"
"2","凱基","858","1075"
"3","富邦","739","776"
"4","美商高盛亞","674","597"
"5","永豐金","622","411"
"6","群益","672","332"
"7","統一","497","386"
"8","國泰綜合","382","450"
"9","星洲瑞銀","422","295"
"10","華南永昌","170","331"
"21","家登(3680)"
"1","元大","1190","1267"
"2","凱基","1046","1232"
"3","群益","1034","371"
"4","富邦","410","848"
"5","大和國泰","814","4"
"6","永豐金","289","435"
"7","國泰綜合","375","290"
"8","星洲瑞銀","274","382"
"9","美商高盛亞","328","327"
"10","台新","175","405"
"22","雷科(6207)"
"1","元大","1749","1441"
"2","凱基","795","1416"
"3","富邦","614","565"
"4","永豐金","454","393"
"5","國泰綜合","433","336"
"6","群益","326","386"
"7","元富","373","216"
"8","統一","170","303"
"9","華南永昌","225","206"
"10","美商高盛亞","207","219"
"23","波若威(3163)"
"1","元大","1504","1662"
"2","凱基","597","646"
"3","富邦","658","344"
"4","永豐金","532","234"
"5","國泰綜合","415","191"
"6","星洲瑞銀","21","537"
"7","統一","167","387"
"8","兆豐","220","296"
"9","群益","281","224"
"10","華南永昌","295","184"
"24","品安(8088)"
"1","凱基","1057","1959"
"2","元大","1415","1164"
"3","富邦","497","391"
"4","美商高盛亞","518","347"
"5","永豐金","361","322"
"6","星洲瑞銀","316","330"
"7","國泰綜合","306","186"
"8","群益","220","240"
"9","華南永昌","228","228"
"10","元富","162","243"
"25","光頡(3624)"
"1","元大","1272","1325"
"2","凱基","757","774"
"3","永豐金","443","559"
"4","富邦","464","517"
"5","國泰綜合","478","414"
"6","群益","250","448"
"7","華南永昌","255","258"
"8","星洲瑞銀","265","228"
"9","元富","220","214"
"10","台新","238","176"
"26","茂迪(6244)"
"1","元大","1341","903"
"2","凱基","646","1054"
"3","美商高盛亞","509","958"
"4","富邦","420","296"
"5","國泰綜合","360","264"
"6","群益","427","175"
"7","永豐金","277","262"
"8","元富","333","167"
"9","港商野村","0","465"
"10","玉山證券","268","144"
"27","千如(3236)"
"1","元大","1380","1163"
"2","凱基","929","813"
"3","富邦","378","455"
"4","群益","221","516"
"5","星洲瑞銀","276","454"
