115年01月19日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","22484","31748"
"2","富邦","27550","22812"
"3","凱基","16445","16518"
"4","統一","10698","6427"
"5","國泰綜合","7813","8872"
"6","永豐金","6790","9783"
"7","星洲瑞銀","11140","3966"
"8","國票","8366","6254"
"9","群益","7337","6255"
"10","台新","3010","4521"
"2","世界(5347)"
"1","元大","8664","6116"
"2","富邦","3944","5919"
"3","凱基","4545","4714"
"4","星洲瑞銀","1652","4518"
"5","永豐金","2718","1891"
"6","國泰綜合","2837","1014"
"7","美商高盛亞","563","2651"
"8","美林證券","1223","1854"
"9","元富","1355","1480"
"10","群益","1665","1107"
"3","中探針(6217)"
"1","元大","4592","5463"
"2","凱基","4818","3490"
"3","永豐金","1614","1719"
"4","富邦","1438","1771"
"5","群益","1396","1425"
"6","台新","1720","933"
"7","國泰綜合","1254","1331"
"8","兆豐","1447","701"
"9","元富","842","1055"
"10","美商高盛亞","1078","764"
"4","協易機(4533)"
"1","元大","4957","4579"
"2","凱基","3556","3281"
"3","富邦","1791","4420"
"4","國泰綜合","1848","1172"
"5","永豐金","1141","1186"
"6","群益","1267","907"
"7","華南永昌","838","907"
"8","兆豐","931","639"
"9","元富","787","631"
"10","統一","514","690"
"5","信昌電(6173)"
"1","元大","4342","4976"
"2","凱基","2983","3081"
"3","富邦","1732","1514"
"4","永豐金","1310","1385"
"5","星洲瑞銀","1284","980"
"6","國泰綜合","1033","1150"
"7","美商高盛亞","1136","944"
"8","群益","1048","826"
"9","元富","688","845"
"10","統一","614","686"
"6","建榮(5340)"
"1","元大","3690","4856"
"2","凱基","3663","2627"
"3","富邦","2429","2865"
"4","國泰綜合","1131","1183"
"5","永豐金","1101","951"
"6","統一","1394","626"
"7","華南永昌","506","1478"
"8","星洲瑞銀","989","797"
"9","台新","410","1035"
"10","新光","658","622"
"7","蜜望實(8043)"
"1","元大","4215","4708"
"2","富邦","1952","2302"
"3","凱基","1945","2195"
"4","國泰綜合","1243","954"
"5","永豐金","1185","860"
"6","星洲瑞銀","884","945"
"7","群益","810","643"
"8","台新","701","596"
"9","統一","503","676"
"10","華南永昌","679","415"
"8","凱崴(5498)"
"1","元大","4436","4598"
"2","凱基","1426","1802"
"3","國泰綜合","1976","1240"
"4","富邦","1514","1359"
"5","永豐金","1105","1231"
"6","華南永昌","944","639"
"7","群益","728","750"
"8","星洲瑞銀","234","1094"
"9","摩根大通","186","1078"
"10","台新","760","455"
"9","合晶(6182)"
"1","元大","3189","3027"
"2","凱基","1477","2841"
"3","富邦","1287","937"
"4","國泰綜合","891","1158"
"5","星洲瑞銀","1092","778"
"6","永豐金","637","750"
"7","華南永昌","693","588"
"8","美商高盛亞","745","467"
"9","群益","625","538"
"10","兆豐","396","730"
"10","華容(5328)"
"1","元大","2101","5553"
"2","富邦","1413","1928"
"3","凱基","1028","2217"
"4","中國信託證","2046","341"
"5","統一","1642","192"
"6","摩根大通","1681","1"
"7","國泰綜合","937","639"
"8","華南永昌","435","833"
"9","永豐金","685","507"
"10","元富","480","657"
"11","佶優(5452)"
"1","元大","3352","2550"
"2","富邦","1317","3035"
"3","凱基","1832","2418"
"4","永豐金","924","567"
"5","國泰綜合","886","520"
"6","群益","471","661"
"7","台新","585","470"
"8","元富","536","516"
"9","華南永昌","447","417"
"10","摩根大通","524","303"
"12","華電網(6163)"
"1","元大","2457","2724"
"2","凱基","2307","2640"
"3","富邦","1180","1110"
"4","永豐金","1032","1136"
"5","群益","646","665"
"6","國泰綜合","703","591"
"7","兆豐","508","452"
"8","新光","459","492"
"9","元富","414","334"
"10","玉山證券","377","312"
"13","台半(5425)"
"1","元大","2440","2904"
"2","凱基","1360","1649"
"3","富邦","1471","927"
"4","永豐金","717","798"
"5","群益","847","608"
"6","國泰綜合","830","546"
"7","美商高盛亞","576","677"
"8","星洲瑞銀","469","680"
"9","統一","459","687"
"10","元富","463","645"
"14","九豪(6127)"
"1","元大","2392","2619"
"2","凱基","1476","1206"
"3","富邦","1360","894"
"4","美商高盛亞","733","720"
"5","國泰綜合","585","848"
"6","永豐金","580","674"
"7","星洲瑞銀","598","605"
"8","群益","644","438"
"9","華南永昌","357","332"
"10","元富","306","304"
"15","高鋒(4510)"
"1","元大","2501","2280"
"2","凱基","1432","1899"
"3","富邦","1274","1133"
"4","永豐金","803","813"
"5","群益","636","711"
"6","國泰綜合","695","496"
"7","兆豐","557","590"
"8","元富","395","430"
"9","美商高盛亞","252","484"
"10","華南永昌","388","341"
"16","鉅橡(8074)"
"1","元大","2391","2536"
"2","凱基","1845","1696"
"3","富邦","1088","959"
"4","國泰綜合","696","715"
"5","永豐金","450","657"
"6","美商高盛亞","491","489"
"7","華南永昌","516","367"
"8","群益","341","471"
"9","兆豐","332","453"
"10","台新","414","321"
"17","光頡(3624)"
"1","元大","2243","2249"
"2","凱基","1721","1387"
"3","富邦","913","687"
"4","統一","757","770"
"5","永豐金","598","910"
"6","群益","507","574"
"7","國泰綜合","466","513"
"8","元富","376","586"
"9","美商高盛亞","408","425"
"10","台新","367","309"
"18","品安(8088)"
"1","元大","2529","2401"
"2","富邦","2286","2208"
"3","凱基","1314","1529"
"4","摩根大通","876","616"
"5","華南永昌","634","587"
"6","國泰綜合","420","639"
"7","永豐金","533","493"
"8","群益","243","429"
"9","兆豐","337","135"
"10","元富","235","198"
"19","千如(3236)"
"1","元大","2757","2480"
"2","凱基","1038","1437"
"3","富邦","890","940"
"4","美商高盛亞","510","672"
"5","國泰綜合","616","541"
"6","星洲瑞銀","507","595"
"7","永豐金","546","515"
"8","群益","446","297"
"9","華南永昌","330","326"
"10","元富","322","300"
"20","金山電(8042)"
"1","元大","2459","2415"
"2","凱基","1174","1256"
"3","富邦","929","711"
"4","國泰綜合","714","671"
"5","星洲瑞銀","564","631"
"6","永豐金","479","537"
"7","美商高盛亞","402","407"
"8","元富","365","443"
"9","統一","443","325"
"10","兆豐","250","489"
"21","光洋科(1785)"
"1","元大","1324","1974"
"2","凱基","1588","1268"
"3","永豐金","1517","467"
"4","富邦","516","1088"
"5","群益","360","394"
"6","國泰綜合","261","490"
"7","元富","250","444"
"8","台新","294","400"
"9","摩根大通","675","8"
"10","玉山證券","149","512"
"22","台燿(6274)"
"1","元大","1877","1263"
"2","凱基","879","1944"
"3","富邦","799","421"
"4","星洲瑞銀","205","904"
"5","永豐金","803","302"
"6","國泰綜合","734","245"
"7","台新","257","644"
"8","摩根士丹利","13","884"
"9","統一","468","266"
"10","美商高盛亞","80","578"
"23","德宏(5475)"
"1","凱基","2298","1109"
"2","元大","1242","1382"
"3","富邦","765","1610"
"4","摩根大通","838","452"
"5","統一","139","1091"
"6","永豐金","630","524"
"7","國泰綜合","337","413"
"8","華南永昌","345","402"
"9","兆豐","325","340"
"10","群益","272","261"
"24","穩懋(3105)"
"1","元大","1564","1356"
"2","凱基","1288","1215"
"3","富邦","692","743"
"4","永豐金","812","441"
"5","國泰綜合","609","478"
"6","群益","383","679"
"7","玉山證券","255","795"
"8","元富","336","384"
"9","華南永昌","419","223"
"10","美商高盛亞","262","346"
"25","合正(5381)"
"1","元大","1943","2171"
"2","凱基","1642","1212"
"3","富邦","778","805"
"4","永豐金","599","623"
"5","元富","526","557"
"6","台新","250","642"
"7","群益","271","472"
"8","國泰綜合","333","387"
"9","華南永昌","280","309"
"10","美商高盛亞","389","90"
"26","華星光(4979)"
"1","元大","1698","1444"
"2","凱基","1117","883"
"3","永豐金","849","777"
"4","富邦","634","680"
"5","群益","343","698"
"6","統一","211","740"
"7","國泰綜合","457","445"
"8","華南永昌","282","312"
"9","康和","62","505"
"10","新光","212","338"
"27","典範(3372)"
"1","元大","1753","1630"
"2","凱基","1376","687"
"3","富邦","969","1029"
"4","永豐金","322","505"
"5","華南永昌","178","476"
"6","星洲瑞銀","625","6"
"7","群益","181","403"
"8","元富","179","375"
"9","國泰綜合","232","315"
"10","港商野村","372","87"
"28","IET-KY(4971)"
"1","元大","1375","1495"
"2","凱基","1302","912"
"3","富邦","631","674"
"4","群益","652","547"
"5","永豐金","340","508"
"6","國泰綜合","348","491"
"7","華南永昌","353","320"
"8","星洲瑞銀","284","275"
"9","國票","332","227"
"10","統一","282","272"
"29","臺慶科(3357)"
"1","元大","2008","1575"
"2","凱基","814","866"
"3","美商高盛亞","517","693"
"4","富邦","451","698"
"5","國泰綜合","508","366"
"6","永豐金","469","356"
"7","群益","280","327"
"8","統一","296","305"
"9","元富","168","340"
