115年02月11日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"10","新光","261","140"
"14","威剛(3260)"
"1","凱基","1028","1205"
"2","元大","1005","969"
"3","富邦","444","554"
"4","群益","299","595"
"5","摩根大通","186","508"
"6","兆豐","192","459"
"7","永豐金","374","264"
"8","摩根士丹利","465","131"
"9","華南永昌","315","251"
"10","國泰綜合","375","189"
"15","欣銓(3264)"
"1","元大","1065","1179"
"2","凱基","1226","631"
"3","富邦","748","726"
"4","台新","109","694"
"5","國泰綜合","508","188"
"6","永豐金","440","220"
"7","美商高盛亞","42","558"
"8","兆豐","259","214"
"9","群益","258","166"
"10","摩根士丹利","2","421"
"16","合晶(6182)"
"1","元大","1488","611"
"2","美商高盛亞","22","2042"
"3","凱基","527","1044"
"4","富邦","541","278"
"5","群益","412","319"
"6","摩根士丹利","110","522"
"7","永豐金","468","141"
"8","國泰綜合","305","178"
"9","摩根大通","74","340"
"10","玉山證券","328","53"
"17","元太(8069)"
"1","元大","796","1124"
"2","星洲瑞銀","1472","293"
"3","凱基","597","623"
"4","永豐金","279","574"
"5","富邦","271","437"
"6","群益","274","380"
"7","美商高盛亞","319","162"
"8","國泰綜合","113","295"
"9","兆豐","145","252"
"10","華南永昌","195","166"
"18","環球晶(6488)"
"1","元大","1379","820"
"2","凱基","916","698"
"3","摩根士丹利","3","1043"
"4","台新","104","636"
"5","富邦","401","160"
"6","美商高盛亞","130","405"
"7","華南永昌","360","130"
"8","群益","262","173"
"9","摩根大通","86","341"
"10","國泰綜合","201","176"
"19","康和證(6016)"
"1","凱基","1061","817"
"2","元大","743","509"
"3","兆豐","135","749"
"4","美商高盛亞","569","151"
"5","華南永昌","248","427"
"6","富邦","216","370"
"7","群益","319","241"
"8","永豐金","396","138"
"9","元富","396","79"
"10","統一","48","355"
"20","德宏(5475)"
"1","國票","1145","256"
"2","富邦","596","443"
"3","元大","412","576"
"4","凱基","470","239"
"5","華南永昌","9","687"
"6","國泰綜合","134","398"
"7","永豐金","218","255"
"8","摩根大通","325","143"
"9","統一","207","238"
"10","台新","242","198"
"21","鈺創(5351)"
"1","元大","971","969"
"2","凱基","564","766"
"3","富邦","270","266"
"4","美林證券","258","241"
"5","美商高盛亞","289","210"
"6","群益","247","235"
"7","國泰綜合","213","226"
"8","永豐金","137","231"
"9","元富","182","165"
"10","摩根大通","331","12"
"22","致和證(5864)"
"1","元大","896","1722"
"2","凱基","844","866"
"3","富邦","166","541"
"4","群益","510","117"
"5","元富","347","100"
"6","美商高盛亞","224","130"
"7","合庫","203","148"
"8","永豐金","254","60"
"9","港商野村","269","26"
"10","台新","224","45"
"23","世紀*(5314)"
"1","元大","684","710"
"2","凱基","662","707"
"3","永豐金","208","372"
"4","富邦","266","305"
"5","台新","286","197"
"6","國泰綜合","164","204"
"7","美商高盛亞","176","156"
"8","元富","211","107"
"9","兆豐","114","189"
"10","群益","183","117"
"24","群聯(8299)"
"1","元大","781","883"
"2","凱基","524","604"
"3","永豐金","220","262"
"4","富邦","268","192"
"5","統一","170","278"
"6","星洲瑞銀","319","107"
"7","美商高盛亞","181","240"
"8","群益","184","236"
"9","國泰綜合","183","170"
"10","兆豐","178","153"
"25","華容(5328)"
"1","元大","1004","651"
"2","凱基","593","781"
"3","富邦","435","371"
"4","群益","246","287"
"5","美商高盛亞","301","128"
"6","國泰綜合","184","235"
"7","華南永昌","238","157"
"8","星洲瑞銀","51","230"
"9","摩根大通","45","210"
"10","永豐金","110","104"
"26","聚和(6509)"
"1","元大","802","915"
"2","凱基","368","394"
"3","富邦","97","654"
"4","永豐金","273","261"
"5","群益","251","260"
"6","元富","372","135"
"7","奔亞","400","37"
"8","統一","333","61"
"9","台新","215","128"
"10","兆豐","107","220"
"27","光環(3234)"
"1","元大","632","691"
"2","凱基","401","555"
"3","美林證券","343","284"
"4","富邦","325","257"
"5","華南永昌","324","139"
"6","永豐金","289","142"
"7","群益","159","233"
"8","兆豐","207","130"
"9","國泰綜合","191","131"
"10","元富","146","170"
"28","創威(6530)"
"1","元大","859","723"
"2","凱基","618","802"
"3","富邦","575","279"
"4","統一","266","294"
"5","群益","221","203"
"6","元富","139","250"
"7","永豐金","163","158"
"8","台新","109","113"
"9","國泰綜合","113","102"
"10","華南永昌","125","71"
"29","尚立(3360)"
"1","元大","674","745"
"2","凱基","451","686"
"3","富邦","329","257"
"4","新光","316","267"
"5","永豐金","304","228"
"6","統一","299","151"
"7","群益","130","248"
"8","國泰綜合","151","174"
"9","台新","200","98"
"10","玉山證券","179","115"
"30","沛亨(6291)"
"1","元大","759","559"
"2","凱基","633","431"
"3","元富","119","484"
"4","富邦","269","273"
"5","群益","204","331"
"6","永豐金","211","313"
"7","華南永昌","209","137"
"8","統一","213","123"
"9","兆豐","66","252"
"10","美商高盛亞","202","93"
"共300筆"
