115年01月27日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","10978","8283"
"2","凱基","6270","8026"
"3","富邦","5200","3732"
"4","國泰綜合","3810","2866"
"5","群益","2665","2253"
"6","永豐金","2645","2046"
"7","摩根士丹利","33","3613"
"8","統一","1875","1768"
"9","美商高盛亞","894","2604"
"10","華南永昌","1637","1425"
"2","世界(5347)"
"1","元大","6437","7828"
"2","凱基","4823","4549"
"3","富邦","4676","4150"
"4","星洲瑞銀","2681","1456"
"5","永豐金","1528","2451"
"6","統一","2907","849"
"7","國泰綜合","1089","2248"
"8","群益","1074","2254"
"9","國票","2645","628"
"10","美商高盛亞","1523","1132"
"3","萬泰科(6190)"
"1","元大","8420","7572"
"2","凱基","4961","5852"
"3","富邦","4233","4951"
"4","星洲瑞銀","1122","2144"
"5","國泰綜合","1812","1236"
"6","永豐金","1669","1308"
"7","群益","1313","1093"
"8","華南永昌","1283","968"
"9","兆豐","1142","1080"
"10","統一","794","1343"
"4","華星光(4979)"
"1","元大","6812","6692"
"2","凱基","3866","4709"
"3","富邦","2624","2811"
"4","永豐金","2486","2391"
"5","國泰綜合","1971","2048"
"6","群益","1648","1463"
"7","華南永昌","1306","1292"
"8","星洲瑞銀","1375","942"
"9","統一","1109","1176"
"10","美商高盛亞","1167","1098"
"5","威剛(3260)"
"1","元大","5967","5362"
"2","凱基","3952","4433"
"3","富邦","2958","3230"
"4","美商高盛亞","2220","1754"
"5","國泰綜合","2022","1735"
"6","群益","1845","1716"
"7","永豐金","1839","1696"
"8","摩根大通","685","1177"
"9","元富","926","896"
"10","台新","966","844"
"6","中光電(5371)"
"1","元大","6504","5731"
"2","凱基","3280","3826"
"3","富邦","2900","2554"
"4","永豐金","1691","1894"
"5","國泰綜合","1539","1398"
"6","元富","1284","1617"
"7","華南永昌","1317","1255"
"8","群益","1316","1074"
"9","新光","1300","649"
"10","美商高盛亞","366","1457"
"7","穩懋(3105)"
"1","元大","4536","5290"
"2","凱基","4701","3889"
"3","富邦","2052","2907"
"4","永豐金","1861","1925"
"5","國泰綜合","1665","1622"
"6","美商高盛亞","1584","1033"
"7","星洲瑞銀","1833","728"
"8","群益","924","1045"
"9","華南永昌","770","961"
