115年02月02日 截至10:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","擎亞(8096)"
"1","元大","7057","6936"
"2","凱基","4483","4176"
"3","永豐金","2649","3465"
"4","富邦","2140","3284"
"5","國泰綜合","3401","1327"
"6","群益","1561","1914"
"7","統一","593","2730"
"8","星洲瑞銀","1582","898"
"9","台新","824","1249"
"10","華南永昌","848","860"
"2","富喬(1815)"
"1","元大","3423","4383"
"2","凱基","1419","2814"
"3","富邦","1536","1147"
"4","國泰綜合","1069","749"
"5","星洲瑞銀","51","1708"
"6","永豐金","814","663"
"7","群益","1029","417"
"8","玉山證券","688","299"
"9","新光","623","285"
"10","台新","633","240"
"3","世界(5347)"
"1","元大","3011","2686"
"2","凱基","1824","2706"
"3","永豐金","653","1932"
"4","美商高盛亞","1434","881"
"5","富邦","1340","848"
"6","星洲瑞銀","1981","168"
"7","摩根士丹利","1228","409"
"8","台新","226","1124"
"9","摩根大通","399","835"
"10","國票","274","642"
"4","系統電(5309)"
"1","元大","5073","3699"
"2","凱基","2432","1711"
"3","富邦","1052","1530"
"4","群益","854","873"
"5","永豐金","636","832"
"6","國泰綜合","434","961"
"7","元富","578","750"
"8","美商高盛亞","627","579"
"9","華南永昌","338","526"
"10","兆豐","187","546"
"5","華星光(4979)"
"1","元大","3214","3201"
"2","凱基","1887","2372"
"3","國泰綜合","961","882"
"4","富邦","764","1012"
"5","群益","795","916"
"6","永豐金","801","822"
"7","美商高盛亞","743","595"
"8","統一","597","498"
"9","華南永昌","544","314"
"10","元富","468","333"
"6","茂迪(6244)"
"1","元大","4055","2846"
"2","凱基","1357","1997"
"3","永豐金","1033","1023"
"4","群益","669","1004"
"5","富邦","897","694"
"6","統一","761","799"
"7","國泰綜合","949","437"
"8","兆豐","330","677"
"9","華南永昌","554","347"
"10","元富","405","494"
"7","穩懋(3105)"
"1","元大","2105","2195"
"2","凱基","1027","1765"
"3","永豐金","896","781"
"4","富邦","646","407"
"5","國泰綜合","555","294"
"6","美商高盛亞","385","366"
"7","摩根士丹利","90","608"
"8","群益","407","283"
"9","美林證券","565","99"
"10","星洲瑞銀","431","203"
"8","鈺創(5351)"
"1","元大","2039","1470"
"2","凱基","869","907"
"3","兆豐","747","857"
"4","富邦","657","649"
"5","群益","683","557"
"6","美商高盛亞","330","757"
"7","國泰綜合","514","357"
"8","星洲瑞銀","54","692"
"9","永豐金","415","321"
"10","華南永昌","368","278"
"9","東典光電(6588)"
"1","元大","1990","2160"
"2","凱基","1222","1275"
"3","永豐金","671","494"
"4","富邦","652","504"
"5","元富","556","423"
"6","國泰綜合","495","372"
"7","群益","442","395"
"8","統一","212","521"
"9","華南永昌","373","283"
"10","兆豐","247","405"
"10","協易機(4533)"
"1","元大","2012","1738"
"2","凱基","639","889"
"3","富邦","650","342"
"4","美商高盛亞","312","644"
"5","群益","428","410"
"6","永豐金","314","500"
"7","元富","414","243"
"8","國泰綜合","413","215"
"9","星洲瑞銀","98","430"
"10","摩根大通","211","304"
"11","威剛(3260)"
"1","凱基","1197","1509"
"2","元大","1272","1402"
"3","富邦","474","455"
"4","星洲瑞銀","426","374"
"5","群益","414","340"
"6","永豐金","353","294"
"7","國泰綜合","310","333"
"8","摩根大通","242","400"
"9","統一","151","248"
"10","華南永昌","256","117"
"12","方土昶(6265)"
"1","元大","1807","1855"
"2","凱基","996","809"
"3","永豐金","571","489"
"4","富邦","358","468"
"5","美商高盛亞","376","390"
"6","台新","312","307"
"7","國泰綜合","333","279"
"8","群益","308","277"
"9","玉山證券","237","220"
"10","星洲瑞銀","220","228"
"13","上詮(3363)"
"1","元大","1899","1929"
"2","凱基","1692","696"
"3","富邦","242","586"
"4","群益","343","371"
"5","永豐金","222","377"
"6","美商高盛亞","404","183"
"7","國泰綜合","229","316"
"8","台新","182","293"
"9","元富","128","261"
"10","國票","72","256"
"14","順達(3211)"
"1","元大","1075","1133"
"2","凱基","988","1034"
"3","永豐金","370","444"
"4","群益","251","461"
"5","美商高盛亞","229","463"
"6","摩根大通","467","178"
"7","富邦","373","257"
"8","華南永昌","430","134"
"9","國泰綜合","271","194"
"10","統一","131","274"
"15","品安(8088)"
"1","元大","1362","999"
"2","富邦","499","328"
"3","美商高盛亞","132","573"
"4","永豐金","386","312"
"5","兆豐","199","456"
"6","國泰綜合","326","292"
"7","群益","332","268"
"8","凱基","298","217"
"9","元富","258","254"
"10","華南永昌","301","145"
"16","欣銓(3264)"
"1","元大","1118","1214"
"2","凱基","815","1024"
"3","富邦","466","290"
"4","永豐金","311","381"
"5","國泰綜合","233","400"
"6","星洲瑞銀","335","195"
"7","美商高盛亞","288","241"
"8","台新","216","184"
"9","摩根大通","87","224"
"10","中國信託證","193","85"
"17","長科*(6548)"
"1","凱基","640","2077"
"2","元大","1122","845"
"3","美商高盛亞","455","309"
"4","富邦","480","145"
"5","永豐金","306","194"
"6","國泰綜合","300","193"
"7","第一金證券","203","262"
"8","群益","132","280"
"9","星洲瑞銀","280","3"
"10","華南永昌","186","62"
"18","群聯(8299)"
"1","元大","1199","1080"
"2","凱基","627","926"
"3","富邦","520","209"
"4","星洲瑞銀","20","560"
"5","永豐金","367","166"
"6","美商高盛亞","187","291"
"7","國泰綜合","274","142"
"8","群益","234","128"
"9","美林證券","15","324"
"10","摩根大通","98","238"
"19","康和證(6016)"
"1","永豐金","272","1515"
"2","元大","842","561"
"3","凱基","346","758"
"4","國票","671","6"
"5","群益","388","237"
"6","富邦","404","184"
"7","兆豐","205","352"
"8","台新","123","417"
"9","美商高盛亞","273","177"
"10","星洲瑞銀","299","70"
"20","合晶(6182)"
"1","元大","961","1209"
"2","美商高盛亞","290","1077"
"3","凱基","541","674"
"4","富邦","348","398"
"5","永豐金","245","319"
"6","群益","249","231"
"7","國泰綜合","305","158"
"8","元富","173","117"
"9","摩根大通","261","0"
"10","星洲瑞銀","148","100"
"21","光洋科(1785)"
"1","元大","918","1567"
"2","凱基","507","642"
"3","摩根大通","977","106"
"4","富邦","320","248"
"5","永豐金","178","296"
"6","元富","281","174"
"7","美商高盛亞","196","250"
"8","統一","241","174"
"9","國泰綜合","185","182"
"10","群益","132","170"
"22","加百裕(3323)"
"1","元大","1162","1294"
"2","凱基","677","434"
"3","富邦","388","391"
"4","新光","91","487"
"5","國泰綜合","306","210"
"6","美商高盛亞","266","244"
"7","國票","375","105"
"8","永豐金","212","197"
"9","玉山證券","210","144"
"10","台新","143","165"
"23","台嘉碩(3221)"
"1","元大","1035","1102"
"2","凱基","491","1039"
"3","富邦","402","210"
"4","永豐金","320","229"
"5","群益","209","244"
"6","華南永昌","255","194"
"7","國泰綜合","212","174"
"8","元富","185","181"
"9","統一","122","229"
"10","星洲瑞銀","23","307"
"24","青雲(5386)"
"1","凱基","1581","613"
"2","元大","686","1224"
"3","富邦","287","560"
"4","元富","267","232"
"5","永豐金","176","222"
"6","國泰綜合","160","201"
"7","群益","101","201"
"8","華南永昌","74","198"
"9","國票","104","166"
"10","統一","110","157"
"25","凱崴(5498)"
"1","元大","750","1276"
"2","摩根大通","815","139"
"3","凱基","567","378"
"4","富邦","218","475"
"5","星洲瑞銀","587","5"
"6","國泰綜合","121","338"
"7","美商高盛亞","185","184"
"8","華南永昌","117","189"
"9","新光","50","247"
"10","永豐金","94","196"
"26","宏遠證(6015)"
"1","元大","908","733"
"2","凱基","758","381"
"3","元富","112","636"
"4","富邦","346","277"
"5","兆豐","160","393"
"6","永豐金","118","355"
"7","美商高盛亞","225","183"
"8","國票","231","84"
"9","統一","98","207"
"10","國泰綜合","191","100"
"27","中光電(5371)"
"1","元大","1042","879"
"2","凱基","296","452"
