115年03月02日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","茂迪(6244)"
"1","元大","11899","14138"
"2","凱基","7806","7906"
"3","富邦","4644","4863"
"4","國泰綜合","3106","3816"
"5","港商野村","4779","374"
"6","永豐金","2396","2419"
"7","華南永昌","2119","2505"
"8","群益","1796","2370"
"9","統一","1860","1455"
"10","元富","1197","2080"
"2","富喬(1815)"
"1","元大","10687","9558"
"2","凱基","6232","7297"
"3","摩根士丹利","1132","4417"
"4","富邦","2900","2220"
"5","永豐金","2320","2664"
"6","統一","2250","2649"
"7","國泰綜合","2506","1940"
"8","群益","1683","1505"
"9","摩根大通","1781","749"
"10","美商高盛亞","803","1716"
"3","穩懋(3105)"
"1","元大","5809","4727"
"2","凱基","2634","3611"
"3","國泰綜合","1761","1227"
"4","永豐金","1613","1218"
"5","富邦","1547","1003"
"6","群益","1290","1067"
"7","美商高盛亞","999","1209"
"8","統一","678","1345"
"9","摩根士丹利","321","1167"
"10","華南永昌","861","622"
"4","華星光(4979)"
"1","元大","4820","5148"
"2","凱基","3497","3433"
"3","國泰綜合","1865","1604"
"4","富邦","1735","1540"
"5","群益","1227","1404"
"6","美商高盛亞","1157","1078"
"7","永豐金","1034","1182"
"8","華南永昌","838","830"
"9","元富","645","677"
"10","兆豐","644","659"
"5","中探針(6217)"
"1","富邦","5312","4044"
"2","元大","3432","5647"
"3","凱基","3175","2423"
"4","國泰綜合","1087","1223"
"5","永豐金","1095","1154"
"6","美商高盛亞","1859","287"
"7","群益","1088","959"
"8","統一","1131","666"
"9","台新","430","931"
"10","摩根大通","992","346"
"6","中光電(5371)"
"1","元大","2733","2187"
"2","凱基","1121","1770"
"3","摩根士丹利","119","1822"
"4","群益","604","857"
"5","富邦","926","374"
"6","國泰綜合","820","473"
"7","永豐金","813","467"
"8","元富","541","225"
"9","華南永昌","502","232"
"10","美林證券","29","657"
"7","擎亞(8096)"
"1","元大","2355","2375"
"2","凱基","1037","1384"
