115年01月19日 截至10:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","19949","20152"
"2","富邦","15541","17063"
"3","凱基","8645","12848"
"4","星洲瑞銀","10559","3946"
"5","國泰綜合","6787","5314"
"6","永豐金","5586","6195"
"7","統一","2409","5335"
"8","群益","3630","3398"
"9","國票","954","5664"
"10","兆豐","3974","2276"
"2","世界(5347)"
"1","元大","5898","4311"
"2","凱基","3323","3418"
"3","富邦","2292","3112"
"4","星洲瑞銀","575","3142"
"5","永豐金","1935","1255"
"6","國泰綜合","2005","615"
"7","美商高盛亞","561","1642"
"8","群益","1064","901"
"9","元富","815","888"
"10","美林證券","342","1296"
"3","建榮(5340)"
"1","元大","3690","4765"
"2","凱基","3663","2614"
"3","富邦","2429","2838"
"4","國泰綜合","1131","1167"
"5","永豐金","1101","936"
"6","統一","1394","624"
"7","華南永昌","506","1464"
"8","星洲瑞銀","989","797"
"9","台新","410","1029"
"10","新光","658","620"
"4","協易機(4533)"
"1","元大","4152","3654"
"2","凱基","2678","2850"
"3","富邦","1411","3193"
"4","國泰綜合","1457","865"
"5","永豐金","895","1025"
"6","群益","1026","652"
"7","華南永昌","572","717"
"8","兆豐","613","490"
"9","元富","572","521"
"10","統一","394","556"
"5","華容(5328)"
"1","元大","2101","5475"
"2","富邦","1413","1890"
"3","凱基","1028","2206"
"4","中國信託證","2046","330"
"5","摩根大通","1681","1"
"6","國泰綜合","937","605"
"7","統一","1318","191"
"8","華南永昌","435","826"
"9","永豐金","685","506"
"10","元富","480","650"
"6","凱崴(5498)"
"1","元大","3417","3621"
"2","凱基","1114","1265"
"3","國泰綜合","1425","846"
"4","富邦","1109","1105"
"5","永豐金","803","999"
"6","星洲瑞銀","234","978"
"7","華南永昌","555","469"
"8","群益","472","479"
"9","兆豐","511","282"
"10","台新","524","266"
"7","佶優(5452)"
"1","元大","2678","2075"
"2","富邦","994","2890"
"3","凱基","1561","1918"
"4","永豐金","796","391"
"5","國泰綜合","684","409"
"6","群益","390","549"
"7","台新","436","404"
"8","元富","454","268"
"9","摩根大通","523","191"
"10","統一","153","496"
"8","品安(8088)"
"1","元大","2326","2331"
"2","富邦","2286","2191"
"3","凱基","1314","1521"
"4","摩根大通","876","616"
"5","華南永昌","617","583"
"6","國泰綜合","420","621"
"7","永豐金","533","486"
"8","群益","243","425"
"9","兆豐","337","129"
"10","元富","235","190"
"9","合晶(6182)"
"1","元大","2201","2124"
"2","凱基","1114","1853"
"3","國泰綜合","586","884"
"4","富邦","914","510"
"5","星洲瑞銀","653","610"
"6","美商高盛亞","558","421"
"7","華南永昌","498","408"
"8","永豐金","391","510"
"9","群益","358","329"
"10","台新","342","320"
"10","台半(5425)"
"1","元大","1916","2177"
"2","凱基","1089","1324"
"3","富邦","1228","685"
"4","永豐金","485","654"
"5","群益","662","407"
"6","國泰綜合","663","400"
"7","統一","312","619"
"8","星洲瑞銀","331","577"
"9","美商高盛亞","418","466"
"10","元富","333","547"
"11","華電網(6163)"
"1","元大","1703","2102"
"2","凱基","1769","1543"
"3","永豐金","855","980"
"4","富邦","906","858"
"5","群益","514","537"
"6","國泰綜合","426","453"
"7","新光","363","453"
"8","兆豐","304","358"
"9","元富","317","276"
"10","統一","253","278"
"12","中探針(6217)"
"1","元大","1972","2064"
"2","凱基","1657","1347"
"3","永豐金","540","520"
"4","富邦","649","407"
"5","國泰綜合","724","317"
"6","群益","590","433"
"7","美商高盛亞","240","438"
"8","元富","240","367"
"9","新光","235","319"
"10","統一","200","351"
"13","高鋒(4510)"
"1","元大","2063","1758"
"2","凱基","1161","1661"
"3","富邦","950","982"
"4","永豐金","621","655"
"5","群益","513","552"
"6","國泰綜合","520","370"
"7","兆豐","440","370"
"8","元富","301","327"
"9","美商高盛亞","189","412"
"10","華南永昌","305","292"
"14","鉅橡(8074)"
"1","元大","1643","1915"
"2","凱基","1589","1361"
"3","富邦","691","693"
"4","國泰綜合","581","514"
"5","永豐金","295","529"
"6","美商高盛亞","398","380"
"7","華南永昌","356","268"
"8","群益","248","364"
"9","兆豐","234","367"
"10","台新","311","244"
"15","德宏(5475)"
"1","凱基","1243","957"
"2","富邦","678","1402"
"3","元大","966","1019"
"4","統一","120","1055"
"5","摩根大通","717","451"
"6","永豐金","599","387"
"7","國泰綜合","331","252"
"8","兆豐","319","184"
"9","群益","262","201"
"10","華南永昌","249","159"
"16","典範(3372)"
"1","元大","1323","1326"
"2","凱基","1258","558"
"3","富邦","762","826"
"4","永豐金","215","422"
"5","星洲瑞銀","578","0"
"6","群益","133","364"
"7","華南永昌","127","345"
"8","元富","153","317"
"9","合庫","272","124"
"10","港商野村","372","0"
"17","信昌電(6173)"
"1","元大","1404","1656"
"2","凱基","810","966"
"3","富邦","516","484"
"4","永豐金","324","606"
"5","星洲瑞銀","572","315"
"6","美商高盛亞","344","361"
"7","群益","257","302"
"8","國泰綜合","282","243"
"9","統一","234","243"
"10","元富","254","219"
"18","蜜望實(8043)"
"1","元大","1638","1777"
"2","凱基","883","1076"
"3","富邦","610","611"
"4","國泰綜合","452","302"
"5","永豐金","303","399"
"6","星洲瑞銀","300","305"
"7","統一","215","342"
"8","群益","239","298"
"9","台新","282","231"
"10","華南永昌","257","124"
"19","台燿(6274)"
"1","元大","1347","830"
"2","凱基","478","1401"
"3","富邦","597","308"
"4","星洲瑞銀","93","708"
"5","永豐金","535","231"
"6","國泰綜合","539","166"
"7","台新","189","424"
"8","摩根士丹利","13","571"
"9","美林證券","1","521"
"10","美商高盛亞","70","422"
"20","穩懋(3105)"
"1","元大","1070","894"
"2","凱基","787","912"
"3","富邦","431","433"
"4","永豐金","540","288"
"5","群益","292","532"
"6","國泰綜合","475","326"
"7","玉山證券","200","559"
"8","元富","248","283"
"9","康和","68","361"
"10","華南永昌","259","148"
"21","元山(6275)"
"1","元大","1143","1184"
"2","富邦","1169","667"
"3","凱基","922","786"
"4","群益","253","429"
"5","國泰綜合","309","274"
"6","元富","237","337"
"7","永豐金","231","314"
"8","摩根大通","440","78"
"9","華南永昌","153","246"
"10","玉山證券","89","225"
"22","光頡(3624)"
"1","元大","1173","1107"
"2","凱基","793","801"
"3","永豐金","290","559"
"4","富邦","461","331"
"5","群益","237","278"
"6","星洲瑞銀","183","276"
"7","國泰綜合","260","190"
"8","美商高盛亞","140","239"
"9","元富","192","183"
"10","統一","125","247"
"23","臺慶科(3357)"
"1","元大","1557","1148"
"2","凱基","669","672"
"3","富邦","333","495"
"4","國泰綜合","418","293"
"5","美商高盛亞","289","383"
"6","永豐金","363","283"
"7","統一","234","277"
"8","群益","216","225"
"9","華南永昌","156","164"
"10","元富","116","197"
"24","擎亞(8096)"
"1","凱基","1505","830"
"2","元大","634","901"
"3","富邦","270","440"
"4","國泰綜合","204","449"
"5","星洲瑞銀","406","133"
"6","第一金證券","47","430"
"7","永豐金","162","250"
"8","群益","199","195"
"9","美林證券","352","4"
"10","兆豐","86","229"
"25","合正(5381)"
"1","元大","1071","1283"
"2","凱基","944","831"
"3","富邦","530","516"
"4","元富","415","324"
"5","永豐金","392","321"
"6","台新","218","412"
"7","國泰綜合","184","211"
"8","華南永昌","115","145"
"9","群益","115","135"
"10","星洲瑞銀","218","26"
"26","點序(6485)"
"1","元大","1101","852"
"2","凱基","346","1352"
"3","富邦","493","209"
"4","永豐金","377","317"
"5","國泰綜合","441","209"
"6","群益","185","344"
"7","元富","236","198"
"8","統一","169","227"
"9","星洲瑞銀","90","290"
"10","兆豐","214","76"
"27","鈺創(5351)"
"1","元大","881","727"
"2","富邦","777","477"
"3","兆豐","340","521"
"4","凱基","404","420"
"5","永豐金","360","246"
"6","統一","256","310"
"7","台新","189","333"
"8","摩根士丹利","60","380"
"9","新光","166","273"
"10","國泰綜合","299","123"
"28","九豪(6127)"
"1","元大","1122","1162"
"2","凱基","685","476"
"3","富邦","683","337"
"4","國泰綜合","231","460"
"5","美商高盛亞","255","316"
"6","永豐金","253","278"
"7","群益","200","199"
"8","星洲瑞銀","187","188"
"9","華南永昌","127","151"
"10","元富","135","139"
"29","華星光(4979)"
"1","元大","825","862"
"2","凱基","662","460"
"3","永豐金","437","411"
"4","富邦","340","342"
"5","群益","186","373"
"6","國泰綜合","245","170"
"7","新光","108","293"
"8","康和","18","380"
"9","美商高盛亞","186","185"
"10","統一","110","163"
"30","千如(3236)"
"1","元大","1034","1000"
"2","凱基","454","632"
"3","星洲瑞銀","242","328"
"4","富邦","289","262"
"5","國泰綜合","245","199"
"6","美商高盛亞","191","223"
"7","永豐金","178","234"
"8","群益","159","138"
"9","統一","136","145"
"10","華南永昌","117","126"
"共300筆"
