115年02月02日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"4","富邦","594","544"
"5","美商高盛亞","542","478"
"6","群益","310","285"
"7","國泰綜合","218","323"
"8","新光","228","221"
"9","華南永昌","222","206"
"10","元富","194","218"
"29","品安(8088)"
"1","元大","1474","1150"
"2","富邦","570","394"
"3","永豐金","429","384"
"4","國泰綜合","351","387"
"5","美商高盛亞","134","578"
"6","兆豐","226","477"
"7","凱基","432","255"
"8","群益","380","292"
"9","華南永昌","379","240"
"10","元富","273","319"
"30","新盛力(4931)"
"1","元大","1459","1512"
"2","凱基","643","711"
"3","富邦","547","593"
"4","永豐金","363","387"
"5","國泰綜合","393","347"
"6","華南永昌","413","270"
"7","群益","247","222"
"8","美商高盛亞","243","217"
"9","第一金證券","240","218"
"10","台新","227","196"
"共300筆"
