115年02月23日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","14020","19210"
"2","凱基","9740","12364"
"3","富邦","11748","9665"
"4","統一","8170","8934"
"5","國泰綜合","4025","4986"
"6","永豐金","4384","4549"
"7","星洲瑞銀","7049","1794"
"8","國票","3514","5085"
"9","群益","2521","4670"
"10","摩根士丹利","5510","627"
"2","茂迪(6244)"
"1","元大","8298","9794"
"2","凱基","5771","4427"
"3","富邦","3826","4196"
"4","群益","1948","1870"
"5","國泰綜合","1579","2029"
"6","華南永昌","1729","1756"
"7","永豐金","1562","1698"
"8","港商野村","2100","405"
"9","統一","1497","881"
"10","元富","982","1396"
"3","穩懋(3105)"
"1","元大","8786","7515"
"2","元富","3763","4131"
"3","富邦","2637","3453"
"4","凱基","3385","2258"
"5","摩根士丹利","1682","3810"
"6","港商麥格理","0","4496"
"7","美林證券","2217","781"
"8","港商野村","2499","63"
"9","永豐金","1095","1185"
"10","群益","1077","1155"
"4","世界(5347)"
"1","凱基","2239","6428"
"2","美商高盛亞","6499","1479"
"3","元大","4107","3489"
"4","星洲瑞銀","2536","2171"
"5","富邦","3236","1227"
"6","摩根大通","3179","893"
"7","兆豐","350","3161"
"8","華南永昌","2727","569"
"9","港商麥格理","266","3000"
"10","摩根士丹利","769","2313"
"5","威剛(3260)"
"1","凱基","4653","5337"
"2","元大","4279","3899"
"3","國泰綜合","2422","1237"
"4","台新","1852","1223"
"5","富邦","1729","1303"
"6","星洲瑞銀","729","2086"
"7","群益","1362","1333"
"8","永豐金","1294","1319"
"9","美商高盛亞","950","1356"
"10","統一","651","1326"
"6","華星光(4979)"
"1","元大","4744","5644"
"2","凱基","3070","3054"
"3","富邦","2246","2721"
"4","永豐金","1302","1417"
"5","國泰綜合","991","1434"
"6","群益","1027","1362"
"7","摩根士丹利","1511","363"
"8","星洲瑞銀","1509","213"
"9","華南永昌","637","1030"
"10","美商高盛亞","1025","611"
"7","中探針(6217)"
"1","元大","3304","3920"
"2","凱基","2340","2065"
"3","富邦","1241","2100"
"4","永豐金","1039","1644"
"5","群益","778","1100"
"6","華南永昌","998","864"
"7","元富","870","892"
"8","美商高盛亞","1080","603"
"9","國泰綜合","692","848"
"10","星洲瑞銀","1212","262"
"8","欣銓(3264)"
"1","永豐金","1191","3746"
"2","凱基","2101","2347"
"3","元大","2063","1726"
"4","摩根士丹利","1039","729"
"5","星洲瑞銀","1521","225"
"6","富邦","767","694"
"7","統一","405","1026"
"8","美商高盛亞","1058","301"
"9","國泰綜合","651","568"
"10","摩根大通","337","697"
"9","康和證(6016)"
"1","凱基","1044","3899"
"2","元大","1362","1988"
"3","華南永昌","450","2804"
"4","群益","1432","806"
"5","美商高盛亞","1304","114"
"6","富邦","524","600"
"7","星洲瑞銀","967","1"
"8","統一","560","385"
"9","兆豐","462","270"
"10","摩根士丹利","655","69"
"10","精材(3374)"
"1","凱基","3752","1247"
"2","永豐金","550","2966"
"3","元大","1386","1934"
"4","美商高盛亞","1383","123"
"5","星洲瑞銀","1040","245"
"6","富邦","419","841"
"7","群益","450","769"
"8","摩根士丹利","1168","20"
"9","國泰綜合","365","637"
"10","元富","263","466"
"11","系統電(5309)"
"1","元大","2017","3074"
"2","凱基","2431","1098"
"3","富邦","623","1660"
"4","永豐金","472","936"
"5","統一","658","530"
"6","美商高盛亞","841","243"
"7","星洲瑞銀","871","186"
"8","元富","403","587"
"9","群益","311","665"
"10","華南永昌","356","540"
"12","中光電(5371)"
"1","元大","1752","1968"
"2","凱基","1733","1047"
"3","摩根士丹利","583","2103"
"4","星洲瑞銀","1317","302"
"5","富邦","769","825"
"6","群益","690","735"
"7","元富","379","764"
"8","永豐金","606","494"
"9","國泰綜合","516","455"
"10","美商高盛亞","335","567"
"13","良維(6290)"
"1","元大","1965","2754"
"2","凱基","2031","1425"
"3","富邦","512","886"
"4","群益","744","642"
"5","美商高盛亞","975","323"
"6","永豐金","474","708"
"7","星洲瑞銀","772","361"
"8","統一","540","532"
"9","國泰綜合","469","602"
"10","摩根士丹利","767","78"
"14","萬泰科(6190)"
"1","凱基","2649","2204"
"2","元大","1892","1860"
"3","富邦","805","932"
"4","永豐金","699","824"
"5","兆豐","511","618"
"6","新光","502","587"
"7","群益","449","530"
"8","國泰綜合","442","455"
"9","元富","411","388"
"10","美商高盛亞","431","350"
"15","凱崴(5498)"
"1","元大","2675","2409"
"2","凱基","1247","1243"
"3","富邦","1025","1025"
"4","國泰綜合","645","716"
"5","美商高盛亞","685","587"
"6","群益","607","476"
"7","永豐金","573","470"
"8","兆豐","435","446"
"9","華南永昌","314","504"
"10","統一","329","399"
"16","金居(8358)"
"1","統一","1317","1289"
"2","國泰綜合","1835","310"
"3","摩根士丹利","265","1776"
"4","元大","857","773"
"5","台新","430","1170"
"6","凱基","586","920"
"7","永豐金","944","232"
"8","富邦","343","554"
"9","元富","401","437"
"10","群益","419","179"
"17","世紀*(5314)"
"1","元大","1553","1462"
"2","凱基","1470","1167"
"3","美林證券","804","737"
"4","永豐金","459","412"
"5","富邦","373","483"
"6","華南永昌","458","234"
"7","群益","336","347"
"8","國泰綜合","268","364"
"9","元富","236","392"
"10","新光","269","300"
"18","聚和(6509)"
"1","元大","1438","1344"
"2","新光","610","562"
"3","凱基","450","631"
"4","群益","498","554"
"5","美商高盛亞","189","790"
"6","富邦","631","346"
"7","永豐金","631","328"
"8","統一","431","419"
"9","台新","454","315"
"10","國泰綜合","350","406"
"19","鈺創(5351)"
"1","元大","1274","1395"
"2","凱基","819","638"
"3","美商高盛亞","767","464"
"4","摩根士丹利","487","511"
"5","富邦","468","487"
"6","永豐金","342","451"
"7","群益","314","435"
"8","摩根大通","554","46"
"9","華南永昌","220","280"
"10","國泰綜合","234","245"
"20","台燿(6274)"
"1","凱基","944","1117"
"2","元大","987","1015"
"3","花旗環球","1438","0"
"4","富邦","505","517"
"5","摩根士丹利","161","748"
"6","美商高盛亞","406","465"
"7","永豐金","337","493"
"8","群益","337","321"
"9","星洲瑞銀","332","262"
"10","國泰綜合","269","297"
"21","萬潤(6187)"
"1","元大","824","1591"
"2","富邦","1541","524"
"3","凱基","1040","761"
"4","群益","266","605"
"5","美商高盛亞","592","264"
"6","摩根士丹利","678","31"
"7","星洲瑞銀","399","283"
"8","國泰綜合","119","428"
"9","美林證券","460","67"
"10","兆豐","114","281"
"22","元太(8069)"
"1","星洲瑞銀","1595","453"
"2","元大","558","1297"
"3","美商高盛亞","492","788"
"4","凱基","429","734"
"5","國泰綜合","978","176"
"6","摩根大通","807","276"
"7","摩根士丹利","195","694"
"8","華南永昌","398","170"
"9","富邦","236","329"
"10","美林證券","216","286"
"23","前鼎(4908)"
"1","元大","1722","1543"
"2","凱基","853","1115"
"3","富邦","572","922"
"4","永豐金","529","388"
"5","群益","467","361"
"6","美商高盛亞","334","371"
"7","國泰綜合","341","258"
"8","元富","245","263"
"9","兆豐","241","150"
"10","台新","218","162"
"24","環球晶(6488)"
"1","元大","1073","1026"
"2","凱基","1012","584"
"3","港商麥格理","2","1431"
"4","摩根士丹利","418","530"
"5","永豐金","318","520"
"6","富邦","297","422"
"7","星洲瑞銀","507","120"
"8","統一","508","111"
"9","元富","176","317"
"10","摩根大通","302","155"
"25","群聯(8299)"
"1","元大","1275","877"
"2","凱基","722","974"
"3","永豐金","503","609"
"4","星洲瑞銀","462","418"
"5","富邦","558","279"
"6","美商高盛亞","360","450"
"7","統一","490","229"
"8","國泰綜合","285","242"
"9","摩根士丹利","135","316"
"10","群益","229","185"
"26","高技(5439)"
"1","元大","1368","891"
"2","凱基","737","1218"
"3","富邦","662","263"
"4","群益","295","588"
"5","永豐金","478","233"
"6","美林證券","145","438"
"7","國泰綜合","352","136"
"8","國票","203","234"
"9","摩根士丹利","34","389"
"10","美商高盛亞","79","324"
"27","致和證(5864)"
"1","元大","1790","1114"
"2","凱基","875","941"
"3","元富","445","1112"
"4","群益","402","528"
"5","美商高盛亞","547","140"
"6","永豐金","315","210"
"7","富邦","188","309"
"8","台新","174","288"
"9","摩根士丹利","221","87"
"10","合庫","51","225"
"28","順達(3211)"
"1","凱基","1274","2310"
"2","元大","834","572"
"3","摩根大通","413","622"
"4","群益","226","735"
"5","永豐金","493","233"
"6","富邦","419","200"
"7","摩根士丹利","222","336"
"8","國泰綜合","277","173"
"9","美商高盛亞","183","251"
"10","華南永昌","205","154"
"29","信昌電(6173)"
"1","元大","1030","1080"
"2","凱基","778","569"
"3","美商高盛亞","479","445"
"4","富邦","434","442"
"5","群益","308","365"
"6","永豐金","335","311"
"7","國泰綜合","317","315"
"8","摩根士丹利","144","444"
"9","統一","456","102"
"10","元富","271","206"
"30","中美晶(5483)"
"1","元大","935","820"
"2","摩根士丹利","456","861"
"3","凱基","681","621"
"4","富邦","421","392"
"5","花旗環球","360","439"
"6","美商高盛亞","361","299"
"7","永豐金","378","203"
"8","國泰綜合","238","269"
"9","美林證券","143","352"
"10","摩根大通","426","65"
"共300筆"
