115年03月05日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","13346","16199"
"2","凱基","5966","8395"
"3","國泰綜合","5393","3766"
"4","富邦","4570","3776"
"5","永豐金","4777","2513"
"6","摩根士丹利","1021","4695"
"7","群益","2876","2379"
"8","統一","2041","2681"
"9","華南永昌","2340","2255"
"10","中國信託證","3568","757"
"2","協易機(4533)"
"1","元大","12259","10270"
"2","凱基","4152","6478"
"3","富邦","3765","3257"
"4","國泰綜合","3043","2274"
"5","群益","2578","2722"
"6","台新","1583","2720"
"7","永豐金","2221","1780"
"8","華南永昌","1459","1589"
"9","元富","1458","1186"
"10","統一","855","1259"
"3","晟德(4123)"
"1","元大","8684","6795"
"2","凱基","4162","5324"
"3","富邦","2220","2663"
"4","永豐金","1772","2230"
"5","群益","1599","1814"
"6","台新","887","2336"
"7","統一","1057","2021"
"8","國泰綜合","1535","1253"
"9","美商高盛亞","1853","866"
"10","元富","965","1225"
"4","茂迪(6244)"
"1","元大","8667","8618"
"2","凱基","4162","3829"
"3","富邦","3297","2718"
"4","國泰綜合","2323","1938"
"5","永豐金","1859","1518"
"6","群益","1367","1832"
"7","美商高盛亞","890","1397"
"8","華南永昌","1075","1063"
"9","星洲瑞銀","191","1900"
"10","統一","969","1086"
"5","金居(8358)"
"1","元大","6410","5201"
"2","凱基","3071","3484"
"3","富邦","2218","1743"
"4","國泰綜合","2182","1460"
"5","群益","1530","1584"
"6","永豐金","1462","1118"
"7","華南永昌","995","871"
"8","元富","906","574"
"9","美商高盛亞","430","1043"
"10","台新","820","627"
"6","良維(6290)"
"1","凱基","2444","2119"
"2","元大","2106","2275"
"3","富邦","1302","1271"
"4","永豐金","1139","1312"
"5","摩根士丹利","1488","463"
"6","群益","744","910"
"7","國泰綜合","836","650"
"8","美商高盛亞","494","935"
"9","統一","671","496"
"10","兆豐","383","763"
"7","陽程(3498)"
"1","元大","2756","2548"
"2","凱基","2038","2273"
"3","富邦","1228","914"
"4","群益","656","778"
"5","永豐金","766","649"
"6","國泰綜合","679","487"
"7","元富","497","523"
"8","統一","340","617"
"9","美商高盛亞","286","629"
"10","華南永昌","424","361"
"8","宏捷科(8086)"
"1","元大","1990","1984"
"2","凱基","1556","1391"
"3","富邦","715","692"
"4","台新","283","848"
"5","群益","550","580"
"6","永豐金","610","503"
"7","國泰綜合","522","371"
"8","摩根大通","212","497"
"9","元富","399","306"
"10","新光","386","288"
"9","元太(8069)"
"1","元大","1831","1475"
"2","凱基","868","1331"
"3","星洲瑞銀","1442","643"
"4","摩根士丹利","1581","22"
"5","法銀巴黎證","0","1306"
"6","美商高盛亞","947","267"
"7","大和國泰","3","1178"
"8","摩根大通","840","178"
"9","富邦","635","357"
"10","國票","46","672"
"10","世界(5347)"
"1","元大","1958","1114"
"2","凱基","1076","1290"
"3","星洲瑞銀","351","838"
"4","富邦","727","387"
"5","中國信託證","163","944"
"6","美商高盛亞","533","471"
"7","大和國泰","0","822"
"8","國泰綜合","520","217"
"9","永豐金","385","271"
"10","群益","390","167"
"11","順達(3211)"
"1","元大","883","1357"
"2","凱基","1170","706"
"3","群益","413","1319"
"4","永豐金","415","1310"
"5","富邦","786","833"
"6","統一","589","188"
