115年03月02日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","茂迪(6244)"
"1","元大","13257","15912"
"2","凱基","8563","8881"
"3","富邦","5932","6524"
"4","國泰綜合","3484","4081"
"5","華南永昌","2519","3034"
"6","永豐金","2616","2756"
"7","港商野村","4898","374"
"8","群益","2041","2637"
"9","統一","2471","1746"
"10","元富","1325","2350"
"2","富喬(1815)"
"1","元大","13672","12434"
"2","凱基","8786","9866"
"3","富邦","4557","3551"
"4","摩根士丹利","1786","5324"
"5","統一","3607","3326"
"6","國泰綜合","3409","2891"
"7","永豐金","3065","3160"
"8","群益","2342","2042"
"9","美商高盛亞","1425","2307"
"10","華南永昌","1699","1626"
"3","穩懋(3105)"
"1","元大","8030","6497"
"2","凱基","4522","5210"
"3","國泰綜合","2222","1908"
"4","富邦","2316","1680"
"5","永豐金","2223","1711"
"6","群益","2075","1790"
"7","美商高盛亞","1542","1663"
"8","統一","1025","1502"
"9","摩根士丹利","755","1702"
"10","國票","477","1736"
"4","華星光(4979)"
"1","元大","4964","5506"
"2","凱基","3816","3525"
"3","富邦","2128","1849"
"4","國泰綜合","1910","1670"
"5","群益","1269","1564"
"6","永豐金","1092","1243"
"7","美商高盛亞","1180","1078"
"8","華南永昌","929","1027"
"9","台新","829","708"
"10","兆豐","657","741"
"5","中探針(6217)"
"1","元大","3706","6039"
"2","富邦","5419","4267"
"3","凱基","3601","2594"
"4","國泰綜合","1151","1334"
"5","永豐金","1207","1238"
"6","美商高盛亞","1935","287"
"7","群益","1149","1046"
"8","統一","1152","755"
"9","台新","468","971"
"10","摩根大通","1047","362"
"6","世界(5347)"
"1","凱基","3068","3248"
"2","元大","3070","3149"
"3","永豐金","688","2814"
"4","港商麥格理","3166","11"
"5","摩根士丹利","943","1339"
"6","群益","1447","666"
"7","美商高盛亞","1288","599"
"8","合庫","233","1396"
"9","上海匯豐","1599","0"
"10","星洲瑞銀","1044","283"
"7","台嘉碩(3221)"
"1","元大","2941","2929"
"2","凱基","1812","1513"
"3","富邦","1156","1243"
"4","永豐金","706","1278"
"5","國泰綜合","912","883"
"6","群益","801","926"
"7","華南永昌","826","807"
"8","美商高盛亞","681","939"
"9","元富","578","782"
"10","統一","626","580"
"8","擎亞(8096)"
"1","元大","3433","3201"
"2","凱基","1598","1744"
"3","摩根大通","265","1973"
"4","群益","1167","965"
"5","富邦","1265","606"
"6","港商野村","79","1579"
"7","永豐金","1178","437"
"8","星洲瑞銀","320","1270"
"9","國泰綜合","967","525"
"10","第一金證券","847","629"
"9","新復興(4909)"
"1","元大","2674","3248"
"2","凱基","2598","2498"
"3","富邦","1677","1701"
"4","永豐金","895","999"
"5","群益","887","832"
"6","華南永昌","713","870"
"7","統一","850","595"
"8","國泰綜合","634","745"
"9","元富","570","686"
"10","玉山證券","318","501"
"10","中光電(5371)"
"1","元大","3753","2765"
"2","凱基","1700","2018"
"3","摩根士丹利","121","2107"
"4","群益","1002","1056"
"5","富邦","1127","681"
"6","永豐金","962","717"
"7","國泰綜合","926","738"
"8","元富","700","425"
"9","華南永昌","669","360"
"10","統一","588","423"
"11","威剛(3260)"
"1","元大","2826","2450"
"2","凱基","2120","1625"
"3","美商高盛亞","1473","735"
"4","富邦","754","1381"
"5","永豐金","960","907"
"6","群益","957","575"
