115年01月08日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","世界(5347)"
"1","元大","11536","18808"
"2","富邦","11751","11014"
"3","凱基","8440","9465"
"4","永豐金","2779","9065"
"5","美林證券","7219","768"
"6","統一","4976","2852"
"7","摩根士丹利","5335","768"
"8","國票","3325","2140"
"9","星洲瑞銀","2799","2539"
"10","國泰綜合","2152","2898"
"2","富喬(1815)"
"1","元大","18548","16876"
"2","凱基","8666","7810"
"3","富邦","5013","6099"
"4","群益","4193","5075"
"5","國泰綜合","4371","4280"
"6","星洲瑞銀","3811","3496"
"7","永豐金","3676","3240"
"8","統一","1875","3336"
"9","元富","2554","2121"
"10","台新","2257","2153"
"3","穩懋(3105)"
"1","元大","4928","6695"
"2","凱基","3168","3808"
"3","富邦","2215","2995"
"4","摩根士丹利","4636","171"
"5","星洲瑞銀","2585","1584"
"6","國泰綜合","1725","1956"
"7","永豐金","1550","1977"
"8","美商高盛亞","2046","1234"
"9","群益","1100","1254"
"10","元富","1080","908"
"4","茂迪(6244)"
"1","元大","5559","5444"
"2","凱基","2078","3783"
"3","富邦","1824","1773"
"4","國泰綜合","2128","1052"
"5","群益","1408","1599"
"6","美商高盛亞","1177","1437"
"7","永豐金","1390","1074"
"8","統一","663","1688"
"9","元富","1000","629"
"10","華南永昌","896","680"
"5","康和證(6016)"
"1","富邦","4297","3103"
"2","凱基","3171","3234"
"3","統一","3793","1854"
"4","元大","1321","3847"
"5","永豐金","2270","978"
"6","群益","1339","1831"
"7","華南永昌","2635","519"
"8","元富","792","1079"
"9","國泰綜合","1114","750"
"10","台新","978","768"
"6","精材(3374)"
"1","元大","4161","3969"
"2","凱基","2650","2275"
"3","群益","1837","1441"
"4","永豐金","1329","1798"
"5","富邦","1244","1368"
"6","星洲瑞銀","649","1193"
"7","國泰綜合","924","839"
"8","元富","749","666"
"9","統一","661","645"
"10","美商高盛亞","313","925"
"7","品安(8088)"
"1","元大","2692","3346"
"2","富邦","2189","2493"
"3","凱基","2204","2173"
"4","永豐金","814","1494"
"5","美商高盛亞","1444","534"
"6","星洲瑞銀","1254","445"
"7","國票","1271","401"
"8","元富","618","902"
"9","國泰綜合","571","918"
"10","群益","539","784"
"8","合晶(6182)"
"1","元大","2954","2948"
"2","凱基","1726","2135"
"3","美商高盛亞","1401","1724"
"4","富邦","1270","1555"
"5","國泰綜合","1366","781"
"6","永豐金","693","1232"
"7","元富","709","717"
"8","星洲瑞銀","566","779"
"9","群益","598","672"
"10","新光","460","556"
"9","信音(6126)"
"1","元大","3057","2665"
"2","凱基","1750","2186"
"3","富邦","1979","1747"
"4","元富","1202","1208"
"5","群益","766","1006"
"6","國泰綜合","1013","728"
"7","永豐金","980","676"
"8","統一","561","570"
"9","華南永昌","489","592"
"10","美商高盛亞","343","585"
"10","金居(8358)"
"1","元大","2962","2608"
"2","凱基","937","1759"
"3","富邦","1491","1144"
"4","美商高盛亞","740","1262"
"5","永豐金","1179","769"
"6","群益","515","1011"
"7","國泰綜合","915","507"
"8","華南永昌","567","356"
"9","統一","381","427"
"10","元富","363","419"
"11","建榮(5340)"
"1","元大","2942","2630"
"2","凱基","1505","1753"
"3","富邦","910","878"
"4","國泰綜合","916","779"
"5","永豐金","711","638"
"6","美商高盛亞","631","717"
"7","群益","601","669"
"8","元富","597","421"
"9","星洲瑞銀","350","473"
"10","華南永昌","383","357"
"12","廣穎(4973)"
"1","凱基","2826","1602"
"2","元大","1923","2268"
"3","富邦","1137","1036"
"4","元富","804","816"
"5","群益","664","794"
"6","統一","340","855"
"7","國泰綜合","566","482"
"8","永豐金","411","603"
"9","美商高盛亞","505","323"
"10","華南永昌","414","402"
"13","點序(6485)"
"1","元大","2187","2365"
"2","凱基","1310","1246"
"3","富邦","604","1585"
"4","永豐金","1382","582"
"5","台新","336","908"
"6","統一","395","633"
"7","美商高盛亞","787","238"
"8","群益","461","541"
"9","國泰綜合","453","379"
"10","摩根大通","388","330"
"14","中光電(5371)"
"1","元大","2151","2030"
"2","凱基","1021","1029"
"3","富邦","990","1035"
"4","美商高盛亞","413","1354"
"5","永豐金","591","519"
"6","群益","674","421"
"7","元富","751","327"
"8","兆豐","380","538"
"9","國泰綜合","436","383"
"10","統一","519","234"
"15","太景*-KY(4157)"
"1","元大","2315","2431"
"2","凱基","1156","1751"
"3","富邦","655","833"
"4","永豐金","560","594"
"5","美商高盛亞","1109","39"
"6","華南永昌","585","418"
"7","國泰綜合","327","580"
"8","台新","523","339"
"9","元富","130","584"
"10","群益","267","441"
"16","華星光(4979)"
"1","元大","1873","2117"
"2","凱基","1276","1408"
"3","群益","885","649"
"4","富邦","584","676"
"5","永豐金","489","717"
"6","統一","930","258"
"7","國泰綜合","550","530"
"8","美商高盛亞","400","486"
"9","星洲瑞銀","374","494"
"10","康和","490","96"
"17","世紀*(5314)"
"1","凱基","2836","1518"
"2","元大","2089","1944"
"3","富邦","896","952"
"4","台新","615","311"
"5","永豐金","325","499"
"6","華南永昌","344","417"
"7","國泰綜合","219","484"
"8","群益","388","280"
"9","元富","228","367"
"10","美商高盛亞","254","331"
"18","富強鑫(6603)"
"1","凱基","3240","2167"
"2","元大","1358","1638"
"3","富邦","574","997"
"4","統一","434","633"
"5","元富","246","816"
"6","群益","596","316"
"7","永豐金","548","349"
"8","國票","681","105"
"9","星洲瑞銀","222","342"
"10","美商高盛亞","426","119"
"19","宏遠證(6015)"
"1","富邦","2746","1629"
"2","元大","1319","1889"
"3","凱基","879","960"
"4","永豐金","528","853"
"5","群益","1012","320"
"6","康和","322","885"
"7","國票","662","150"
"8","新光","242","425"
"9","兆豐","358","244"
"10","台新","341","167"
