115年01月07日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","合晶(6182)"
"1","元大","6070","6708"
"2","凱基","3251","3640"
"3","富邦","2373","3040"
"4","美商高盛亞","2788","1292"
"5","國泰綜合","1728","2221"
"6","永豐金","1653","1737"
"7","群益","1508","1581"
"8","統一","864","2007"
"9","華南永昌","1084","1592"
"10","星洲瑞銀","1574","937"
"2","富喬(1815)"
"1","元大","7788","7058"
"2","凱基","2770","4773"
"3","星洲瑞銀","2102","3830"
"4","富邦","2897","2529"
"5","國泰綜合","2354","1286"
"6","永豐金","1554","1095"
"7","群益","1377","1238"
"8","華南永昌","1406","994"
"9","元富","1179","721"
"10","台新","1045","758"
"3","穩懋(3105)"
"1","元大","3992","4979"
"2","富邦","2492","1995"
"3","凱基","2022","1876"
"4","星洲瑞銀","2070","1712"
"5","永豐金","1308","1309"
"6","元富","541","1237"
"7","國泰綜合","760","1008"
"8","美商高盛亞","1275","319"
"9","群益","657","688"
"10","華南永昌","532","678"
"4","精材(3374)"
"1","元大","4648","3903"
"2","凱基","2075","2575"
"3","富邦","1220","1713"
"4","永豐金","1227","1205"
"5","統一","1468","561"
"6","群益","688","1220"
"7","花旗環球","1608","12"
"8","兆豐","180","1346"
"9","國泰綜合","628","752"
"10","美商高盛亞","954","400"
"5","世界(5347)"
"1","凱基","4626","2483"
"2","元大","2529","3436"
"3","富邦","1057","2940"
"4","永豐金","437","2456"
"5","星洲瑞銀","1745","414"
"6","摩根大通","1358","517"
"7","華南永昌","806","394"
"8","美林證券","430","682"
"9","美商高盛亞","588","371"
"10","元富","359","597"
"6","品安(8088)"
"1","元大","3035","3154"
"2","凱基","1675","2413"
"3","富邦","1158","1019"
"4","永豐金","879","1162"
"5","星洲瑞銀","884","592"
"6","國泰綜合","676","728"
"7","美商高盛亞","716","591"
"8","群益","582","660"
"9","元富","560","540"
"10","華南永昌","518","524"
"7","華星光(4979)"
"1","元大","2907","2342"
"2","凱基","1438","1802"
"3","群益","1063","880"
"4","永豐金","920","935"
"5","富邦","984","816"
"6","美商高盛亞","676","1052"
"7","國泰綜合","940","613"
"8","華南永昌","849","498"
"9","星洲瑞銀","255","825"
"10","統一","426","511"
"8","茂迪(6244)"
"1","元大","2292","2486"
"2","凱基","2795","1532"
"3","元富","807","1424"
"4","富邦","671","743"
"5","群益","597","590"
"6","港商野村","1097","0"
"7","永豐金","357","607"
"8","美商高盛亞","567","375"
"9","國泰綜合","226","690"
"10","華南永昌","399","506"
"9","金山電(8042)"
"1","元大","2975","2964"
"2","凱基","1283","1424"
"3","富邦","873","1055"
"4","永豐金","739","671"
"5","國泰綜合","750","545"
"6","群益","482","765"
"7","美商高盛亞","411","539"
"8","統一","244","669"
"9","華南永昌","382","409"
"10","元富","337","390"
"10","中美晶(5483)"
"1","元大","1941","2074"
"2","凱基","1733","1054"
"3","美商高盛亞","954","929"
"4","富邦","684","802"
"5","永豐金","724","541"
"6","星洲瑞銀","591","251"
"7","華南永昌","334","443"
"8","國泰綜合","421","334"
"9","玉山證券","241","408"
"10","統一","147","476"
"11","漢磊(3707)"
"1","元大","2074","1939"
"2","凱基","672","1174"
"3","美商高盛亞","888","819"
"4","群益","666","653"
"5","富邦","576","571"
"6","統一","532","368"
"7","國泰綜合","471","395"
"8","永豐金","298","563"
"9","美林證券","524","303"
"10","華南永昌","343","386"
"12","太景*-KY(4157)"
"1","元大","2222","2021"
"2","富邦","1619","1058"
"3","群益","1027","473"
"4","凱基","687","808"
"5","美商高盛亞","178","863"
"6","永豐金","322","478"
"7","國票","347","447"
"8","兆豐","368","325"
"9","國泰綜合","232","393"
"10","元富","226","346"
"13","環球晶(6488)"
"1","元大","2183","1639"
"2","凱基","1083","1289"
"3","富邦","859","533"
"4","永豐金","874","293"
"5","國泰綜合","406","686"
"6","華南永昌","253","811"
"7","星洲瑞銀","452","560"
"8","美商高盛亞","292","551"
"9","統一","429","359"
"10","兆豐","337","273"
"14","長科*(6548)"
"1","元大","1898","1742"
"2","凱基","2048","1008"
"3","星洲瑞銀","467","777"
"4","富邦","502","689"
"5","永豐金","463","393"
"6","國泰綜合","483","331"
"7","美商高盛亞","219","553"
"8","台新","411","351"
"9","群益","338","287"
"10","統一","233","372"
"15","廣穎(4973)"
"1","凱基","2136","2292"
"2","元大","1599","1842"
"3","富邦","544","661"
"4","群益","553","405"
"5","永豐金","432","408"
"6","美商高盛亞","390","285"
"7","星洲瑞銀","470","198"
"8","華南永昌","334","290"
"9","港商野村","509","3"
"10","國泰綜合","211","294"
"16","廣明(6188)"
"1","元大","2000","1971"
"2","富邦","1530","590"
"3","凱基","884","861"
"4","星洲瑞銀","548","778"
"5","永豐金","448","536"
"6","群益","270","452"
"7","美商高盛亞","226","488"
"8","國泰綜合","321","373"
"9","元富","378","265"
"10","統一","281","271"
"17","金居(8358)"
"1","元大","2114","1997"
"2","富邦","923","894"
"3","凱基","746","935"
"4","國泰綜合","711","536"
"5","永豐金","564","667"
"6","美商高盛亞","449","611"
"7","群益","423","312"
"8","華南永昌","384","344"
"9","統一","194","416"
"10","元富","311","289"
"18","鑫聯大投控(3709)"
"1","凱基","1916","2355"
"2","元大","1238","1505"
"3","永豐金","1246","628"
"4","富邦","475","1217"
"5","群益","270","449"
"6","統一","471","179"
"7","國泰綜合","218","392"
"8","星洲瑞銀","422","152"
"9","華南永昌","311","231"
"10","美商高盛亞","457","62"
"19","鈺創(5351)"
"1","凱基","1935","726"
"2","元大","785","1306"
"3","富邦","737","929"
"4","統一","764","705"
"5","永豐金","386","699"
"6","摩根士丹利","689","167"
"7","群益","361","431"
"8","元富","317","381"
"9","國泰綜合","277","307"
"10","華南永昌","203","379"
"20","廣運(6125)"
"1","元大","2043","1691"
"2","富邦","831","471"
"3","凱基","476","807"
"4","群益","346","798"
"5","永豐金","464","640"
"6","美商高盛亞","253","733"
"7","元富","509","248"
"8","統一","290","384"
"9","國泰綜合","396","267"
"10","兆豐","256","304"
"21","九豪(6127)"
"1","元大","1924","1751"
"2","凱基","753","1283"
"3","富邦","627","580"
"4","永豐金","387","762"
"5","星洲瑞銀","446","550"
"6","國泰綜合","593","257"
"7","群益","391","367"
"8","美商高盛亞","349","401"
"9","華南永昌","299","230"
"10","統一","229","259"
"22","台燿(6274)"
"1","凱基","989","1309"
"2","元大","1003","1031"
"3","富邦","362","501"
"4","國泰綜合","341","348"
"5","華南永昌","337","279"
