115年02月25日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","22108","26355"
"2","凱基","13436","12855"
"3","富邦","7516","8306"
"4","永豐金","5643","8849"
"5","國泰綜合","5759","7124"
"6","群益","4094","4334"
"7","星洲瑞銀","3496","3876"
"8","摩根士丹利","6376","673"
"9","統一","2925","3645"
"10","華南永昌","3301","3240"
"2","茂迪(6244)"
"1","元大","17797","22295"
"2","凱基","12231","12807"
"3","富邦","7798","10424"
"4","國泰綜合","4643","4315"
"5","摩根士丹利","6981","1009"
"6","永豐金","3443","3770"
"7","群益","2795","3322"
"8","華南永昌","2504","2600"
"9","統一","2043","2744"
"10","台新","2113","2365"
"3","金居(8358)"
"1","元大","8758","8399"
"2","凱基","4074","7517"
"3","富邦","4232","4815"
"4","永豐金","2157","2301"
"5","群益","2935","1469"
"6","國泰綜合","2294","1708"
"7","統一","1668","1531"
"8","元富","2007","1061"
"9","摩根大通","990","1977"
"10","星洲瑞銀","1249","1707"
"4","穩懋(3105)"
"1","元大","5965","10723"
"2","凱基","6524","5611"
"3","富邦","2432","2797"
"4","國泰綜合","2218","2076"
"5","美商高盛亞","2168","1653"
"6","摩根士丹利","3550","264"
"7","群益","1938","1528"
"8","永豐金","1684","1669"
"9","星洲瑞銀","1557","1686"
"10","摩根大通","1443","1526"
"5","世界(5347)"
"1","凱基","6954","4039"
"2","元大","6028","4769"
"3","富邦","3496","3505"
"4","星洲瑞銀","1999","4562"
"5","摩根士丹利","471","3649"
"6","美商高盛亞","558","3038"
"7","國泰綜合","2317","1063"
"8","兆豐","2236","497"
"9","永豐金","963","952"
"10","元富","1268","601"
"6","華容(5328)"
"1","元大","7606","6434"
"2","凱基","2833","3533"
"3","富邦","2394","1817"
"4","美商高盛亞","1236","2449"
"5","群益","1756","1740"
"6","永豐金","1483","1272"
"7","國泰綜合","1556","1094"
"8","統一","1045","1007"
"9","華南永昌","1132","774"
"10","摩根大通","130","1616"
"7","華星光(4979)"
"1","元大","5371","4594"
"2","凱基","3502","3546"
"3","富邦","1727","2285"
"4","國泰綜合","1698","1385"
"5","永豐金","1336","1148"
"6","群益","1123","1254"
"7","星洲瑞銀","1343","1018"
"8","美商高盛亞","1102","795"
"9","統一","664","1224"
"10","摩根大通","987","688"
"8","威剛(3260)"
"1","元大","3673","2061"
"2","凱基","1848","2720"
"3","富邦","1483","1507"
"4","永豐金","1859","891"
"5","群益","1612","918"
"6","美商高盛亞","321","2136"
"7","摩根大通","85","2119"
"8","國泰綜合","1090","438"
"9","星洲瑞銀","32","1321"
"10","元富","1018","292"
"9","光頡(3624)"
"1","元大","3406","3207"
"2","凱基","1900","2190"
"3","富邦","1373","981"
"4","群益","1085","884"
"5","永豐金","900","912"
"6","國泰綜合","876","907"
"7","統一","841","875"
