115年02月24日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","22652","30109"
"2","富邦","9279","22548"
"3","凱基","16196","13839"
"4","國泰綜合","6554","7798"
"5","摩根士丹利","12708","167"
"6","統一","3437","9058"
"7","星洲瑞銀","10198","1847"
"8","永豐金","5740","5835"
"9","群益","4230","5073"
"10","兆豐","3940","4589"
"2","金居(8358)"
"1","元大","9102","10440"
"2","凱基","8232","5179"
"3","富邦","5858","4430"
"4","國泰綜合","1927","5672"
"5","永豐金","3344","3714"
"6","群益","2443","3104"
"7","統一","2437","2096"
"8","摩根大通","2178","1269"
"9","元富","999","2392"
"10","華南永昌","1534","1772"
"3","世界(5347)"
"1","元大","7754","7962"
"2","美商高盛亞","6303","4987"
"3","凱基","4777","3833"
"4","富邦","2084","6132"
"5","星洲瑞銀","3790","2513"
"6","國泰綜合","2222","1903"
"7","台新","1653","1309"
"8","華南永昌","1256","1633"
"9","永豐金","1039","1690"
"10","港商麥格理","2588","25"
"4","華容(5328)"
"1","元大","7327","7059"
"2","凱基","3266","3263"
"3","富邦","3404","2897"
"4","美商高盛亞","2568","960"
"5","群益","1105","1302"
"6","國泰綜合","1227","944"
"7","華南永昌","1041","1071"
"8","永豐金","1158","780"
"9","兆豐","984","812"
"10","元富","691","1028"
"5","茂迪(6244)"
"1","元大","7116","4999"
"2","富邦","3322","2222"
"3","凱基","3489","2040"
"4","永豐金","587","1117"
"5","群益","449","1085"
"6","元富","374","1141"
"7","國泰綜合","490","876"
"8","統一","627","684"
"9","台新","511","703"
"10","摩根大通","1028","82"
"6","凱崴(5498)"
"1","元大","4199","3816"
"2","凱基","1746","1674"
"3","富邦","1499","1504"
"4","國泰綜合","1278","1318"
"5","美商高盛亞","740","1358"
"6","群益","868","901"
"7","統一","965","703"
"8","永豐金","874","785"
"9","華南永昌","817","785"
"10","兆豐","637","454"
"7","華星光(4979)"
"1","元大","2861","3445"
"2","凱基","2295","1798"
"3","富邦","1534","1062"
"4","群益","1038","986"
"5","統一","892","724"
"6","國泰綜合","700","887"
"7","元富","482","1089"
"8","永豐金","553","776"
"9","星洲瑞銀","845","476"
"10","台新","417","643"
"8","華電網(6163)"
"1","元大","2896","2912"
"2","凱基","2494","1668"
"3","富邦","1130","703"
"4","華南永昌","933","818"
"5","群益","861","830"
"6","永豐金","800","636"
"7","美林證券","265","1130"
"8","元富","997","332"
"9","美商高盛亞","216","1052"
"10","國泰綜合","842","319"
"9","穩懋(3105)"
"1","元大","5284","4807"
"2","凱基","1222","1628"
"3","富邦","1110","1166"
"4","摩根大通","1128","504"
"5","美商高盛亞","1192","185"
"6","摩根士丹利","1171","9"
"7","永豐金","531","500"
"8","群益","435","584"
"9","國泰綜合","377","567"
"10","星洲瑞銀","634","188"
"10","良維(6290)"
"1","元大","2218","2960"
"2","凱基","2531","2479"
"3","永豐金","1415","736"
"4","群益","939","875"
"5","富邦","534","1154"
"6","美商高盛亞","1213","361"
"7","元富","536","603"
"8","統一","677","438"
"9","華南永昌","513","504"
"10","國泰綜合","353","601"
