115年02月03日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","18534","14293"
"2","富邦","8331","5831"
"3","凱基","7372","6297"
"4","國泰綜合","3079","3890"
"5","永豐金","2392","3199"
"6","群益","2948","2606"
"7","美商高盛亞","2275","2465"
"8","元富","1424","2026"
"9","新光","1583","1772"
"10","玉山證券","1246","2006"
"2","系統電(5309)"
"1","元大","12752","13225"
"2","凱基","6845","7933"
"3","群益","4230","3983"
"4","富邦","4161","3645"
"5","國泰綜合","3592","3417"
"6","永豐金","3264","3071"
"7","華南永昌","2163","1981"
"8","美商高盛亞","1965","1895"
"9","統一","1486","2348"
"10","台新","1675","1486"
"3","茂迪(6244)"
"1","元大","7828","10021"
"2","富邦","8023","5931"
"3","凱基","7318","6402"
"4","元富","2091","2472"
"5","群益","2315","2245"
"6","台新","3063","1051"
"7","永豐金","1541","2151"
"8","國泰綜合","985","2505"
"9","美商高盛亞","2063","813"
"10","華南永昌","841","1562"
"4","世界(5347)"
"1","元大","7413","6095"
"2","美商高盛亞","3548","2823"
"3","凱基","2639","3594"
"4","富邦","2427","2941"
"5","星洲瑞銀","1067","2899"
"6","永豐金","2021","1567"
"7","中國信託證","901","1463"
"8","群益","1066","1276"
"9","國泰綜合","1506","777"
"10","國票","1234","1035"
"5","華星光(4979)"
"1","元大","6396","5634"
"2","凱基","3756","3766"
"3","富邦","2606","2105"
"4","永豐金","1896","2179"
"5","國泰綜合","1896","1705"
"6","美商高盛亞","1419","1768"
"7","群益","1292","1419"
"8","統一","892","1019"
"9","華南永昌","897","763"
"10","康和","311","1339"
"6","威剛(3260)"
"1","元大","3611","3745"
"2","凱基","3511","3595"
"3","群益","1479","2214"
"4","富邦","1537","1373"
"5","摩根大通","1562","996"
"6","永豐金","1242","1150"
"7","摩根士丹利","1315","1026"
"8","星洲瑞銀","1301","918"
"9","國泰綜合","793","1032"
"10","元富","653","700"
"7","方土昶(6265)"
"1","元大","4733","4464"
"2","凱基","2917","2480"
"3","富邦","1647","1772"
"4","群益","877","2037"
"5","美商高盛亞","1372","1380"
"6","永豐金","1063","950"
"7","國泰綜合","1027","929"
"8","華南永昌","636","543"
"9","星洲瑞銀","520","613"
"10","玉山證券","634","458"
"8","鈺創(5351)"
"1","元大","3309","4101"
"2","凱基","2154","2212"
"3","富邦","934","1496"
"4","星洲瑞銀","1601","577"
"5","美商高盛亞","870","1061"
"6","摩根大通","1471","213"
"7","摩根士丹利","1347","246"
"8","群益","709","867"
"9","國泰綜合","651","881"
"10","永豐金","438","928"
"9","穩懋(3105)"
"1","元大","3548","3464"
"2","凱基","2971","2220"
"3","美商高盛亞","1267","1802"
"4","永豐金","1419","1404"
"5","富邦","1174","1315"
"6","華南永昌","1251","438"
"7","台新","1044","535"
"8","群益","810","726"
"9","國泰綜合","784","647"
"10","摩根大通","298","998"
"10","群聯(8299)"
"1","元大","3045","3342"
"2","凱基","2222","2144"
"3","美商高盛亞","2279","1538"
"4","永豐金","1120","1252"
"5","富邦","944","1360"
"6","摩根大通","1064","569"
"7","國泰綜合","693","744"
"8","群益","602","781"
"9","星洲瑞銀","940","339"
"10","元富","372","831"
"11","環宇-KY(4991)"
"1","元大","3935","3528"
"2","富邦","3757","3454"
"3","凱基","2765","2820"
"4","永豐金","831","1122"
"5","統一","727","980"
"6","群益","742","573"
"7","元富","423","681"
"8","國泰綜合","423","677"
"9","華南永昌","450","597"
"10","國票","418","464"
"12","中探針(6217)"
"1","元大","2918","2852"
"2","凱基","1825","2380"
"3","富邦","1453","1726"
"4","永豐金","1429","1518"
"5","統一","2103","362"
"6","群益","823","987"
"7","國泰綜合","757","865"
"8","第一金證券","735","827"
"9","美商高盛亞","501","1053"
"10","元富","457","651"
"13","品安(8088)"
"1","元大","3904","3634"
"2","美商高盛亞","1387","1006"
"3","凱基","1290","1095"
"4","富邦","1050","1078"
"5","永豐金","716","1032"
"6","國泰綜合","704","859"
"7","群益","603","749"
"8","星洲瑞銀","596","608"
"9","台新","533","595"
"10","元富","481","527"
"14","青雲(5386)"
"1","元大","2564","2890"
"2","凱基","1445","2220"
"3","富邦","1283","1392"
"4","國泰綜合","773","772"
"5","群益","756","691"
"6","永豐金","687","705"
"7","美商高盛亞","833","217"
"8","元富","458","532"
"9","新光","439","517"
"10","統一","454","456"
"15","漢磊(3707)"
"1","元大","3337","2514"
"2","凱基","1197","1840"
"3","富邦","1155","661"
"4","美商高盛亞","406","958"
"5","國泰綜合","727","373"
"6","群益","637","441"
"7","統一","507","510"
"8","永豐金","523","477"
"9","摩根大通","150","618"
"10","華南永昌","485","277"
"16","上詮(3363)"
