115年01月29日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","華星光(4979)"
"1","元大","10657","10603"
"2","凱基","9236","8899"
"3","富邦","3441","4327"
"4","永豐金","3735","3214"
"5","國泰綜合","3164","2958"
"6","統一","2141","3386"
"7","群益","2206","2725"
"8","美商高盛亞","2192","2177"
"9","國票","1047","2953"
"10","星洲瑞銀","2083","1710"
"2","擎亞(8096)"
"1","凱基","11607","8041"
"2","元大","8863","10678"
"3","富邦","4418","6268"
"4","國泰綜合","4298","2963"
"5","統一","2553","2710"
"6","國票","2368","2356"
"7","星洲瑞銀","2493","2217"
"8","群益","2050","2059"
"9","永豐金","1697","2289"
"10","兆豐","1510","1925"
"3","世界(5347)"
"1","元大","8241","5180"
"2","凱基","4113","4845"
"3","星洲瑞銀","2761","2694"
"4","元富","2350","2003"
"5","富邦","2603","1682"
"6","美商高盛亞","711","2694"
"7","永豐金","1759","1495"
"8","群益","1787","1298"
"9","國泰綜合","2122","882"
"10","統一","1233","1294"
"4","富喬(1815)"
"1","元大","8420","6933"
"2","凱基","3372","4237"
"3","富邦","3060","3888"
"4","國泰綜合","2368","1611"
"5","永豐金","1534","1633"
"6","星洲瑞銀","375","2089"
"7","群益","1086","1018"
"8","台新","796","1235"
"9","華南永昌","994","885"
"10","新光","1316","533"
"5","康和證(6016)"
"1","永豐金","9720","6282"
"2","元大","4316","5979"
"3","凱基","3175","3422"
"4","富邦","2303","3989"
"5","國票","636","1588"
"6","華南永昌","1103","928"
"7","兆豐","1259","769"
"8","群益","985","952"
"9","國泰綜合","806","741"
"10","元富","722","787"
"6","方土昶(6265)"
"1","元大","6862","6852"
"2","凱基","4531","5540"
"3","富邦","3208","2953"
"4","國泰綜合","2146","1535"
"5","永豐金","1525","1556"
"6","群益","1405","1404"
"7","星洲瑞銀","835","1302"
"8","華南永昌","1037","970"
"9","元富","948","965"
"10","新光","895","975"
"7","波若威(3163)"
"1","元大","4899","4532"
"2","凱基","3396","4215"
"3","富邦","1740","2706"
"4","國泰綜合","1876","1508"
"5","永豐金","1254","1425"
"6","美商高盛亞","1464","1113"
"7","統一","490","1599"
"8","群益","902","914"
"9","摩根大通","1204","309"
"10","元富","647","626"
"8","協易機(4533)"
"1","元大","5217","4908"
"2","凱基","3207","3021"
"3","富邦","1793","1653"
"4","永豐金","1215","1344"
"5","國泰綜合","1436","866"
"6","美商高盛亞","1112","1133"
"7","群益","1051","1175"
"8","華南永昌","864","693"
"9","元富","720","660"
"10","兆豐","792","416"
"9","鈺創(5351)"
"1","元大","5621","4681"
"2","凱基","2096","2598"
"3","富邦","2012","1955"
"4","美商高盛亞","872","1592"
"5","永豐金","1020","1321"
"6","國泰綜合","1440","894"
"7","群益","888","1308"
"8","元富","846","710"
"9","星洲瑞銀","539","856"
"10","華南永昌","652","630"
"10","穩懋(3105)"
"1","元大","4024","3783"
"2","凱基","2706","2621"
"3","永豐金","1595","1256"
"4","富邦","1600","859"
"5","國泰綜合","1234","681"
"6","星洲瑞銀","420","1435"
"7","元富","855","751"
"8","美商高盛亞","406","1162"
"9","群益","618","875"
"10","美林證券","76","1172"
"11","宏遠證(6015)"
"1","富邦","4190","3893"
"2","元大","3615","4069"
"3","凱基","2467","2874"
"4","永豐金","1530","478"
"5","群益","950","935"
"6","元富","980","524"
"7","新光","175","1040"
"8","統一","862","334"
"9","宏遠","695","471"
"10","兆豐","560","465"
"12","光洋科(1785)"
"1","元大","4529","3800"
"2","凱基","2292","2779"
"3","富邦","1665","1447"
"4","永豐金","1331","1199"
"5","群益","1110","890"
"6","國泰綜合","1006","568"
"7","星洲瑞銀","268","1180"
"8","康和","147","1239"
"9","美商高盛亞","381","892"
"10","元富","796","476"
"13","威剛(3260)"
"1","元大","3255","2687"
"2","凱基","2094","2504"
"3","富邦","2083","1113"
"4","群益","1001","1302"
"5","美商高盛亞","844","1203"
"6","國泰綜合","1091","801"
"7","永豐金","875","875"
"8","摩根大通","429","1088"
"9","兆豐","896","461"
"10","元富","558","518"
"14","長科*(6548)"
"1","凱基","2866","4916"
"2","元大","3484","2875"
"3","富邦","1104","1226"
"4","國泰綜合","942","660"
"5","永豐金","750","658"
"6","星洲瑞銀","828","471"
"7","元富","573","634"
