115年03月24日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","19240","16387"
"2","凱基","6365","7348"
"3","富邦","6016","5625"
"4","永豐金","5502","5532"
"5","國泰綜合","5396","4873"
"6","群益","3497","2688"
"7","台新","2600","1880"
"8","華南永昌","2607","1813"
"9","星洲瑞銀","915","3350"
"10","統一","2097","1957"
"2","高端疫苗(6547)"
"1","元大","12300","15914"
"2","凱基","6962","8857"
"3","國票","3863","3688"
"4","富邦","3494","3404"
"5","永豐金","2880","3723"
"6","國泰綜合","2893","2535"
"7","華南永昌","1899","2072"
"8","兆豐","1517","2104"
"9","群益","1549","1553"
"10","元富","1482","1439"
"3","光洋科(1785)"
"1","富邦","8433","7363"
"2","元大","7319","7028"
"3","凱基","3959","7227"
"4","永豐金","3572","2164"
"5","摩根大通","1818","2831"
"6","華南永昌","1675","2834"
"7","統一","1907","2274"
"8","國泰綜合","2229","1834"
"9","星洲瑞銀","2189","1610"
"10","群益","1289","2192"
"4","穩懋(3105)"
"1","元大","7810","6038"
"2","凱基","4930","5770"
"3","富邦","2852","2548"
"4","永豐金","2832","2218"
"5","國泰綜合","1903","2057"
"6","摩根士丹利","712","3200"
"7","美商高盛亞","1612","2032"
"8","群益","1687","1365"
"9","統一","1375","877"
"10","華南永昌","1127","881"
"5","聯光通(4903)"
"1","元大","6861","6807"
"2","凱基","4305","4992"
"3","富邦","2303","2205"
"4","永豐金","2048","1651"
"5","群益","1835","1847"
"6","華南永昌","1774","1470"
"7","台新","718","2399"
"8","統一","1639","1463"
"9","元富","1404","1273"
"10","星洲瑞銀","1014","1217"
"6","創威(6530)"
"1","元大","7413","7483"
"2","凱基","3352","3316"
"3","富邦","2217","2121"
"4","永豐金","2069","1781"
"5","國泰綜合","1865","1655"
"6","群益","1808","1683"
"7","統一","1162","1546"
"8","台新","1090","1593"
"9","華南永昌","1070","959"
"10","元富","944","943"
"7","擎亞(8096)"
"1","元大","6512","6365"
"2","凱基","4068","3770"
"3","富邦","3219","2949"
"4","群益","2220","2244"
"5","永豐金","1814","2413"
"6","國泰綜合","1788","1680"
"7","美商高盛亞","958","1089"
"8","新光","984","1005"
"9","統一","1022","957"
"10","華南永昌","955","923"
"8","環宇-KY(4991)"
"1","元大","5508","4652"
"2","凱基","2527","3261"
"3","富邦","2491","2283"
"4","永豐金","1539","999"
"5","國泰綜合","1522","1007"
"6","群益","1011","1006"
"7","統一","691","681"
"8","美商高盛亞","582","729"
"9","華南永昌","554","693"
"10","元富","559","596"
"9","東捷(8064)"
"1","元大","4367","4864"
"2","凱基","2846","2296"
"3","富邦","1540","1611"
"4","星洲瑞銀","898","1470"
"5","摩根士丹利","1147","768"
"6","永豐金","940","915"
"7","國泰綜合","993","798"
"8","元富","620","779"
"9","摩根大通","551","828"
"10","台新","745","537"
"10","鑫科(3663)"
"1","元大","4584","3988"
"2","凱基","1711","1839"
"3","國泰綜合","1402","1012"
"4","富邦","1126","958"
"5","永豐金","972","853"
"6","群益","873","945"
"7","美商高盛亞","583","1084"
"8","兆豐","751","665"
"9","元富","543","675"
"10","統一","503","523"
"11","順達(3211)"
"1","元大","2354","2775"
"2","凱基","2059","2098"
"3","永豐金","917","1579"
"4","富邦","1153","1312"
"5","美商高盛亞","598","1745"
"6","群益","1048","1248"
"7","摩根士丹利","1573","265"
"8","國泰綜合","734","842"
"9","統一","769","757"
"10","星洲瑞銀","1187","169"
"12","宜特(3289)"
"1","元大","3861","3155"
"2","凱基","2012","1953"
"3","富邦","1900","2034"
"4","群益","1095","1108"
"5","永豐金","946","930"
"6","國泰綜合","1026","776"
"7","台新","508","1169"
"8","統一","734","642"
"9","華南永昌","563","548"
"10","元富","577","445"
"13","台嘉碩(3221)"
"1","元大","5117","4058"
"2","富邦","2278","3120"
"3","凱基","1330","1229"
"4","元富","1001","1185"
"5","國票","762","740"
"6","華南永昌","495","661"
"7","群益","695","420"
"8","永豐金","492","596"
"9","台新","355","670"
"10","摩根大通","786","45"
"14","邑昇(5291)"
"1","元大","4648","4674"
"2","凱基","1805","1898"
"3","富邦","1287","1135"
"4","群益","901","805"
"5","國泰綜合","897","808"
"6","永豐金","690","566"
"7","統一","495","644"
"8","元富","514","479"
"9","華南永昌","477","395"
"10","摩根大通","344","510"
"15","頎邦(6147)"
"1","元大","2017","2685"
"2","永豐金","1223","1235"
"3","凱基","979","1368"
"4","摩根大通","962","1228"
"5","富邦","1332","708"
"6","摩根士丹利","1323","706"
"7","美商高盛亞","633","1062"
"8","星洲瑞銀","652","963"
"9","群益","797","516"
"10","國泰綜合","719","537"
"16","協易機(4533)"
"1","元大","3219","3437"
"2","凱基","2515","1960"
"3","群益","1296","993"
"4","富邦","998","995"
"5","永豐金","842","1057"
"6","國泰綜合","702","774"
"7","華南永昌","551","582"
"8","星洲瑞銀","603","488"
"9","兆豐","477","535"
"10","台新","477","470"
"17","台燿(6274)"
"1","元大","2306","2572"
"2","凱基","1447","1954"
"3","美商高盛亞","1025","1336"
"4","摩根士丹利","1632","399"
"5","群益","928","1045"
"6","富邦","874","1063"
