115年01月20日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","47537","41723"
"2","富邦","30856","36276"
"3","凱基","15705","20353"
"4","星洲瑞銀","15809","14879"
"5","國泰綜合","15318","13007"
"6","永豐金","12459","12786"
"7","國票","7414","15586"
"8","群益","8568","9994"
"9","統一","5200","10182"
"10","元富","7167","6282"
"2","華容(5328)"
"1","元大","11226","12800"
"2","凱基","6670","5840"
"3","國泰綜合","4091","3694"
"4","富邦","3149","4580"
"5","永豐金","2666","2180"
"6","星洲瑞銀","2291","2469"
"7","群益","1985","2222"
"8","華南永昌","1777","2197"
"9","統一","909","2788"
"10","美商高盛亞","2616","1035"
"3","中探針(6217)"
"1","元大","8373","9420"
"2","凱基","7053","5988"
"3","永豐金","4492","3206"
"4","富邦","3470","3127"
"5","國泰綜合","1976","2142"
"6","群益","1854","2263"
"7","統一","1904","1366"
"8","台新","1026","2244"
"9","美商高盛亞","2193","914"
"10","兆豐","1607","1250"
"4","世界(5347)"
"1","元大","5489","7444"
"2","凱基","5092","5011"
"3","富邦","2796","6912"
"4","永豐金","2143","1609"
"5","星洲瑞銀","2705","799"
"6","摩根士丹利","3315","66"
"7","群益","1486","1859"
"8","中國信託證","281","3027"
"9","國泰綜合","1380","1783"
"10","美商高盛亞","2414","335"
"5","欣銓(3264)"
"1","元大","5366","6858"
"2","凱基","4823","5301"
"3","統一","4312","769"
"4","富邦","2867","2195"
"5","星洲瑞銀","1349","2933"
"6","永豐金","1939","2310"
"7","摩根士丹利","402","2147"
"8","群益","1334","1191"
"9","兆豐","1484","1030"
"10","摩根大通","379","2026"
"6","華星光(4979)"
"1","元大","6563","5632"
"2","凱基","3151","4322"
"3","富邦","2293","2319"
"4","永豐金","1062","1833"
"5","國泰綜合","968","1279"
"6","美商高盛亞","1094","1081"
"7","群益","1137","779"
"8","康和","1499","298"
"9","台新","985","803"
"10","星洲瑞銀","746","842"
"7","合晶(6182)"
"1","元大","5532","5025"
"2","凱基","2640","3227"
"3","國泰綜合","3151","1669"
"4","富邦","1762","2023"
"5","美商高盛亞","1785","1668"
"6","星洲瑞銀","1439","1752"
"7","永豐金","1123","1376"
"8","群益","1128","1155"
"9","元富","922","880"
"10","華南永昌","615","731"
"8","中光電(5371)"
"1","元大","4517","4652"
"2","凱基","3553","2828"
"3","富邦","1781","1593"
"4","永豐金","1486","1593"
"5","群益","991","1075"
"6","國泰綜合","890","1026"
"7","元富","915","737"
"8","統一","851","726"
"9","台新","719","709"
"10","美商高盛亞","636","775"
"9","亞電(4939)"
"1","凱基","4712","3816"
"2","元大","3681","4239"
"3","富邦","2376","2590"
"4","元富","2448","884"
"5","國泰綜合","1224","1208"
"6","永豐金","949","1198"
"7","群益","744","856"
"8","兆豐","686","696"
"9","國票","668","630"
"10","統一","622","558"
"10","品安(8088)"
"1","元大","5216","7691"
"2","富邦","2569","3344"
"3","凱基","1352","1493"
"4","永豐金","1660","1005"
"5","星洲瑞銀","950","1410"
"6","國泰綜合","1356","646"
"7","美商高盛亞","817","958"
"8","群益","849","731"
"9","華南永昌","818","621"
"10","台新","868","557"
"11","凱崴(5498)"
"1","元大","5256","4166"
"2","凱基","1891","1942"
"3","國泰綜合","1551","854"
"4","富邦","1478","902"
"5","港商野村","0","1867"
"6","永豐金","911","776"
"7","美林證券","58","1426"
"8","星洲瑞銀","429","836"
"9","元富","678","569"
"10","群益","659","559"
"12","建榮(5340)"
"1","元大","2465","3880"
"2","凱基","3988","2309"
"3","富邦","1926","2242"
"4","永豐金","1605","1682"
"5","統一","1678","1414"
"6","國票","1489","853"
"7","國泰綜合","944","890"
"8","群益","480","475"
"9","星洲瑞銀","480","400"
"10","華南永昌","240","596"
"13","穩懋(3105)"
"1","元大","3445","3411"
"2","凱基","1937","2734"
"3","富邦","1545","1433"
"4","永豐金","1260","922"
"5","國泰綜合","1188","944"
"6","美商高盛亞","1163","833"
"7","群益","708","953"
"8","星洲瑞銀","568","759"
"9","華南永昌","738","397"
"10","元富","542","525"
"14","系統電(5309)"
"1","凱基","3222","2570"
"2","元大","2670","3027"
"3","富邦","1161","2063"
"4","國泰綜合","851","988"
"5","永豐金","877","943"
"6","星洲瑞銀","1241","472"
"7","群益","673","976"
"8","元富","752","791"
"9","華南永昌","382","807"
"10","新光","333","514"
"15","方土昶(6265)"
"1","元大","3980","3580"
"2","凱基","1727","2134"
"3","國泰綜合","1543","948"
"4","富邦","1160","1327"
"5","永豐金","1168","1015"
"6","星洲瑞銀","774","954"
"7","群益","1092","523"
"8","台新","741","615"
"9","華南永昌","616","431"
"10","摩根士丹利","3","951"
"16","華電網(6163)"
"1","元大","2938","2858"
"2","凱基","2415","3254"
"3","永豐金","1308","1548"
"4","富邦","1407","1251"
"5","華南永昌","449","966"
"6","國泰綜合","856","495"
"7","群益","617","594"
"8","星洲瑞銀","630","562"
"9","統一","484","525"
"10","新光","607","326"
"17","漢磊(3707)"
"1","元大","2788","2682"
"2","凱基","2492","2050"
"3","富邦","983","1019"
"4","永豐金","872","859"
"5","美商高盛亞","635","784"
"6","華南永昌","462","785"
"7","國泰綜合","594","652"
"8","群益","707","469"
"9","統一","504","516"
"10","玉山證券","333","676"
"18","合正(5381)"
"1","元大","3297","2672"
"2","凱基","2666","1664"
"3","永豐金","1131","1023"
"4","國票","775","1053"
"5","元富","704","822"
"6","富邦","694","691"
"7","國泰綜合","306","839"
"8","群益","367","629"
"9","華南永昌","607","359"
"10","統一","511","229"
"19","長科*(6548)"
"1","元大","1954","2083"
"2","凱基","1458","2539"
"3","中國信託證","1309","292"
"4","永豐金","598","823"
"5","富邦","785","536"
"6","國泰綜合","609","428"
"7","美商高盛亞","181","754"
"8","新光","720","200"
"9","摩根大通","393","411"
"10","群益","314","471"
"20","九豪(6127)"
"1","元大","2524","2510"
"2","凱基","2018","2186"
"3","富邦","1064","1399"
"4","群益","750","636"
"5","永豐金","615","741"
"6","國泰綜合","539","422"
"7","星洲瑞銀","224","559"
