115年01月14日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","世界(5347)"
"1","元大","12272","12035"
"2","凱基","6701","7914"
"3","富邦","3796","4682"
"4","統一","3008","5035"
"5","星洲瑞銀","2468","2801"
"6","群益","1793","2810"
"7","永豐金","1811","2327"
"8","國泰綜合","2314","1804"
"9","華南永昌","1806","2116"
"10","台新","1459","2315"
"2","富喬(1815)"
"1","元大","8976","9905"
"2","凱基","4580","3994"
"3","富邦","3450","4295"
"4","國泰綜合","2665","2916"
"5","永豐金","2225","2423"
"6","星洲瑞銀","2173","1150"
"7","群益","1359","1953"
"8","統一","1269","1174"
"9","元富","1027","1370"
"10","台新","1098","1282"
"3","九豪(6127)"
"1","元大","7023","8576"
"2","富邦","6472","5802"
"3","凱基","4114","3901"
"4","國票","1850","2030"
"5","永豐金","1643","1836"
"6","國泰綜合","1599","1507"
"7","統一","2148","894"
"8","群益","1449","1357"
"9","華南永昌","1241","1357"
"10","新光","937","842"
"4","合晶(6182)"
"1","元大","8056","7406"
"2","凱基","4713","5963"
"3","富邦","2427","3362"
"4","永豐金","2343","1697"
"5","國泰綜合","1849","1515"
"6","群益","1465","1787"
"7","元富","2019","966"
"8","星洲瑞銀","1292","1635"
"9","美商高盛亞","1205","1567"
"10","玉山證券","1265","1170"
"5","台半(5425)"
"1","元大","8741","7527"
"2","凱基","3798","6902"
"3","富邦","3086","1942"
"4","群益","2406","1914"
"5","永豐金","1924","1659"
"6","國泰綜合","2192","1270"
"7","華南永昌","1490","1454"
"8","元富","1733","948"
"9","台新","878","1580"
"10","統一","736","1410"
"6","蜜望實(8043)"
"1","元大","14388","11242"
"2","富邦","5664","4296"
"3","凱基","3749","3355"
"4","統一","1781","1816"
"5","永豐金","1500","1675"
"6","國泰綜合","1130","1910"
"7","群益","670","1091"
"8","元富","867","853"
"9","國票","676","999"
"10","星洲瑞銀","685","898"
"7","穩懋(3105)"
"1","元大","6338","6702"
"2","凱基","4635","4368"
"3","富邦","2612","2797"
"4","永豐金","2075","2244"
"5","國泰綜合","1799","2372"
"6","星洲瑞銀","1738","2083"
"7","群益","1393","1402"
"8","華南永昌","1665","867"
"9","玉山證券","1319","938"
"10","美商高盛亞","851","1356"
"8","華電網(6163)"
"1","元大","6771","6619"
"2","凱基","4834","5045"
"3","富邦","2377","2165"
"4","永豐金","2092","2424"
"5","國泰綜合","1491","1857"
"6","群益","1747","1452"
"7","台新","1240","1029"
"8","華南永昌","1247","1009"
"9","統一","851","1207"
"10","兆豐","970","872"
"9","信昌電(6173)"
"1","元大","4125","6119"
"2","富邦","5322","3061"
"3","凱基","3924","2643"
"4","統一","1799","1596"
"5","永豐金","1363","1775"
"6","華南永昌","1332","1250"
"7","國泰綜合","846","1421"
"8","國票","1415","743"
"9","群益","717","1418"
"10","星洲瑞銀","970","586"
"10","茂迪(6244)"
"1","元大","6003","5276"
"2","富邦","3805","3231"
"3","凱基","2972","3990"
"4","國泰綜合","1345","1517"
"5","群益","1205","1386"
"6","美商高盛亞","942","1363"
"7","永豐金","978","1311"
"8","玉山證券","907","1032"
"9","元富","1014","733"
"10","華南永昌","1020","660"
"11","光頡(3624)"
"1","元大","5470","5234"
"2","凱基","2189","2770"
"3","富邦","1720","1598"
"4","永豐金","1306","1924"
"5","統一","1246","1355"
"6","國泰綜合","1432","1064"
"7","群益","1239","1038"
"8","華南永昌","845","842"
"9","元富","763","840"
"10","台新","746","602"
"12","華容(5328)"
"1","富邦","6338","2040"
"2","元大","1792","4787"
"3","凱基","3802","1574"
"4","統一","1388","654"
"5","永豐金","454","1339"
"6","群益","696","965"
"7","國泰綜合","468","1095"
"8","國票","1127","312"
"9","玉山證券","288","1135"
"10","華南永昌","333","850"
"13","金山電(8042)"
"1","元大","2787","4079"
"2","富邦","4261","2011"
"3","凱基","2242","1693"
"4","統一","2202","1260"
"5","國泰綜合","885","1049"
"6","永豐金","928","985"
"7","華南永昌","547","1177"
"8","國票","1430","237"
"9","群益","457","782"
"10","星洲瑞銀","453","752"
"14","東捷(8064)"
"1","元大","3388","2832"
"2","凱基","1795","2485"
"3","富邦","1095","1532"
"4","華南永昌","581","1169"
"5","群益","615","786"
"6","國泰綜合","838","448"
"7","星洲瑞銀","713","539"
"8","統一","447","659"
"9","永豐金","580","524"
"10","兆豐","520","428"
"15","中美晶(5483)"
"1","元大","2556","2354"
"2","凱基","1197","2278"
"3","美商高盛亞","1076","861"
"4","富邦","874","723"
"5","群益","719","829"
"6","星洲瑞銀","750","603"
"7","統一","470","689"
"8","國泰綜合","648","503"
"9","永豐金","591","541"
"10","台新","349","687"
"16","品安(8088)"
"1","元大","2650","2663"
"2","富邦","1128","1342"
"3","凱基","679","1010"
"4","國泰綜合","885","522"
"5","群益","557","537"
"6","永豐金","586","497"
"7","華南永昌","510","554"
"8","美商高盛亞","516","517"
"9","星洲瑞銀","251","611"
"10","元富","297","457"
"17","千如(3236)"
"1","元大","1430","2781"
"2","富邦","2736","1117"
"3","凱基","1105","1174"
"4","統一","1344","248"
"5","國票","1251","117"
"6","群益","425","881"
"7","永豐金","535","637"
"8","國泰綜合","335","670"
"9","華南永昌","164","444"
"10","美林證券","456","78"
"18","環球晶(6488)"
"1","元大","1910","2272"
"2","凱基","2105","1354"
"3","富邦","882","1129"
"4","統一","1130","332"
"5","國泰綜合","386","566"
"6","美商高盛亞","755","143"
"7","永豐金","192","668"
"8","群益","416","357"
"9","華南永昌","263","428"
"10","星洲瑞銀","354","328"
"19","佳邦(6284)"
"1","元大","3925","1833"
"2","富邦","2126","1536"
"3","凱基","1165","895"
"4","群益","1171","661"
"5","永豐金","288","768"
"6","兆豐","155","784"
"7","華南永昌","166","768"
"8","國泰綜合","150","405"
"9","元富","133","390"
"10","台新","152","356"
