115年03月10日 截至10:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"2","凱基","800","381"
"3","統一","556","168"
"4","兆豐","297","319"
"5","華南永昌","375","107"
"6","富邦","151","239"
"7","摩根士丹利","28","358"
"8","群益","179","198"
"9","中國信託證","308","52"
"10","星洲瑞銀","71","274"
"14","聯亞(3081)"
"1","元大","986","1070"
"2","凱基","354","368"
"3","富邦","278","352"
"4","美商高盛亞","207","363"
"5","國泰綜合","302","222"
"6","永豐金","238","221"
"7","群益","235","156"
"8","摩根士丹利","82","280"
"9","美林證券","46","222"
"10","元富","156","112"
"15","廣穎(4973)"
"1","凱基","1293","928"
"2","元大","915","628"
"3","富邦","432","782"
"4","群益","160","234"
"5","永豐金","113","269"
"6","統一","134","216"
"7","玉山證券","152","121"
"8","國泰綜合","149","87"
"9","國票","88","146"
"10","元富","119","95"
"16","宏捷科(8086)"
"1","元大","818","731"
"2","凱基","438","538"
"3","摩根士丹利","53","587"
"4","富邦","379","241"
"5","永豐金","200","326"
"6","中國信託證","94","411"
"7","群益","188","204"
"8","元富","283","105"
"9","摩根大通","131","194"
"10","統一","73","249"
"17","東捷(8064)"
"1","元大","790","705"
"2","凱基","650","385"
"3","群益","303","343"
"4","永豐金","384","94"
"5","統一","248","218"
"6","國泰綜合","218","230"
"7","美林證券","61","314"
"8","富邦","211","141"
"9","華南永昌","197","70"
"10","摩根士丹利","13","252"
"18","富喬(1815)"
"1","永豐金","173","1003"
"2","統一","344","601"
"3","元大","504","402"
"4","凱基","347","456"
"5","富邦","452","338"
"6","群益","361","91"
"7","兆豐","211","80"
"8","華南永昌","100","184"
"9","摩根士丹利","127","109"
"10","國泰綜合","171","55"
"19","群聯(8299)"
"1","元大","554","840"
"2","富邦","334","370"
"3","凱基","354","283"
"4","美商高盛亞","426","143"
"5","永豐金","132","363"
"6","星洲瑞銀","285","175"
"7","國泰綜合","171","148"
"8","國票","245","59"
"9","摩根大通","126","144"
"10","群益","118","143"
"20","晟德(4123)"
"1","元大","1013","630"
"2","凱基","196","527"
"3","摩根大通","11","654"
"4","富邦","308","170"
"5","統一","296","150"
"6","群益","176","248"
"7","永豐金","134","268"
"8","星洲瑞銀","105","228"
"9","美商高盛亞","17","246"
"10","國泰綜合","182","46"
"21","建榮(5340)"
"1","富邦","1528","335"
"2","元大","690","798"
"3","凱基","304","290"
"4","永豐金","57","466"
"5","元富","192","231"
"6","群益","109","300"
"7","國泰綜合","39","219"
"8","兆豐","154","49"
"9","台新","87","94"
"10","統一","47","118"
"22","港建*(3093)"
"1","元大","849","778"
"2","凱基","262","449"
"3","群益","214","260"
"4","富邦","263","182"
"5","永豐金","224","189"
"6","兆豐","184","211"
"7","華南永昌","126","152"
"8","元富","171","100"
"9","國泰綜合","154","105"
"10","統一","72","150"
"23","協易機(4533)"
"1","元大","941","780"
"2","凱基","223","486"
"3","永豐金","180","229"
"4","富邦","183","217"
"5","國泰綜合","177","69"
"6","統一","74","164"
"7","群益","89","131"
"8","美林證券","20","196"
"9","台新","127","55"
"10","第一金證券","101","55"
"24","世紀*(5314)"
"1","元大","557","570"
"2","富邦","449","147"
"3","凱基","108","406"
"4","台新","227","96"
"5","永豐金","214","86"
"6","元富","63","173"
"7","美林證券","112","111"
"8","摩根大通","70","90"
"9","國泰綜合","86","58"
"10","第一金證券","20","120"
"25","雙鴻(3324)"
"1","元大","543","522"
"2","凱基","263","337"
"3","星洲瑞銀","110","271"
"4","美商高盛亞","197","151"
"5","國泰綜合","180","145"
"6","富邦","130","153"
"7","永豐金","125","128"
"8","統一","113","108"
"9","群益","91","109"
"10","元富","141","43"
"26","智通*(8932)"
"1","元大","361","269"
"2","凱基","124","387"
"3","國票","466","12"
"4","群益","235","201"
"5","國泰綜合","106","199"
"6","富邦","146","112"
"7","美林證券","0","254"
"8","美商高盛亞","120","134"
"9","摩根大通","121","100"
"10","元富","32","185"
"27","三圓(4416)"
"1","華南永昌","53","2537"
"2","永豐金","1137","2"
"3","富邦","319","1"
"4","元大","273","0"
"5","凱基","163","0"
"6","台新","72","0"
"7","國票","67","0"
"8","新光","59","4"
"9","統一","56","0"
"10","兆豐","48","2"
"28","均豪(5443)"
"1","元大","644","597"
"2","凱基","361","205"
"3","美商高盛亞","224","204"
"4","富邦","174","212"
"5","國泰綜合","90","134"
"6","兆豐","127","64"
"7","群益","88","97"
"8","永豐金","87","96"
"9","星洲瑞銀","49","122"
"10","統一","75","91"
"29","穩懋(3105)"
"1","凱基","312","509"
"2","富邦","269","368"
"3","元大","334","260"
"4","統一","296","208"
"5","永豐金","146","236"
"6","摩根士丹利","157","105"
"7","群益","113","144"
"8","國票","143","45"
"9","元富","60","116"
"10","兆豐","92","66"
"30","亞通(6179)"
"1","凱基","407","527"
"2","元大","323","355"
"3","新光","606","20"
"4","群益","77","285"
"5","統一","250","38"
"6","富邦","109","118"
"7","第一金證券","116","77"
"8","兆豐","90","96"
"9","永豐金","63","122"
"10","國泰綜合","81","94"
"共300筆"
