115年03月23日 截至10:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"2","富邦","480","494"
"3","凱基","357","545"
"4","永豐金","399","427"
"5","群益","426","394"
"6","台新","501","211"
"7","國泰綜合","333","326"
"8","美商高盛亞","255","276"
"9","元富","274","247"
"10","華南永昌","296","181"
"18","萬潤(6187)"
"1","元大","1456","1319"
"2","凱基","669","1353"
"3","富邦","476","499"
"4","國泰綜合","593","291"
"5","星洲瑞銀","314","561"
"6","群益","318","260"
"7","永豐金","312","220"
"8","港商野村","292","214"
"9","台新","201","233"
"10","統一","145","188"
"19","台嘉碩(3221)"
"1","元大","1260","1369"
"2","凱基","1033","694"
"3","富邦","642","963"
"4","元富","151","381"
"5","美商高盛亞","327","204"
"6","群益","252","277"
"7","星洲瑞銀","400","57"
"8","永豐金","178","245"
"9","國泰綜合","177","235"
"10","新光","109","300"
"20","協禧(3071)"
"1","元大","1441","1265"
"2","凱基","688","615"
"3","統一","380","468"
"4","富邦","454","273"
"5","群益","291","343"
"6","國泰綜合","276","302"
"7","新光","362","145"
"8","華南永昌","163","329"
"9","永豐金","236","209"
"10","元富","182","178"
"21","茂迪(6244)"
"1","元大","933","1171"
"2","凱基","838","593"
"3","富邦","356","364"
"4","美商高盛亞","363","263"
"5","群益","267","271"
"6","國泰綜合","238","294"
"7","永豐金","159","311"
"8","第一金證券","98","279"
"9","華南永昌","178","148"
"10","統一","114","171"
"22","合晶(6182)"
"1","元大","1185","1157"
"2","凱基","428","951"
"3","摩根士丹利","365","731"
"4","富邦","315","288"
"5","國泰綜合","366","154"
"6","群益","249","207"
"7","永豐金","267","138"
"8","美商高盛亞","174","202"
"9","玉山證券","215","136"
"10","星洲瑞銀","190","114"
"23","金居(8358)"
"1","元大","1043","1283"
"2","凱基","672","500"
"3","富邦","491","275"
"4","國泰綜合","285","382"
"5","永豐金","257","408"
"6","群益","305","162"
"7","美林證券","310","95"
"8","統一","83","305"
"9","上海匯豐","0","330"
"10","摩根士丹利","82","245"
"24","順達(3211)"
"1","元大","886","641"
"2","凱基","463","775"
"3","永豐金","511","381"
"4","群益","226","314"
"5","富邦","313","170"
"6","國泰綜合","373","90"
"7","元富","152","292"
"8","美商高盛亞","133","284"
"9","台新","192","107"
"10","華南永昌","156","115"
"25","威剛(3260)"
"1","元大","639","587"
"2","凱基","499","287"
"3","永豐金","300","412"
"4","富邦","282","421"
"5","群益","197","440"
"6","統一","207","272"
"7","美商高盛亞","294","97"
"8","元富","276","110"
"9","摩根士丹利","235","69"
"10","兆豐","189","108"
"26","閎康(3587)"
"1","元大","753","935"
"2","元富","1131","187"
"3","凱基","447","544"
"4","富邦","449","332"
"5","永豐金","281","214"
"6","群益","154","220"
"7","統一","86","212"
"8","國票","22","269"
"9","國泰綜合","108","183"
"10","兆豐","127","133"
"27","東典光電(6588)"
"1","元大","896","872"
"2","凱基","400","770"
"3","富邦","415","328"
"4","群益","266","267"
"5","永豐金","188","193"
"6","國泰綜合","197","130"
"7","美林證券","140","165"
"8","華南永昌","156","142"
"9","玉山證券","148","96"
"10","摩根大通","127","108"
"28","邑昇(5291)"
"1","元大","844","924"
"2","凱基","609","424"
"3","富邦","514","392"
"4","元富","280","311"
"5","群益","294","262"
"6","永豐金","188","198"
"7","統一","238","111"
"8","華南永昌","212","115"
"9","國泰綜合","114","144"
"10","兆豐","42","174"
"29","良維(6290)"
"1","凱基","745","515"
"2","元大","624","383"
"3","永豐金","366","568"
"4","美商高盛亞","226","393"
"5","統一","108","410"
"6","富邦","227","228"
"7","群益","227","207"
"8","國泰綜合","252","114"
"9","星洲瑞銀","186","169"
"10","美林證券","61","276"
"30","前鼎(4908)"
"1","元大","915","739"
"2","凱基","426","516"
"3","美商高盛亞","182","341"
"4","國泰綜合","322","189"
"5","華南永昌","195","312"
"6","富邦","264","209"
"7","摩根大通","194","260"
"8","群益","198","227"
"9","台新","182","154"
"10","永豐金","163","151"
"共300筆"
