115年02月11日 截至13:46止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","11132","18724"
"2","凱基","14654","6126"
"3","富邦","10202","7811"
"4","統一","8051","2683"
"5","永豐金","4000","4962"
"6","群益","2766","4774"
"7","國泰綜合","1812","5671"
"8","國票","3945","1082"
"9","華南永昌","1323","3128"
"10","星洲瑞銀","3256","617"
"2","穩懋(3105)"
"1","元大","6188","5652"
"2","凱基","3346","3705"
"3","美林證券","960","3277"
"4","富邦","2081","1654"
"5","國泰綜合","1724","1982"
"6","永豐金","1654","1659"
"7","星洲瑞銀","1252","1187"
"8","群益","1293","1117"
"9","摩根士丹利","966","1444"
"10","美商高盛亞","1390","741"
"3","建榮(5340)"
"1","元大","5662","5124"
"2","凱基","2040","2274"
"3","富邦","1890","2040"
"4","永豐金","1746","1786"
"5","國泰綜合","1742","1729"
"6","群益","1158","1311"
"7","台新","1369","969"
"8","美商高盛亞","803","1122"
"9","華南永昌","982","837"
"10","兆豐","1031","686"
"4","茂迪(6244)"
"1","元大","4123","3533"
"2","富邦","1871","1552"
"3","凱基","1435","1696"
"4","群益","1198","1087"
"5","星洲瑞銀","881","1317"
"6","國泰綜合","1168","993"
"7","永豐金","980","974"
"8","美商高盛亞","472","1234"
"9","台新","671","752"
"10","華南永昌","784","601"
"5","凱崴(5498)"
"1","元大","3686","3158"
"2","凱基","1571","1908"
"3","富邦","1347","1102"
"4","國泰綜合","1057","1047"
"5","永豐金","709","779"
"6","華南永昌","717","492"
"7","統一","532","449"
"8","摩根大通","244","736"
"9","美商高盛亞","312","652"
"10","群益","542","380"
"6","華星光(4979)"
"1","元大","3114","2759"
"2","凱基","1719","1413"
"3","富邦","1026","1172"
"4","永豐金","927","872"
"5","國泰綜合","909","782"
"6","群益","713","574"
"7","台新","439","556"
"8","元富","430","433"
"9","兆豐","436","401"
"10","華南永昌","387","434"
"7","中美晶(5483)"
"1","元大","3117","1890"
"2","凱基","1140","1838"
"3","美商高盛亞","74","1934"
"4","摩根士丹利","36","1629"
"5","永豐金","937","464"
"6","星洲瑞銀","171","1139"
"7","富邦","944","281"
"8","群益","604","483"
