115年03月11日 截至10:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","光洋科(1785)"
"1","元大","10450","11162"
"2","凱基","5445","6564"
"3","富邦","3521","2873"
"4","國泰綜合","2509","1897"
"5","永豐金","2431","1710"
"6","群益","1848","1730"
"7","統一","1018","2521"
"8","星洲瑞銀","1240","2005"
"9","美商高盛亞","1927","1251"
"10","元富","1133","1314"
"2","擎亞(8096)"
"1","元大","6151","6211"
"2","凱基","2449","3529"
"3","永豐金","1951","2273"
"4","富邦","1920","1537"
"5","群益","1467","1622"
"6","國泰綜合","1765","1189"
"7","美商高盛亞","1395","717"
"8","台新","897","679"
"9","華南永昌","703","727"
"10","統一","483","884"
"3","威剛(3260)"
"1","元大","4852","4792"
"2","凱基","2778","2277"
"3","國泰綜合","1301","1248"
"4","富邦","1180","1160"
"5","群益","953","941"
"6","永豐金","817","1029"
"7","元富","558","848"
"8","美商高盛亞","720","486"
"9","兆豐","556","647"
"10","星洲瑞銀","701","451"
"4","鈺創(5351)"
"1","元大","4501","4040"
"2","凱基","1438","1926"
"3","富邦","1147","1129"
"4","國泰綜合","1049","686"
"5","群益","760","895"
"6","永豐金","803","682"
"7","華南永昌","895","422"
"8","摩根士丹利","314","863"
"9","元富","407","682"
"10","兆豐","412","584"
"5","茂迪(6244)"
"1","元大","2805","3125"
"2","凱基","1758","1714"
"3","富邦","1070","1358"
"4","國泰綜合","784","867"
"5","群益","840","785"
"6","永豐金","517","900"
"7","星洲瑞銀","585","386"
"8","華南永昌","457","469"
"9","統一","311","614"
"10","美商高盛亞","546","361"
"6","欣銓(3264)"
"1","元大","1924","2316"
"2","凱基","1165","1508"
"3","富邦","1152","509"
"4","群益","1118","310"
"5","國泰綜合","408","361"
"6","元富","533","224"
"7","星洲瑞銀","159","573"
"8","永豐金","347","336"
"9","摩根大通","180","500"
"10","美商高盛亞","273","324"
"7","建榮(5340)"
"1","元大","2105","2020"
"2","凱基","1296","1159"
"3","富邦","692","851"
"4","永豐金","667","568"
"5","國泰綜合","702","503"
"6","群益","498","586"
"7","華南永昌","455","321"
