115年01月02日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","方土昶(6265)"
"1","元大","13367","9930"
"2","凱基","5516","7300"
"3","永豐金","3286","4414"
"4","富邦","3502","3057"
"5","國泰綜合","4212","2176"
"6","群益","2525","2133"
"7","統一","950","2990"
"8","元富","1801","1960"
"9","美商高盛亞","1814","1725"
"10","兆豐","1587","1631"
"2","金居(8358)"
"1","元大","5822","8480"
"2","永豐金","4939","3496"
"3","富邦","3129","3862"
"4","國泰綜合","2813","2991"
"5","群益","2967","2718"
"6","凱基","2202","2791"
"7","摩根大通","1628","2181"
"8","元富","1208","1886"
"9","台新","1413","1461"
"10","統一","1279","1240"
"3","富喬(1815)"
"1","元大","9369","6627"
"2","凱基","3820","6754"
"3","國泰綜合","3096","4744"
"4","富邦","4151","2982"
"5","永豐金","2295","1697"
"6","美商高盛亞","0","3512"
"7","群益","2212","1281"
"8","統一","1114","1738"
"9","華南永昌","1689","686"
"10","玉山證券","1600","426"
"4","欣銓(3264)"
"1","元大","7720","6341"
"2","星洲瑞銀","3606","5532"
"3","凱基","2163","3879"
"4","富邦","2664","2765"
"5","永豐金","2521","1571"
"6","國泰綜合","2195","1585"
"7","群益","1953","1427"
"8","國票","1214","1760"
"9","兆豐","1362","1415"
"10","統一","1214","1242"
"5","光頡(3624)"
"1","元大","8354","7568"
"2","凱基","3626","4297"
"3","富邦","2656","4252"
"4","群益","1959","2238"
"5","永豐金","1872","1609"
"6","國泰綜合","1987","1477"
"7","華南永昌","1325","1584"
"8","統一","1141","1384"
"9","元富","1143","1249"
"10","兆豐","1117","965"
"6","鈺創(5351)"
"1","元大","5168","7226"
"2","富邦","5665","3318"
"3","凱基","4799","3700"
"4","華南永昌","2325","1144"
"5","國泰綜合","1243","1854"
"6","永豐金","873","2050"
"7","港商野村","2605","44"
"8","群益","962","1562"
"9","星洲瑞銀","1472","782"
"10","元富","835","1177"
"7","九豪(6127)"
"1","元大","5675","4458"
"2","凱基","1588","1767"
"3","富邦","1552","1726"
"4","群益","909","1198"
"5","國泰綜合","589","991"
"6","永豐金","588","828"
"7","華南永昌","464","745"
"8","康和","806","176"
"9","元富","404","565"
"10","港商野村","960","0"
"8","千如(3236)"
"1","元大","3560","3705"
"2","凱基","1690","1781"
"3","富邦","964","1090"
"4","國泰綜合","754","828"
"5","永豐金","531","953"
"6","群益","654","716"
"7","美商高盛亞","750","564"
"8","台新","480","459"
"9","新光","444","483"
"10","華南永昌","446","436"
"9","華星光(4979)"
"1","元大","2778","2523"
"2","凱基","1393","1672"
"3","富邦","953","1186"
"4","永豐金","986","1088"
"5","國泰綜合","1084","663"
"6","美商高盛亞","677","760"
"7","華南永昌","530","731"
"8","群益","543","696"
"9","統一","584","438"
"10","元富","525","375"
"10","東捷(8064)"
"1","元大","2129","1947"
"2","凱基","1866","1889"
"3","美商高盛亞","571","909"
"4","富邦","834","609"
"5","群益","619","769"
"6","國泰綜合","688","416"
"7","永豐金","552","511"
"8","星洲瑞銀","284","624"
"9","元富","397","483"
"10","華南永昌","379","269"
"11","信昌電(6173)"
"1","元大","1844","2313"
"2","凱基","1452","1084"
"3","富邦","909","937"
"4","永豐金","391","702"
"5","群益","518","499"
"6","統一","474","518"
"7","國泰綜合","356","571"
"8","華南永昌","388","477"
"9","星洲瑞銀","450","409"
"10","元富","333","416"
"12","鉅橡(8074)"
"1","元大","1639","1806"
"2","凱基","1197","1675"
"3","富邦","1095","859"
"4","華南永昌","655","754"
"5","國泰綜合","674","361"
"6","兆豐","408","544"
"7","永豐金","401","450"
"8","群益","406","421"
"9","星洲瑞銀","260","392"
"10","台新","363","202"
"13","佶優(5452)"
"1","元大","1719","1900"
"2","凱基","1781","1469"
"3","富邦","1235","1275"
"4","新光","534","610"
"5","永豐金","575","358"
"6","群益","461","340"
"7","華南永昌","398","272"
"8","國泰綜合","332","328"
"9","兆豐","160","399"
"10","元富","245","253"
"14","漢科(3402)"
"1","元大","2066","1644"
"2","凱基","1242","1560"
"3","富邦","806","1326"
"4","永豐金","535","497"
"5","群益","478","547"
"6","國泰綜合","497","320"
"7","華南永昌","353","376"
"8","美商高盛亞","327","377"
"9","統一","328","353"
"10","元富","252","356"
"15","蜜望實(8043)"
"1","元大","2160","2549"
"2","富邦","880","831"
"3","國泰綜合","629","630"
"4","凱基","504","526"
"5","星洲瑞銀","559","448"
"6","群益","523","403"
"7","永豐金","372","447"
"8","新光","369","359"
"9","美商高盛亞","382","341"
"10","統一","222","326"
"16","匯鑽科(8431)"
"1","元大","1820","1768"
"2","凱基","1662","1317"
"3","永豐金","374","947"
"4","富邦","619","677"
"5","元富","360","574"
"6","國泰綜合","371","508"
"7","群益","427","409"
"8","兆豐","355","405"
"9","統一","324","277"
"10","新光","237","297"
"17","穩懋(3105)"
"1","元大","1707","1095"
"2","凱基","1014","989"
"3","富邦","656","474"
"4","國泰綜合","505","467"
"5","永豐金","517","357"
"6","大和國泰","0","832"
"7","群益","297","451"
"8","元富","291","407"
"9","星洲瑞銀","239","437"
"10","華南永昌","213","276"
"18","光洋科(1785)"
"1","元大","1640","1274"
"2","凱基","1177","1262"
"3","富邦","643","581"
"4","永豐金","458","600"
"5","群益","365","367"
"6","國泰綜合","347","258"
"7","元富","255","346"
"8","星洲瑞銀","317","220"
"9","摩根士丹利","144","377"
"10","統一","161","354"
"19","擎亞(8096)"
"1","元大","1781","1527"
"2","凱基","1489","1122"
"3","富邦","581","659"
"4","群益","355","637"
"5","國泰綜合","344","503"
"6","永豐金","399","302"
"7","台新","292","340"
"8","統一","226","209"
"9","玉山證券","179","253"
"10","美林證券","333","98"
"20","長科*(6548)"
"1","元大","1496","1677"
"2","凱基","818","1371"
"3","元富","1261","177"
"4","富邦","377","418"
"5","國泰綜合","341","391"
"6","群益","409","316"
"7","美商高盛亞","293","371"
"8","永豐金","250","400"
"9","星洲瑞銀","237","251"
"10","摩根士丹利","373","79"
"21","台特化(4772)"
"1","元大","1171","1468"
"2","凱基","1541","1002"
"3","富邦","704","750"
"4","統一","357","293"
"5","國泰綜合","254","393"
"6","群益","268","344"
"7","永豐金","229","380"
"8","台新","366","237"
"9","摩根士丹利","567","8"
"10","美商高盛亞","322","159"
"22","華電網(6163)"
"1","元大","1528","1490"
"2","凱基","1267","1292"
"3","永豐金","487","519"
"4","國泰綜合","454","379"
"5","富邦","431","369"
"6","兆豐","381","365"
"7","統一","550","183"
"8","華南永昌","237","245"
"9","美商高盛亞","133","341"
"10","群益","252","221"
"23","中美晶(5483)"
"1","元大","1312","1183"
"2","凱基","1135","791"
"3","富邦","857","623"
"4","國泰綜合","500","347"
"5","永豐金","318","444"
"6","統一","127","409"
"7","華南永昌","287","231"
"8","港商野村","305","179"
"9","新光","143","334"
"10","美商高盛亞","134","318"
"24","華容(5328)"
"1","元大","1066","1394"
"2","凱基","1240","619"
"3","富邦","301","565"
"4","美商高盛亞","544","314"
"5","國泰綜合","308","468"
"6","永豐金","171","484"
"7","群益","252","359"
"8","華南永昌","231","324"
"9","美林證券","522","0"
"10","星洲瑞銀","282","171"
"25","湧德(3689)"
"1","元大","1216","1439"
"2","凱基","1119","1010"
"3","富邦","482","598"
"4","元富","496","281"
"5","美商高盛亞","447","170"
"6","永豐金","276","303"
"7","統一","237","240"
"8","新光","324","149"
"9","群益","150","307"
"10","台新","188","259"
"26","由田(3455)"
"1","元大","872","1139"
"2","富邦","1054","758"
"3","凱基","774","884"
"4","永豐金","541","314"
"5","群益","421","291"
"6","華南永昌","224","424"
"7","元富","272","264"
"8","統一","241","169"
"9","國泰綜合","235","117"
"10","兆豐","112","231"
"27","台燿(6274)"
"1","元大","1062","563"
"2","凱基","475","787"
"3","星洲瑞銀","131","773"
"4","富邦","505","214"
"5","摩根士丹利","33","671"
"6","國泰綜合","518","161"
"7","美商高盛亞","72","496"
"8","永豐金","312","176"
"9","群益","276","164"
"10","元富","316","104"
"28","鑫科(3663)"
"1","凱基","884","1035"
"2","元大","999","911"
"3","富邦","488","462"
"4","元富","379","392"
"5","群益","406","272"
"6","永豐金","236","302"
"7","華南永昌","280","225"
"8","美商高盛亞","263","201"
"9","國泰綜合","179","263"
"10","統一","139","182"
"29","鑫聯大投控(3709)"
"1","元大","1382","1095"
"2","富邦","844","794"
"3","凱基","925","490"
"4","統一","332","632"
"5","兆豐","30","569"
"6","群益","187","325"
"7","美林證券","408","52"
"8","永豐金","173","198"
"9","華南永昌","113","181"
"10","港商野村","284","0"
"30","上詮(3363)"
"1","元大","975","833"
"2","凱基","610","762"
"3","富邦","417","379"
"4","永豐金","468","185"
"5","元富","190","411"
"6","群益","267","275"
"7","國泰綜合","346","142"
"8","星洲瑞銀","90","332"
"9","美商高盛亞","230","181"
"10","華南永昌","191","193"
"共300筆"
