115年03月24日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"10","統一","451","635"
"8","東捷(8064)"
"1","元大","3877","4047"
"2","凱基","2279","2050"
"3","富邦","1395","1362"
"4","星洲瑞銀","708","1397"
"5","永豐金","867","747"
"6","國泰綜合","870","598"
"7","摩根士丹利","592","721"
"8","元富","580","631"
"9","台新","686","464"
"10","華南永昌","527","562"
"9","台嘉碩(3221)"
"1","元大","4757","3979"
"2","富邦","2278","3066"
"3","凱基","1330","1200"
"4","元富","1001","1173"
"5","國票","762","710"
"6","華南永昌","495","654"
"7","群益","695","412"
"8","永豐金","492","583"
"9","台新","355","660"
"10","摩根大通","786","45"
"10","環宇-KY(4991)"
"1","元大","4370","3846"
"2","凱基","1859","2424"
"3","富邦","2088","1694"
"4","永豐金","1119","716"
"5","國泰綜合","924","837"
"6","群益","752","815"
"7","統一","497","487"
"8","華南永昌","345","568"
"9","美商高盛亞","453","457"
"10","元富","422","461"
"11","宜特(3289)"
"1","元大","3233","2634"
"2","凱基","1490","1649"
"3","富邦","1493","1410"
"4","群益","861","915"
"5","永豐金","783","759"
"6","台新","431","1009"
"7","國泰綜合","908","503"
"8","統一","437","556"
"9","華南永昌","510","457"
"10","元富","452","343"
"12","順達(3211)"
"1","元大","1786","2109"
"2","凱基","1599","1439"
"3","美商高盛亞","421","1649"
"4","群益","934","965"
"5","永豐金","691","1141"
"6","富邦","609","809"
"7","摩根士丹利","1139","227"
"8","國泰綜合","580","595"
"9","統一","499","631"
"10","星洲瑞銀","904","157"
"13","邑昇(5291)"
"1","元大","3907","3929"
"2","凱基","1365","1633"
"3","富邦","976","874"
"4","國泰綜合","731","607"
"5","群益","726","576"
"6","統一","420","515"
"7","永豐金","524","390"
"8","元富","446","401"
"9","台企銀","17","636"
"10","華南永昌","336","269"
"14","鑫科(3663)"
"1","元大","3488","2817"
"2","凱基","914","1516"
"3","國泰綜合","1191","411"
"4","富邦","775","593"
"5","群益","566","703"
"6","美商高盛亞","366","896"
"7","永豐金","648","506"
"8","兆豐","548","342"
"9","元富","380","406"
"10","統一","277","430"
"15","華電網(6163)"
"1","元大","2723","2799"
"2","凱基","1740","1912"
"3","富邦","783","906"
"4","永豐金","760","836"
"5","群益","708","864"
"6","國泰綜合","697","410"
"7","兆豐","510","264"
"8","美商高盛亞","345","373"
"9","華南永昌","399","272"
"10","統一","300","332"
"16","九豪(6127)"
"1","元大","2604","2556"
"2","凱基","1188","1471"
"3","富邦","1005","778"
"4","國泰綜合","693","834"
"5","永豐金","569","793"
"6","群益","469","543"
"7","國票","305","534"
"8","兆豐","513","250"
"9","中國信託證","229","453"
"10","華南永昌","388","285"
"17","頎邦(6147)"
"1","元大","1598","2053"
"2","摩根大通","915","984"
"3","永豐金","915","872"
"4","凱基","715","980"
"5","富邦","817","514"
"6","星洲瑞銀","339","839"
"7","美商高盛亞","404","699"
"8","群益","688","382"
"9","摩根士丹利","505","549"
"10","國泰綜合","610","370"
"18","華星光(4979)"
"1","元大","2317","2108"
"2","凱基","1121","1437"
"3","國泰綜合","803","704"
"4","美商高盛亞","704","720"
"5","富邦","624","686"
"6","永豐金","624","666"
"7","元富","423","426"
"8","群益","336","439"
"9","兆豐","438","273"
"10","星洲瑞銀","354","345"
"19","協易機(4533)"
"1","元大","2028","2101"
"2","凱基","1820","1531"
"3","群益","885","824"
"4","富邦","702","712"
"5","永豐金","497","727"
"6","國泰綜合","472","490"
"7","台新","390","351"
"8","華南永昌","324","357"
"9","星洲瑞銀","304","337"
"10","兆豐","387","242"
"20","台燿(6274)"
"1","元大","1507","1749"
"2","凱基","819","1437"
"3","美商高盛亞","757","880"
"4","摩根士丹利","1024","316"
"5","群益","585","699"
"6","富邦","586","496"
"7","國泰綜合","573","398"
"8","永豐金","440","385"
"9","星洲瑞銀","415","361"
"10","元富","311","437"
"21","金居(8358)"
"1","元大","1900","1840"
"2","凱基","843","1247"
"3","永豐金","680","760"
"4","群益","492","643"
"5","國泰綜合","650","423"
"6","富邦","572","437"
"7","摩根士丹利","528","417"
"8","美商高盛亞","464","425"
"9","兆豐","284","299"
"10","台新","308","252"
"22","萬潤(6187)"
"1","元大","1648","1553"
"2","凱基","1085","999"
"3","星洲瑞銀","909","615"
"4","國泰綜合","802","645"
"5","富邦","556","856"
"6","永豐金","779","373"
"7","群益","427","412"
"8","美林證券","295","510"
"9","台新","405","177"
"10","摩根大通","44","473"
"23","萬泰科(6190)"
"1","元大","2113","1900"
"2","凱基","819","746"
"3","富邦","741","430"
"4","國泰綜合","539","522"
"5","永豐金","469","455"
"6","兆豐","379","357"
"7","華南永昌","380","312"
"8","群益","380","307"
"9","新光","299","295"
"10","美商高盛亞","227","324"
"24","閎康(3587)"
"1","元大","1981","1683"
"2","凱基","1147","1164"
"3","富邦","811","699"
"4","永豐金","437","503"
"5","國泰綜合","521","375"
"6","群益","360","513"
"7","美商高盛亞","393","430"
"8","元富","234","464"
"9","新光","305","340"
"10","星洲瑞銀","270","371"
"25","佶優(5452)"
"1","元大","2275","2133"
"2","凱基","979","883"
"3","富邦","633","745"
"4","群益","427","592"
"5","永豐金","449","561"
"6","國泰綜合","417","320"
"7","兆豐","395","280"
"8","元富","231","407"
"9","美商高盛亞","282","309"
"10","統一","187","369"
"26","方土昶(6265)"
"1","元大","1874","1716"
"2","凱基","958","760"
"3","國泰綜合","674","659"
"4","富邦","460","557"
"5","永豐金","364","483"
"6","群益","350","438"
"7","星洲瑞銀","329","397"
"8","華南永昌","318","405"
"9","台新","306","401"
"10","元富","358","188"
"27","威剛(3260)"
"1","元大","1217","1044"
"2","凱基","813","1031"
"3","富邦","687","860"
"4","群益","507","817"
"5","永豐金","737","496"
"6","統一","648","303"
"7","摩根士丹利","93","790"
"8","華南永昌","472","308"
"9","元富","533","240"
"10","國泰綜合","285","285"
"28","群聯(8299)"
"1","元大","1384","1567"
"2","富邦","777","998"
"3","凱基","862","672"
"4","永豐金","411","621"
"5","美商高盛亞","491","439"
"6","星洲瑞銀","538","314"
"7","華南永昌","268","449"
"8","國票","119","474"
"9","國泰綜合","330","255"
"10","摩根士丹利","338","155"
"29","雷科(6207)"
"1","元大","2108","1903"
"2","凱基","631","1145"
"3","富邦","735","548"
"4","群益","486","654"
"5","國泰綜合","508","440"
"6","統一","311","467"
"7","永豐金","396","369"
"8","華南永昌","290","263"
"9","美商高盛亞","227","304"
"10","台新","229","280"
"30","前鼎(4908)"
"1","元大","1761","1848"
"2","凱基","691","722"
"3","國泰綜合","700","450"
"4","富邦","619","500"
"5","群益","468","574"
"6","美商高盛亞","261","471"
"7","永豐金","418","302"
"8","元富","364","291"
"9","統一","238","335"
"10","華南永昌","235","273"
"共300筆"
