115年02月03日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"24","IET-KY(4971)"
"1","元大","1153","1087"
"2","凱基","643","855"
"3","富邦","390","351"
"4","群益","320","338"
"5","國泰綜合","378","239"
"6","美商高盛亞","281","245"
"7","永豐金","229","218"
"8","華南永昌","201","139"
"9","玉山證券","232","87"
"10","新光","153","132"
"25","雙鴻(3324)"
"1","元大","654","1028"
"2","凱基","735","632"
"3","富邦","251","442"
"4","美商高盛亞","364","188"
"5","國泰綜合","230","290"
"6","永豐金","284","233"
"7","美林證券","333","103"
"8","群益","203","155"
"9","星洲瑞銀","285","70"
"10","兆豐","106","232"
"26","欣銓(3264)"
"1","元大","1171","751"
"2","凱基","276","1022"
"3","永豐金","289","429"
"4","富邦","375","273"
"5","統一","354","109"
"6","群益","211","223"
"7","美商高盛亞","123","293"
"8","國泰綜合","226","132"
"9","中國信託證","122","196"
"10","台新","150","149"
"27","康和證(6016)"
"1","群益","439","794"
"2","元大","678","546"
"3","富邦","745","303"
"4","永豐金","663","293"
"5","國票","29","717"
"6","凱基","386","351"
"7","美商高盛亞","432","108"
"8","星洲瑞銀","250","24"
"9","元富","102","160"
"10","統一","110","134"
"28","擎亞(8096)"
"1","統一","852","592"
"2","凱基","414","894"
"3","富邦","443","462"
"4","元大","403","500"
"5","永豐金","264","194"
"6","群益","193","246"
"7","華南永昌","202","222"
"8","新光","130","188"
"9","國泰綜合","154","163"
"10","康和","89","181"
"29","建榮(5340)"
"1","富邦","803","962"
"2","元大","657","548"
"3","凱基","302","548"
"4","永豐金","427","186"
"5","國泰綜合","316","261"
"6","統一","271","303"
"7","群益","162","210"
"8","華南永昌","207","155"
"9","兆豐","147","185"
"10","台新","154","145"
"30","宜鼎(5289)"
"1","元大","610","1007"
"2","凱基","867","628"
"3","富邦","260","349"
"4","美商高盛亞","348","181"
"5","摩根大通","500","11"
"6","國泰綜合","194","281"
"7","群益","160","156"
"8","統一","184","115"
"9","兆豐","87","159"
"10","華南永昌","76","163"
"共300筆"
