115年02月25日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","17849","20492"
"2","凱基","10428","9261"
"3","富邦","5740","5878"
"4","永豐金","3733","7386"
"5","國泰綜合","4905","4108"
"6","群益","3060","2965"
"7","摩根士丹利","4759","668"
"8","統一","2349","3053"
"9","星洲瑞銀","1491","3862"
"10","摩根大通","3147","1786"
"2","茂迪(6244)"
"1","元大","15478","19810"
"2","凱基","10857","9873"
"3","富邦","6127","9184"
"4","國泰綜合","3805","3375"
"5","摩根士丹利","5285","867"
"6","永豐金","2419","2757"
"7","群益","2298","2757"
"8","華南永昌","1963","1967"
"9","統一","1737","2124"
"10","台新","1678","2012"
"3","金居(8358)"
"1","元大","7022","6723"
"2","凱基","3139","6434"
"3","富邦","3105","3781"
"4","永豐金","1633","1578"
"5","群益","2061","1042"
"6","國泰綜合","1930","951"
"7","元富","1780","666"
"8","摩根大通","727","1654"
"9","兆豐","1206","1108"
"10","統一","1047","1232"
"4","穩懋(3105)"
"1","元大","4986","9371"
"2","凱基","4858","4255"
"3","富邦","1924","2154"
"4","國泰綜合","1777","1533"
"5","美商高盛亞","1764","1441"
"6","摩根士丹利","2797","201"
"7","群益","1395","1191"
"8","星洲瑞銀","912","1484"
"9","永豐金","1170","1096"
"10","元富","943","763"
"5","華容(5328)"
"1","元大","6067","4735"
"2","凱基","1664","2996"
"3","美商高盛亞","1050","2188"
"4","富邦","1808","1280"
"5","群益","818","1370"
"6","永豐金","1006","1003"
"7","國泰綜合","1312","617"
"8","華南永昌","933","598"
"9","統一","622","890"
"10","摩根大通","114","1255"
"6","世界(5347)"
"1","元大","3915","3361"
"2","凱基","3541","2572"
"3","星洲瑞銀","1024","3231"
"4","富邦","2091","2036"
"5","摩根士丹利","471","2057"
"6","美商高盛亞","354","1906"
"7","國泰綜合","1270","633"
"8","兆豐","1240","380"
"9","統一","577","742"
"10","永豐金","622","646"
"7","華星光(4979)"
"1","元大","4119","3294"
"2","凱基","2064","2734"
"3","富邦","1220","1649"
"4","國泰綜合","1409","719"
"5","群益","806","853"
"6","永豐金","899","701"
"7","星洲瑞銀","661","897"
"8","統一","447","871"
"9","美商高盛亞","554","762"
"10","元富","618","479"
"8","光頡(3624)"
"1","元大","2814","2610"
"2","凱基","1473","1892"
"3","富邦","1102","684"
"4","群益","892","724"
"5","國泰綜合","800","715"
"6","永豐金","712","718"
"7","統一","503","764"
"8","美商高盛亞","277","764"
"9","元富","417","490"
"10","華南永昌","563","247"
"9","威剛(3260)"
"1","元大","2288","1357"
"2","凱基","1046","2013"
"3","美商高盛亞","60","1775"
"4","永豐金","1115","566"
"5","群益","783","683"
"6","摩根大通","16","1384"
"7","富邦","1057","324"
"8","星洲瑞銀","1","1222"
"9","國泰綜合","788","113"
"10","元富","784","98"
"10","良維(6290)"
"1","凱基","1795","2126"
"2","元大","1554","1565"
"3","美商高盛亞","737","537"
"4","富邦","536","725"
"5","群益","646","549"
"6","永豐金","491","602"
"7","華南永昌","398","555"
"8","統一","510","380"
"9","元富","446","395"
"10","國票","333","465"
"11","九豪(6127)"
"1","元大","2171","2028"
"2","富邦","1194","2748"
"3","凱基","1461","1107"
"4","永豐金","587","469"
"5","群益","369","593"
"6","星洲瑞銀","495","411"
"7","統一","318","502"
"8","華南永昌","588","207"
"9","元富","449","309"
"10","國泰綜合","493","211"
"12","凱崴(5498)"
"1","元大","2482","2563"
"2","凱基","592","1160"
"3","富邦","926","660"
"4","國泰綜合","787","523"
"5","永豐金","546","712"
"6","群益","355","630"
"7","統一","282","580"
"8","兆豐","467","299"
"9","華南永昌","448","277"
"10","新光","399","241"
"13","康和證(6016)"
"1","元大","1199","1346"
"2","富邦","882","694"
"3","群益","676","736"
"4","國泰綜合","249","1112"
"5","凱基","411","682"
"6","永豐金","284","635"
"7","國票","527","335"
"8","美商高盛亞","806","50"
"9","華南永昌","501","289"
"10","元富","389","331"
"14","群聯(8299)"
"1","凱基","1007","1246"
"2","元大","1461","760"
"3","美商高盛亞","196","1054"
"4","富邦","809","435"
"5","永豐金","590","235"
"6","摩根大通","381","394"
"7","國泰綜合","492","218"
"8","星洲瑞銀","2","680"
"9","美林證券","60","561"
"10","統一","286","231"
"15","精材(3374)"
