115年01月23日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","9985","9419"
"2","凱基","5953","6221"
"3","富邦","4366","4015"
"4","美商高盛亞","1568","5412"
"5","國泰綜合","3519","3338"
"6","永豐金","1730","2515"
"7","統一","1562","1500"
"8","群益","1458","1183"
"9","新光","1294","1345"
"10","華南永昌","1632","963"
"2","中光電(5371)"
"1","元大","8006","5750"
"2","凱基","3768","4996"
"3","富邦","2897","3678"
"4","永豐金","2042","1596"
"5","美商高盛亞","1335","1856"
"6","國泰綜合","2030","1035"
"7","星洲瑞銀","703","2326"
"8","台新","1069","1591"
"9","元富","1750","826"
"10","群益","1453","1065"
"3","金居(8358)"
"1","元大","5460","5478"
"2","凱基","4022","3977"
"3","富邦","2093","2978"
"4","國泰綜合","2373","1736"
"5","永豐金","1451","1989"
"6","群益","1118","1473"
"7","摩根大通","887","1019"
"8","統一","629","1166"
"9","台新","813","740"
"10","元富","719","696"
"4","亞電(4939)"
"1","元大","7183","6175"
"2","凱基","2940","3263"
"3","永豐金","1473","2222"
"4","國泰綜合","1833","1387"
"5","富邦","1421","1384"
"6","群益","1280","1385"
"7","統一","485","1523"
"8","台新","1057","591"
"9","星洲瑞銀","814","729"
"10","元富","759","684"
"5","系統電(5309)"
"1","元大","5789","4081"
"2","凱基","2763","3683"
"3","富邦","1698","1759"
"4","永豐金","1376","1142"
"5","國泰綜合","1450","1004"
"6","群益","1075","1019"
"7","星洲瑞銀","326","1613"
"8","統一","741","975"
"9","華南永昌","702","886"
"10","新光","714","576"
"6","協易機(4533)"
"1","元大","4632","4210"
"2","凱基","2490","4933"
"3","永豐金","1417","1960"
"4","富邦","1664","1229"
"5","群益","1147","1584"
"6","國泰綜合","1528","936"
"7","華南永昌","956","781"
"8","元富","611","691"
"9","兆豐","640","550"
"10","統一","477","692"
"7","世界(5347)"
"1","元大","2673","4515"
"2","凱基","3362","2530"
"3","摩根士丹利","3238","397"
"4","富邦","682","2761"
"5","星洲瑞銀","1340","634"
"6","群益","586","1109"
