115年01月13日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"5","永豐金","494","359"
"6","華南永昌","298","492"
"7","凱基","438","279"
"8","福邦","0","536"
"9","國泰綜合","244","189"
"10","統一","190","181"
"24","由田(3455)"
"1","元大","1251","1279"
"2","凱基","935","968"
"3","富邦","469","480"
"4","台新","497","365"
"5","永豐金","309","496"
"6","群益","344","230"
"7","美商高盛亞","265","299"
"8","元富","209","333"
"9","國泰綜合","270","227"
"10","統一","116","202"
"25","聯亞(3081)"
"1","元大","1160","1087"
"2","凱基","633","583"
"3","元富","265","812"
"4","富邦","396","380"
"5","群益","373","356"
"6","國泰綜合","502","194"
"7","永豐金","313","363"
"8","摩根士丹利","296","204"
"9","美林證券","85","306"
"10","統一","142","161"
"26","合一(4743)"
"1","元大","838","1125"
"2","凱基","715","608"
"3","永豐金","390","453"
"4","富邦","443","374"
"5","美商高盛亞","496","127"
"6","華南永昌","139","482"
"7","台新","291","196"
"8","國泰綜合","148","299"
"9","群益","238","174"
"10","星洲瑞銀","258","142"
"27","聖暉*(5536)"
"1","元大","1430","1137"
"2","凱基","839","666"
"3","富邦","293","345"
"4","星洲瑞銀","325","272"
"5","國泰綜合","283","304"
"6","群益","152","303"
"7","永豐金","161","291"
"8","美商高盛亞","270","160"
"9","台新","206","192"
"10","元富","94","214"
"28","漢科(3402)"
"1","元大","947","1019"
"2","凱基","877","893"
"3","永豐金","507","453"
"4","富邦","331","493"
"5","國泰綜合","331","234"
"6","群益","269","210"
"7","美商高盛亞","196","186"
"8","統一","168","191"
"9","星洲瑞銀","180","166"
"10","元富","196","147"
"29","中光電(5371)"
"1","元大","1004","839"
"2","凱基","534","625"
"3","富邦","381","524"
"4","美商高盛亞","129","590"
"5","永豐金","405","283"
"6","星洲瑞銀","231","373"
"7","群益","151","365"
"8","國泰綜合","333","162"
"9","兆豐","311","139"
"10","元富","260","129"
"30","康和證(6016)"
"1","元大","642","842"
"2","永豐金","607","648"
"3","富邦","288","839"
"4","美林證券","888","15"
"5","凱基","378","430"
"6","美商高盛亞","494","177"
"7","兆豐","353","237"
"8","群益","137","365"
"9","玉山證券","130","360"
"10","國票","176","256"
"共300筆"
