115年03月11日 截至11:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","光洋科(1785)"
"1","元大","14297","15686"
"2","凱基","8188","9708"
"3","富邦","4757","4146"
"4","國泰綜合","4044","3330"
"5","永豐金","3335","2660"
"6","群益","2934","2633"
"7","統一","1440","3024"
"8","美商高盛亞","2655","1634"
"9","元富","1929","2218"
"10","星洲瑞銀","1891","2137"
"2","擎亞(8096)"
"1","元大","7037","7110"
"2","凱基","2963","4245"
"3","永豐金","2301","2583"
"4","富邦","2282","1765"
"5","國泰綜合","2088","1587"
"6","群益","1719","1885"
"7","美商高盛亞","1462","797"
"8","台新","1132","957"
"9","華南永昌","856","865"
"10","統一","558","1018"
"3","威剛(3260)"
"1","元大","6019","5658"
"2","凱基","3327","2978"
"3","國泰綜合","1471","1464"
"4","富邦","1387","1478"
"5","群益","1194","1128"
"6","永豐金","927","1262"
"7","台新","989","650"
"8","元富","612","973"
"9","兆豐","667","809"
"10","美商高盛亞","886","556"
"4","鈺創(5351)"
"1","元大","5382","4976"
"2","凱基","1730","2243"
"3","富邦","1379","1456"
"4","國泰綜合","1346","936"
"5","群益","1021","1100"
"6","永豐金","965","867"
"7","華南永昌","1052","683"
"8","元富","524","832"
"9","台新","670","613"
"10","兆豐","567","706"
"5","茂迪(6244)"
"1","元大","4180","4750"
"2","凱基","2323","2460"
"3","富邦","1809","2170"
"4","國泰綜合","992","1146"
"5","永豐金","847","1254"
"6","群益","1058","1033"
"7","美商高盛亞","1049","539"
"8","統一","482","879"
"9","華南永昌","562","570"
"10","星洲瑞銀","684","430"
"6","欣銓(3264)"
"1","元大","2375","3146"
"2","凱基","1313","1903"
"3","富邦","1847","687"
"4","群益","1507","449"
"5","國泰綜合","488","450"
"6","星洲瑞銀","250","680"
"7","永豐金","469","448"
"8","摩根士丹利","760","145"
"9","元富","603","273"
"10","華南永昌","346","509"
"7","建榮(5340)"
"1","元大","2678","2569"
"2","凱基","1599","1586"
"3","富邦","866","994"
"4","國泰綜合","918","674"
"5","永豐金","786","724"
"6","群益","607","759"
"7","華南永昌","725","471"
"8","統一","474","470"
"9","摩根士丹利","53","723"
"10","元富","378","302"
"8","康和證(6016)"
"1","元大","1617","1918"
"2","永豐金","177","2470"
"3","凱基","946","573"
"4","美商高盛亞","1467","2"
"5","群益","1104","316"
"6","富邦","728","468"
"7","國票","548","485"
"8","元富","218","418"
"9","美林證券","551","17"
"10","奔亞","8","532"
"9","世界(5347)"
"1","元大","1250","1119"
"2","摩根士丹利","465","1458"
"3","凱基","674","1015"
"4","星洲瑞銀","575","406"
"5","美林證券","0","877"
"6","富邦","660","187"
"7","美商高盛亞","489","253"
