115年02月05日 截至12:00止 熱門股證券商進出排行(等價整股由大而小排列)
"排行","股票名稱(代號) "
"排行"," 證商名稱","總買量(張) ","總賣量(張) "
"1","富喬(1815)"
"1","元大","20331","20528"
"2","凱基","10723","10445"
"3","富邦","7422","7229"
"4","國泰綜合","6317","4878"
"5","群益","4669","4868"
"6","永豐金","3910","3992"
"7","星洲瑞銀","2670","3496"
"8","統一","2574","2642"
"9","美商高盛亞","1999","3198"
"10","元富","2481","2470"
"2","茂迪(6244)"
"1","元大","16381","15553"
"2","富邦","11783","13734"
"3","凱基","9633","9643"
"4","國泰綜合","3206","3429"
"5","群益","2745","2964"
"6","統一","3660","2034"
"7","永豐金","2540","2755"
"8","台新","2468","2686"
"9","玉山證券","1950","2512"
"10","元富","1904","2247"
"3","世界(5347)"
"1","元大","6571","5495"
"2","凱基","5605","1788"
"3","富邦","1579","5112"
"4","星洲瑞銀","1823","3748"
"5","台新","550","3038"
"6","中國信託證","353","2386"
"7","摩根大通","1932","745"
"8","美商高盛亞","1716","897"
"9","永豐金","1216","1249"
"10","國泰綜合","1165","992"
"4","系統電(5309)"
"1","元大","5351","6867"
"2","凱基","3968","3604"
"3","富邦","1502","2810"
"4","國泰綜合","1645","2002"
"5","永豐金","1252","2076"
"6","星洲瑞銀","2287","973"
"7","群益","1182","1050"
"8","美林證券","2064","84"
"9","元富","1006","1001"
"10","美商高盛亞","1424","535"
"5","建榮(5340)"
"1","元大","6584","5877"
"2","凱基","2827","3043"
"3","富邦","2115","1955"
"4","國泰綜合","2319","1404"
"5","永豐金","1427","1897"
"6","星洲瑞銀","415","1939"
"7","群益","1127","1210"
"8","摩根大通","747","1361"
"9","華南永昌","1035","739"
"10","台新","904","830"
"6","穩懋(3105)"
"1","元大","4864","4051"
"2","凱基","3045","3260"
"3","國泰綜合","1741","966"
"4","富邦","1491","1159"
"5","星洲瑞銀","293","2340"
"6","台新","1315","1248"
"7","永豐金","1542","1018"
"8","摩根士丹利","307","1530"
"9","群益","952","846"
"10","兆豐","805","579"
"7","威剛(3260)"
"1","元大","3972","2751"
"2","凱基","2831","3376"
"3","富邦","2342","1485"
"4","統一","506","1917"
"5","永豐金","1163","1121"
"6","國泰綜合","1237","1000"
"7","群益","850","1140"
"8","台新","837","766"
"9","摩根大通","805","694"
"10","美林證券","439","977"
"8","華星光(4979)"
"1","元大","3213","3161"
"2","凱基","1904","2600"
"3","富邦","1433","1314"
"4","星洲瑞銀","1057","1016"
"5","國泰綜合","993","955"
"6","永豐金","839","989"
"7","群益","680","853"
"8","美商高盛亞","825","527"
"9","台新","698","523"
"10","兆豐","567","589"
"9","加百裕(3323)"
"1","元大","3262","3510"
"2","凱基","1071","1419"
"3","富邦","749","1492"
"4","群益","986","903"
"5","美林證券","1583","11"
"6","永豐金","627","914"
"7","兆豐","617","615"
"8","統一","848","363"
"9","國泰綜合","486","701"
"10","華南永昌","336","664"
"10","凱崴(5498)"
"1","元大","3212","2949"
"2","凱基","1871","2133"
"3","國泰綜合","1499","955"
"4","富邦","1132","1209"
"5","永豐金","736","633"
"6","群益","679","590"
"7","摩根大通","19","1089"
"8","華南永昌","490","496"
"9","星洲瑞銀","137","824"
"10","元富","459","364"
"11","環宇-KY(4991)"
"1","元大","3201","2840"
"2","富邦","2167","2349"
"3","凱基","2308","1716"
"4","群益","732","669"
"5","永豐金","651","689"
"6","國泰綜合","570","576"
"7","華南永昌","472","603"
"8","元富","354","388"
"9","統一","333","386"
"10","美商高盛亞","397","226"
"12","新鉅科(3630)"
"1","元大","2176","2416"
"2","凱基","1749","1200"
"3","富邦","860","825"
"4","群益","636","480"
"5","元富","443","489"
"6","國票","394","519"
"7","永豐金","294","465"
"8","統一","376","333"
"9","港商野村","466","21"
"10","國泰綜合","165","283"
"13","華容(5328)"
"1","元大","2153","1852"
"2","凱基","719","1324"
"3","群益","860","955"
"4","富邦","821","700"
"5","國泰綜合","530","366"
"6","摩根大通","15","615"
"7","美商高盛亞","184","443"
"8","第一金證券","442","141"
"9","永豐金","343","228"
"10","元富","336","164"
"14","安可(3615)"
"1","元大","1524","1187"
"2","凱基","763","1284"
"3","富邦","631","717"
"4","統一","574","466"
"5","永豐金","591","304"
"6","元富","492","364"
"7","群益","428","339"
"8","華南永昌","374","350"
"9","國泰綜合","365","220"
"10","兆豐","176","234"
"15","鑫科(3663)"
"1","元大","1691","1924"
"2","凱基","758","709"
"3","富邦","576","593"
"4","美商高盛亞","379","470"
"5","永豐金","419","370"
"6","國泰綜合","451","274"
"7","群益","283","306"
"8","元富","281","297"
"9","華南永昌","336","241"
"10","統一","173","356"
"16","方土昶(6265)"
"1","元大","1544","1501"
"2","凱基","1066","589"
"3","富邦","642","407"
"4","星洲瑞銀","575","413"
"5","永豐金","239","515"
"6","群益","236","336"
"7","華南永昌","224","309"
"8","美商高盛亞","235","290"
"9","摩根大通","232","245"
"10","國泰綜合","199","257"
"17","鉅橡(8074)"
"1","元大","1407","1435"
"2","凱基","681","809"
"3","國泰綜合","637","521"
"4","永豐金","367","442"
"5","新光","240","520"
"6","富邦","446","284"
"7","兆豐","324","217"
"8","群益","257","261"
"9","華南永昌","249","257"
"10","玉山證券","255","245"
"18","康和證(6016)"
"1","元大","884","667"
"2","富邦","989","336"
"3","凱基","314","950"
"4","群益","693","288"
"5","永豐金","387","556"
"6","美商高盛亞","235","642"
"7","星洲瑞銀","148","618"
"8","國票","553","123"
"9","美林證券","39","588"
"10","台新","157","326"
"19","雙鴻(3324)"
"1","元大","865","1027"
"2","凱基","600","789"
"3","富邦","313","703"
"4","美商高盛亞","386","197"
"5","永豐金","286","279"
"6","星洲瑞銀","391","158"
"7","國泰綜合","264","253"
"8","群益","202","267"
"9","中國信託證","395","65"
"10","摩根大通","225","234"
"20","營邦(3693)"
"1","元大","1675","1363"
"2","凱基","761","626"
"3","富邦","471","685"
"4","元富","242","660"
"5","星洲瑞銀","283","297"
"6","群益","262","280"
"7","永豐金","294","243"
"8","國泰綜合","290","220"
"9","華南永昌","198","180"
"10","兆豐","147","139"
"21","光環(3234)"
"1","富邦","1596","780"
"2","元大","831","1287"
"3","凱基","1187","397"
"4","元富","294","406"
"5","群益","133","300"
"6","永豐金","108","321"
"7","兆豐","164","238"
"8","國泰綜合","83","276"
"9","華南永昌","118","239"
"10","星洲瑞銀","328","11"
"22","安國(8054)"
"1","元大","906","1302"
"2","凱基","544","590"
"3","富邦","325","529"
"4","統一","172","432"
"5","國泰綜合","230","326"
"6","美林證券","488","60"
"7","永豐金","230","270"
"8","新光","256","239"
"9","群益","201","179"
"10","台新","144","215"
"23","萬泰科(6190)"
"1","元大","1081","889"
"2","凱基","739","950"
"3","富邦","410","336"
"4","美林證券","14","537"
"5","元富","360","139"
"6","永豐金","242","193"
"7","群益","220","213"
"8","國泰綜合","332","91"
"9","摩根大通","41","350"
"10","美商高盛亞","83","274"
"24","群聯(8299)"
"1","凱基","659","861"
"2","元大","629","789"
"3","星洲瑞銀","536","358"
"4","富邦","258","607"
"5","美商高盛亞","614","161"
"6","永豐金","496","274"
"7","國泰綜合","219","190"
"8","群益","244","136"
"9","統一","131","186"
"10","兆豐","72","231"
"25","聯光通(4903)"
"1","元大","1471","1362"
"2","凱基","1106","608"
"3","富邦","352","471"
"4","群益","217","262"
